TITLE,NEIGHBORHOOD,CITY,SQUARE METERS,NUM OF ROOMS,STREET NAME,ADDRESS,STREET NUM,DISTRICT CODE,DISTRICT,RENT PRICE,RENT PRICE BY SQ METER,RENT BY ROOM,ENERGY CERTIFICATE
"Casa o chalet independiente en venta en calle de Nueva Zelanda, Madrid",VALDEZARZA,Madrid,390,7,"Calle de Nueva Zelanda, Madrid","Calle de Nueva Zelanda, Madrid",,11,CARABANCHEL,2126,5,303,E
"Piso en venta en Juan Alvarez de Mendizabal, 99",ARGÜELLES,Madrid,45,1,Juan Alvarez de Mendizabal,Juan Alvarez de Mendizabal 99,99,11,CARABANCHEL,979,21,979,A
Piso en venta en carril DE LOS CALEROS,ARAVACA,Madrid,395,5,Carril DE LOS CALEROS,Carril DE LOS CALEROS,,11,CARABANCHEL,1641,4,328,B
Chalet adosado en venta en calle ALFAR,ARAVACA,Madrid,246,5,Calle ALFAR,Calle ALFAR,,11,CARABANCHEL,2479,10,495,B
"Ático en venta en calle Doctor Balmis, 1",ARAVACA,Madrid,249,3,Calle Doctor Balmis,Calle Doctor Balmis 1,1,11,CARABANCHEL,3649,14,1216,
Piso en venta en Argüelles,MONCLOA,Madrid,106,3,,,,11,CARABANCHEL,2070,19,690,
"Chalet pareado en venta en avenida Valdemarin, Dario Aparicio, 15",VALDEMARIN,Madrid,410,4,Avenida Valdemarin,Avenida Valdemarin 15,15,11,CARABANCHEL,2280,5,570,
"Piso en venta en calle Irun, 15",ARGÜELLES,Madrid,39,1,Calle Irun,Calle Irun 15,15,11,CARABANCHEL,2170,55,2170,
"Piso en venta en calle Irun, 15",ARGÜELLES,Madrid,46,1,Calle Irun,Calle Irun 15,15,11,CARABANCHEL,1405,30,1405,
"Piso en venta en calle Irun, 15",ARGÜELLES,Madrid,83,2,Calle Irun,Calle Irun 15,15,11,CARABANCHEL,2283,27,1141,
"Piso en venta en calle Irun, 15",ARGÜELLES,Madrid,53,1,Calle Irun,Calle Irun 15,15,11,CARABANCHEL,1655,31,1655,
"Piso en venta en calle Irun, 15",ARGÜELLES,Madrid,42,1,Calle Irun,Calle Irun 15,15,11,CARABANCHEL,1393,33,1393,
"Piso en venta en calle Irun, 15",ARGÜELLES,Madrid,44,1,Calle Irun,Calle Irun 15,15,11,CARABANCHEL,1530,34,1530,
"Piso en venta en calle Irun, 15",ARGÜELLES,Madrid,54,1,Calle Irun,Calle Irun 15,15,11,CARABANCHEL,1655,30,1655,
"Piso en venta en calle Irun, 15",ARGÜELLES,Madrid,50,1,Calle Irun,Calle Irun 15,15,11,CARABANCHEL,1382,27,1382,
"Piso en venta en calle Irun, 15",ARGÜELLES,Madrid,65,2,Calle Irun,Calle Irun 15,15,11,CARABANCHEL,2165,33,1082,
"Piso en venta en calle Irun, 15",ARGÜELLES,Madrid,106,2,Calle Irun,Calle Irun 15,15,11,CARABANCHEL,2165,20,1082,
"Piso en venta en calle Irun, 15",ARGÜELLES,Madrid,42,1,Calle Irun,Calle Irun 15,15,11,CARABANCHEL,1346,32,1346,
"Piso en venta en calle Irun, 15",ARGÜELLES,Madrid,53,1,Calle Irun,Calle Irun 15,15,11,CARABANCHEL,1587,29,1587,
"Piso en venta en calle Irun, 15",ARGÜELLES,Madrid,42,1,Calle Irun,Calle Irun 15,15,11,CARABANCHEL,1323,31,1323,
Piso en venta en calle María Ignacia,CIUDAD UNIVERSITARIA,Madrid,90,3,Calle María Ignacia,Calle María Ignacia,,11,CARABANCHEL,1180,13,393,E
Chalet pareado en venta en Aravaca,MONCLOA,Madrid,370,5,,,,11,CARABANCHEL,2165,5,433,
Chalet adosado en venta en Aravaca,MONCLOA,Madrid,250,6,,,,11,CARABANCHEL,2389,9,398,
"Piso en venta en AGUARON, 23 - A",VALDEMARIN,Madrid,86,2,AGUARON,AGUARON 23 - A,23 - A,11,CARABANCHEL,1323,15,661,
Piso en venta en Ciudad Universitaria,MONCLOA,Madrid,360,5,,,,11,CARABANCHEL,2165,6,433,E
Chalet pareado en venta en Aravaca,MONCLOA,Madrid,390,3,,,,11,CARABANCHEL,2165,5,721,
Piso en venta en calle de la Princesa,ARGÜELLES,Madrid,70,1,Calle de la Princesa,Calle de la Princesa,,11,CARABANCHEL,1485,21,1485,
Piso en venta en calle de Arriaza,ARGÜELLES,Madrid,75,2,Calle de Arriaza,Calle de Arriaza,,11,CARABANCHEL,1200,16,600,
Ático en venta en calle de Ferraz s/n,ARGÜELLES,Madrid,140,3,,,,11,CARABANCHEL,2234,15,744,
"Piso en venta en calle de Santa Pola, 20",CASA DE CAMPO,Madrid,65,2,Calle de Santa Pola,Calle de Santa Pola 20,20,11,CARABANCHEL,926,14,463,
"Casa o chalet independiente en venta en Urb. La Florida, El Plantío",MONCLOA,Madrid,550,4,Urb. La Florida,Urb. La Florida,,11,CARABANCHEL,2247,4,561,E
"Piso en venta en calle Doctor Balmis, 34-46 s/n",ARAVACA,Madrid,131,3,Calle Doctor Balmis,Calle Doctor Balmis 34-46 s/n,34-46 s/n,11,CARABANCHEL,2514,19,838,C
"Chalet pareado en venta en Urb. ARAVACA, Aravaca",MONCLOA,Madrid,390,5,Urb. ARAVACA,Urb. ARAVACA,,11,CARABANCHEL,2512,6,502,A
Piso en venta en Argüelles,MONCLOA,Madrid,229,4,,,,11,CARABANCHEL,2333,10,583,E
"Piso en venta en calle de Juan Álvarez Mendizábal, 76",ARGÜELLES,Madrid,146,5,Calle de Juan Álvarez Mendizábal,Calle de Juan Álvarez Mendizábal 76,76,11,CARABANCHEL,2035,13,407,
Piso en venta en Argüelles,MONCLOA,Madrid,158,3,,,,11,CARABANCHEL,2012,12,670,
Piso en venta en calle Azuaga,VALDEZARZA,Madrid,73,3,Calle Azuaga,Calle Azuaga,,11,CARABANCHEL,894,12,298,C
Piso en venta en paseo del Comandante Fortea,CASA DE CAMPO,Madrid,104,4,Paseo del Comandante Fortea,Paseo del Comandante Fortea,,11,CARABANCHEL,1270,12,317,
Piso en venta en calle de la Princesa s/n,ARGÜELLES,Madrid,73,1,,,,11,CARABANCHEL,1480,20,1480,
Casa o chalet independiente en venta en calle Bolarque,ARAVACA,Madrid,500,6,Calle Bolarque,Calle Bolarque,,11,CARABANCHEL,44765,89,7460,
Dúplex en venta en Valdemarín,MONCLOA,Madrid,100,1,,,,11,CARABANCHEL,1368,13,1368,
Piso en venta en Valle de Bergantiños,VALDEZARZA,Madrid,96,3,Valle de Bergantiños,Valle de Bergantiños,,11,CARABANCHEL,1272,13,424,
Piso en venta en calle de la Princesa,ARGÜELLES,Madrid,205,3,Calle de la Princesa,Calle de la Princesa,,11,CARABANCHEL,1960,9,653,
Piso en venta en calle Aguilafuente,VALDEZARZA,Madrid,74,3,Calle Aguilafuente,Calle Aguilafuente,,11,CARABANCHEL,913,12,304,
Ático en venta en Argüelles,MONCLOA,Madrid,160,3,,,,11,CARABANCHEL,1960,12,653,
Ático en venta en Aravaca,MONCLOA,Madrid,210,4,,,,11,CARABANCHEL,1536,7,384,
Casa o chalet independiente en venta en Valdemarín,MONCLOA,Madrid,410,5,,,,11,CARABANCHEL,24524,59,4904,
Chalet pareado en venta en Ciudad Universitaria,MONCLOA,Madrid,410,5,,,,11,CARABANCHEL,38920,94,7784,
Dúplex en venta en Valdemarín,MONCLOA,Madrid,250,5,,,,11,CARABANCHEL,9067,36,1813,
Casa o chalet independiente en venta en El Plantío,MONCLOA,Madrid,740,5,,,,11,CARABANCHEL,2514,3,502,
Chalet pareado en venta en Aravaca,MONCLOA,Madrid,560,5,,,,11,CARABANCHEL,6992,12,1398,
Chalet adosado en venta en Valdemarín,MONCLOA,Madrid,349,6,,,,11,CARABANCHEL,5706,16,951,
Casa o chalet en venta en Ciudad Universitaria,MONCLOA,Madrid,508,6,,,,11,CARABANCHEL,7993,15,1332,
"Chalet adosado en venta en Urb. Aravaca, Aravaca",MONCLOA,Madrid,341,4,Urb. Aravaca,Urb. Aravaca,,11,CARABANCHEL,2410,7,602,
Piso en venta en paseo de la Rinconada,ARAVACA,Madrid,225,5,Paseo de la Rinconada,Paseo de la Rinconada,,11,CARABANCHEL,2044,9,408,
"Piso en venta en plaza de Almuñecar, 8",CASA DE CAMPO,Madrid,70,2,Plaza de Almuñecar,Plaza de Almuñecar 8,8,11,CARABANCHEL,1024,14,512,
Chalet pareado en venta en calle de la Batalla de Garellano s/n,ARAVACA,Madrid,500,5,,,,11,CARABANCHEL,2374,4,474,
"Dúplex en venta en calle José Fentanes , 10",CIUDAD UNIVERSITARIA,Madrid,246,4,Calle José Fentanes,Calle José Fentanes 10,10,11,CARABANCHEL,712,2,178,
Piso en venta en avenida de Juan Andrés,VALDEZARZA,Madrid,75,3,Avenida de Juan Andrés,Avenida de Juan Andrés,,11,CARABANCHEL,988,13,329,
Piso en venta en calle de Ventura Rodríguez,ARGÜELLES,Madrid,37,2,Calle de Ventura Rodríguez,Calle de Ventura Rodríguez,,11,CARABANCHEL,1065,28,532,
Piso en venta en calle Azuaga,VALDEZARZA,Madrid,69,3,Calle Azuaga,Calle Azuaga,,11,CARABANCHEL,780,11,260,
"Piso en venta en calle Aravaca, 30",CIUDAD UNIVERSITARIA,Madrid,120,3,Calle Aravaca,Calle Aravaca 30,30,11,CARABANCHEL,1931,16,643,
Piso en venta en calle del Tutor,ARGÜELLES,Madrid,85,2,Calle del Tutor,Calle del Tutor,,11,CARABANCHEL,1437,16,718,
"Piso en venta en calle de Quintana, 16",ARGÜELLES,Madrid,190,4,Calle de Quintana,Calle de Quintana 16,16,11,CARABANCHEL,2480,13,620,
Piso en venta en calle de Sánchez Preciado s/n,VALDEZARZA,Madrid,70,3,,,,11,CARABANCHEL,751,10,250,E
"Piso en venta en avenida de la Reina Victoria, Madrid, 68",CIUDAD UNIVERSITARIA,Madrid,124,2,Avenida de la Reina Victoria,Avenida de la Reina Victoria 68,68,11,CARABANCHEL,1644,13,822,
"Piso en venta en calle de Ofelia Nieto, Madrid",VALDEZARZA,Madrid,100,3,"Calle de Ofelia Nieto, Madrid","Calle de Ofelia Nieto, Madrid",,11,CARABANCHEL,1474,14,491,
Piso en venta en Ferraz,ARGÜELLES,Madrid,143,3,Ferraz,Ferraz,,11,CARABANCHEL,2234,15,744,
Dúplex en venta en Aravaca,MONCLOA,Madrid,173,5,,,,11,CARABANCHEL,1989,11,397,
Piso en venta en Aravaca,MONCLOA,Madrid,137,3,,,,11,CARABANCHEL,1781,13,593,
"Piso en venta en calle Valldemosa, 32",VALDEZARZA,Madrid,50,2,Calle Valldemosa,Calle Valldemosa 32,32,11,CARABANCHEL,646,12,323,
"Casa o chalet independiente en venta en Urb. Chapinería, 6, Ciudad Universitaria",MONCLOA,Madrid,303,4,"Urb. Chapinería, 6","Urb. Chapinería, 6",,11,CARABANCHEL,1081,3,270,
Chalet adosado en venta en Aravaca,MONCLOA,Madrid,357,4,,,,11,CARABANCHEL,2374,6,593,
"Piso en venta en calle de Arcos de la Frontera, 1",ARAVACA,Madrid,58,2,Calle de Arcos de la Frontera,Calle de Arcos de la Frontera 1,1,11,CARABANCHEL,1346,23,673,C
Casa o chalet independiente en venta en Valdemarín,MONCLOA,Madrid,986,7,,,,11,CARABANCHEL,58234,59,8319,
"Piso en venta en calle Ardales, 13",ARAVACA,Madrid,228,3,Calle Ardales,Calle Ardales 13,13,11,CARABANCHEL,2271,9,757,
"Piso en venta en calle del Doctor Juan José López Ibor, 30",VALDEZARZA,Madrid,170,3,Calle del Doctor Juan José López Ibor,Calle del Doctor Juan José López Ibor 30,30,11,CARABANCHEL,2092,12,697,A
"Piso en venta en calle Rafael Botí, 20",EL PLANTIO,Madrid,140,4,Calle Rafael Botí,Calle Rafael Botí 20,20,11,CARABANCHEL,1873,13,468,
"Piso en venta en calle de Ferraz, 67",ARGÜELLES,Madrid,56,2,Calle de Ferraz,Calle de Ferraz 67,67,11,CARABANCHEL,1248,22,624,E
"Casa o chalet independiente en venta en Urb. La Florida, El Plantío",MONCLOA,Madrid,651,5,Urb. La Florida,Urb. La Florida,,11,CARABANCHEL,2514,3,502,
Chalet adosado en venta en El Plantío,MONCLOA,Madrid,350,7,,,,11,CARABANCHEL,2017,5,288,
Casa o chalet independiente en venta en El Plantío,MONCLOA,Madrid,930,7,,,,11,CARABANCHEL,58234,62,8319,
Chalet pareado en venta en Ciudad Universitaria,MONCLOA,Madrid,390,6,,,,11,CARABANCHEL,2361,6,393,B
"Piso en venta en calle Princesa, 3",ARGÜELLES,Madrid,73,1,Calle Princesa,Calle Princesa 3,3,11,CARABANCHEL,1480,20,1480,B
Casa o chalet independiente en venta en Nueva Zelanda,CIUDAD UNIVERSITARIA,Madrid,300,3,Nueva Zelanda,Nueva Zelanda,,11,CARABANCHEL,1900,6,633,
Piso en venta en calle de Altea,VALDEZARZA,Madrid,72,3,Calle de Altea,Calle de Altea,,11,CARABANCHEL,784,10,261,
"Piso en venta en calle de Cabellera de Berenice, 38",VALDEMARIN,Madrid,185,4,Calle de Cabellera de Berenice,Calle de Cabellera de Berenice 38,38,11,CARABANCHEL,2515,13,628,
"Piso en venta en calle Aguaron, 29",VALDEMARIN,Madrid,60,1,Calle Aguaron,Calle Aguaron 29,29,11,CARABANCHEL,1311,21,1311,E
"Piso en venta en calle de Martín de los Heros, 77",ARGÜELLES,Madrid,157,4,Calle de Martín de los Heros,Calle de Martín de los Heros 77,77,11,CARABANCHEL,1678,10,419,
Piso en venta en calle Santa Comba,CASA DE CAMPO,Madrid,88,3,Calle Santa Comba,Calle Santa Comba,,11,CARABANCHEL,1038,11,346,G
"Dúplex en venta en calle Doctor Juan José López Ibor, 28",VALDEZARZA,Madrid,82,1,Calle Doctor Juan José López Ibor,Calle Doctor Juan José López Ibor 28,28,11,CARABANCHEL,1519,18,1519,C
"Piso en venta en calle de Cabellera de Berenice, 28",VALDEMARIN,Madrid,206,3,Calle de Cabellera de Berenice,Calle de Cabellera de Berenice 28,28,11,CARABANCHEL,2241,10,747,
Piso en venta en calle de Juan Álvarez Mendizábal,ARGÜELLES,Madrid,78,2,Calle de Juan Álvarez Mendizábal,Calle de Juan Álvarez Mendizábal,,11,CARABANCHEL,1610,20,805,
Piso en venta en paseo DE LA FLORIDA,CASA DE CAMPO,Madrid,104,4,Paseo DE LA FLORIDA,Paseo DE LA FLORIDA,,11,CARABANCHEL,1496,14,374,E
"Piso en venta en calle Riaza, 2",ARAVACA,Madrid,239,4,Calle Riaza,Calle Riaza 2,2,11,CARABANCHEL,2333,9,583,
Piso en venta en calle Valdesangil,VALDEZARZA,Madrid,112,3,Calle Valdesangil,Calle Valdesangil,,11,CARABANCHEL,762,6,254,
Piso en venta en peñalara,ARAVACA,Madrid,137,2,peñalara,peñalara,,11,CARABANCHEL,1617,11,808,
"Piso en venta en calle de la Princesa, 41",ARGÜELLES,Madrid,360,5,Calle de la Princesa,Calle de la Princesa 41,41,11,CARABANCHEL,5194,14,1038,
Piso en venta en glorieta San Antonio de la Florida,CASA DE CAMPO,Madrid,64,2,Glorieta San Antonio de la Florida,Glorieta San Antonio de la Florida,,11,CARABANCHEL,1225,19,612,
"Chalet adosado en venta en Santa Pola, 10",CASA DE CAMPO,Madrid,207,3,Santa Pola,Santa Pola 10,10,11,CARABANCHEL,2324,11,774,
"Chalet adosado en venta en calle Arroyofresno, 10",CIUDAD UNIVERSITARIA,Madrid,424,5,Calle Arroyofresno,Calle Arroyofresno 10,10,11,CARABANCHEL,9067,21,1813,
"Piso en venta en Conde de la Cimera, 6",CIUDAD UNIVERSITARIA,Madrid,269,5,Conde de la Cimera,Conde de la Cimera 6,6,11,CARABANCHEL,2432,9,486,
Piso en venta en Ciudad Universitaria,MONCLOA,Madrid,433,5,,,,11,CARABANCHEL,1165,2,233,
Piso en venta en calle de Quintana,ARGÜELLES,Madrid,250,5,Calle de Quintana,Calle de Quintana,,11,CARABANCHEL,2514,10,502,
Piso en venta en calle de Ofelia Nieto,VALDEZARZA,Madrid,72,3,Calle de Ofelia Nieto,Calle de Ofelia Nieto,,11,CARABANCHEL,1038,14,346,
Casa o chalet independiente en venta en El Plantío,MONCLOA,Madrid,370,4,,,,11,CARABANCHEL,3649,9,912,
Piso en venta en Ciudad Universitaria,MONCLOA,Madrid,52,1,,,,11,CARABANCHEL,629,12,629,
"Piso en venta en calle Artesa de Segre, 18",CIUDAD UNIVERSITARIA,Madrid,176,4,Calle Artesa de Segre,Calle Artesa de Segre 18,18,11,CARABANCHEL,1989,11,497,
"Ático en venta en calle José Fentanes , 10",CIUDAD UNIVERSITARIA,Madrid,263,4,Calle José Fentanes,Calle José Fentanes 10,10,11,CARABANCHEL,8628,32,2157,
"Piso en venta en calle José Fentanes , 10",CIUDAD UNIVERSITARIA,Madrid,326,5,Calle José Fentanes,Calle José Fentanes 10,10,11,CARABANCHEL,3939,12,787,
"Dúplex en venta en calle José Fentanes , 10",CIUDAD UNIVERSITARIA,Madrid,253,4,Calle José Fentanes,Calle José Fentanes 10,10,11,CARABANCHEL,1537,6,384,
"Piso en venta en calle Valdivieso, 26",ARAVACA,Madrid,63,2,Calle Valdivieso,Calle Valdivieso 26,26,11,CARABANCHEL,910,14,455,G
Chalet adosado en venta en Aravaca,MONCLOA,Madrid,320,5,,,,11,CARABANCHEL,2464,7,492,
"Piso en venta en avenida de Valdemarín, 42",VALDEMARIN,Madrid,164,2,Avenida de Valdemarín,Avenida de Valdemarín 42,42,11,CARABANCHEL,2012,12,1006,
"Piso en venta en avenida del Talgo, 131",ARAVACA,Madrid,81,1,Avenida del Talgo,Avenida del Talgo 131,131,11,CARABANCHEL,1358,16,1358,
"Chalet adosado en venta en calle José Lombana Iglesias, 34",EL PLANTIO,Madrid,360,6,Calle José Lombana Iglesias,Calle José Lombana Iglesias 34,34,11,CARABANCHEL,2115,5,352,
"Dúplex en venta en calle Araiz, 8",ARAVACA,Madrid,194,3,Calle Araiz,Calle Araiz 8,8,11,CARABANCHEL,2470,12,823,
"Chalet adosado en venta en calle Unicornio, 4",ARAVACA,Madrid,314,4,Calle Unicornio,Calle Unicornio 4,4,11,CARABANCHEL,2070,6,517,
"Piso en venta en avenida de valladolid, 47",CASA DE CAMPO,Madrid,160,4,Avenida de valladolid,Avenida de valladolid 47,47,11,CARABANCHEL,1885,11,471,
"Chalet adosado en venta en calle Río Adaja, 12",ARAVACA,Madrid,240,4,Calle Río Adaja,Calle Río Adaja 12,12,11,CARABANCHEL,2001,8,500,E
"Chalet pareado en venta en calle de Antonio Machado, 9",CIUDAD UNIVERSITARIA,Madrid,335,5,Calle de Antonio Machado,Calle de Antonio Machado 9,9,11,CARABANCHEL,2510,7,502,
"Piso en venta en calle Valderroman, 46",VALDEZARZA,Madrid,95,2,Calle Valderroman,Calle Valderroman 46,46,11,CARABANCHEL,1416,14,708,
"Piso en venta en calle de San Gerardo, 51",VALDEZARZA,Madrid,117,3,Calle de San Gerardo,Calle de San Gerardo 51,51,11,CARABANCHEL,1530,13,510,
"Chalet adosado en venta en calle Río Águeda, 50",ARAVACA,Madrid,250,5,Calle Río Águeda,Calle Río Águeda 50,50,11,CARABANCHEL,2103,8,420,
"Piso en venta en calle Eduardo Vela, 10",ARAVACA,Madrid,250,5,Calle Eduardo Vela,Calle Eduardo Vela 10,10,11,CARABANCHEL,2509,10,501,
"Piso en venta en cuesta San Vicente, 22",ARGÜELLES,Madrid,126,3,Cuesta San Vicente,Cuesta San Vicente 22,22,11,CARABANCHEL,2234,17,744,
"Dúplex en venta en calle Caroli, 10",ARAVACA,Madrid,150,4,Calle Caroli,Calle Caroli 10,10,11,CARABANCHEL,1574,10,393,
"Piso en venta en calle del Valle de Toranzo, 1",VALDEMARIN,Madrid,115,2,Calle del Valle de Toranzo,Calle del Valle de Toranzo 1,1,11,CARABANCHEL,1744,15,872,
Chalet pareado en venta en Aravaca,MONCLOA,Madrid,390,3,,,,11,CARABANCHEL,1578,4,526,
Piso en venta en calle Juan Álvarez Mendizábal,ARGÜELLES,Madrid,50,1,Calle Juan Álvarez Mendizábal,Calle Juan Álvarez Mendizábal,,11,CARABANCHEL,917,18,917,
Piso en venta en Aravaca,MONCLOA,Madrid,72,2,,,,11,CARABANCHEL,913,12,456,
Piso en venta en Argüelles,MONCLOA,Madrid,54,2,,,,11,CARABANCHEL,1038,19,519,
"Piso en venta en calle de Sánchez Preciado, 61",VALDEZARZA,Madrid,72,3,Calle de Sánchez Preciado,Calle de Sánchez Preciado 61,61,11,CARABANCHEL,798,11,266,
Piso en venta en Argüelles,MONCLOA,Madrid,264,5,,,,11,CARABANCHEL,6992,26,1398,
Piso en venta en Valdemarín,MONCLOA,Madrid,186,4,,,,11,CARABANCHEL,2515,13,628,
Piso en venta en Aravaca,MONCLOA,Madrid,150,4,,,,11,CARABANCHEL,2315,15,578,E
Piso en venta en calle Aguilafuente,VALDEZARZA,Madrid,60,2,Calle Aguilafuente,Calle Aguilafuente,,11,CARABANCHEL,847,14,423,E
Piso en venta en calle Valdesangil,VALDEZARZA,Madrid,49,2,Calle Valdesangil,Calle Valdesangil,,11,CARABANCHEL,557,11,278,
Piso en venta en calle de la Isla de Oza,VALDEZARZA,Madrid,50,2,Calle de la Isla de Oza,Calle de la Isla de Oza,,11,CARABANCHEL,1038,20,519,F
Piso en venta en calle Aguilar de Campoo,VALDEZARZA,Madrid,76,2,Calle Aguilar de Campoo,Calle Aguilar de Campoo,,11,CARABANCHEL,979,12,489,
Piso en venta en calle de Ventura Rodríguez,ARGÜELLES,Madrid,37,2,Calle de Ventura Rodríguez,Calle de Ventura Rodríguez,,11,CARABANCHEL,1065,28,532,
"Piso en venta en paseo de la Florida, 31",CASA DE CAMPO,Madrid,104,4,Paseo de la Florida,Paseo de la Florida 31,31,11,CARABANCHEL,1496,14,374,E
"Piso en venta en calle de Ferraz, 122",ARGÜELLES,Madrid,123,5,Calle de Ferraz,Calle de Ferraz 122,122,11,CARABANCHEL,1804,14,360,
"Piso en venta en calle Arriaza, 8",ARGÜELLES,Madrid,52,2,Calle Arriaza,Calle Arriaza 8,8,11,CARABANCHEL,1038,19,519,E
"Piso en venta en calle Ilustración, 16",ARGÜELLES,Madrid,34,1,Calle Ilustración,Calle Ilustración 16,16,11,CARABANCHEL,798,23,798,
"Piso en venta en calle Artesa de Segre, 16",CIUDAD UNIVERSITARIA,Madrid,206,4,Calle Artesa de Segre,Calle Artesa de Segre 16,16,11,CARABANCHEL,2070,10,517,
"Piso en venta en calle Ardales, 8",ARAVACA,Madrid,157,3,Calle Ardales,Calle Ardales 8,8,11,CARABANCHEL,2315,14,771,
"Piso en venta en calle de Aguilar de Campóo, 18",VALDEZARZA,Madrid,78,3,Calle de Aguilar de Campóo,Calle de Aguilar de Campóo 18,18,11,CARABANCHEL,868,11,289,
"Piso en venta en calle de Santa Pola, 11",CASA DE CAMPO,Madrid,98,3,Calle de Santa Pola,Calle de Santa Pola 11,11,11,CARABANCHEL,1161,11,387,
"Casa o chalet independiente en venta en calle Hoyos del Espino, 25",CIUDAD UNIVERSITARIA,Madrid,814,5,Calle Hoyos del Espino,Calle Hoyos del Espino 25,25,11,CARABANCHEL,14150,17,2830,E
"Piso en venta en calle de Ofelia Nieto, Madrid",VALDEZARZA,Madrid,65,3,"Calle de Ofelia Nieto, Madrid","Calle de Ofelia Nieto, Madrid",,11,CARABANCHEL,884,13,294,
"Piso en venta en calle Santa Comba, Madrid",CASA DE CAMPO,Madrid,103,4,"Calle Santa Comba, Madrid","Calle Santa Comba, Madrid",,11,CARABANCHEL,1346,13,336,
"Piso en venta en calle San Gerardo, 8",VALDEZARZA,Madrid,140,4,Calle San Gerardo,Calle San Gerardo 8,8,11,CARABANCHEL,1564,11,391,
"Ático en venta en calle del Pico de la Golondrina, 29",VALDEMARIN,Madrid,305,5,Calle del Pico de la Golondrina,Calle del Pico de la Golondrina 29,29,11,CARABANCHEL,2475,8,495,
"Dúplex en venta en camino del Barrial, 20",ARAVACA,Madrid,260,5,Camino del Barrial,Camino del Barrial 20,20,11,CARABANCHEL,2470,9,494,
"Piso en venta en calle del Príncipe de Viana, 17",VALDEMARIN,Madrid,72,1,Calle del Príncipe de Viana,Calle del Príncipe de Viana 17,17,11,CARABANCHEL,1344,18,1344,C
"Piso en venta en calle Aguaron, 31",VALDEMARIN,Madrid,118,2,Calle Aguaron,Calle Aguaron 31,31,11,CARABANCHEL,1781,15,890,
"Dúplex en venta en calle Berenisa, 9",ARAVACA,Madrid,86,1,Calle Berenisa,Calle Berenisa 9,9,11,CARABANCHEL,1195,13,1195,
"Piso en venta en calle de la Zarza, 2",ARAVACA,Madrid,82,2,Calle de la Zarza,Calle de la Zarza 2,2,11,CARABANCHEL,1262,15,631,
Casa o chalet independiente en venta en El Plantío,MONCLOA,Madrid,780,6,,,,11,CARABANCHEL,1265,1,210,
Piso en venta en avenida de la Reina Victoria,CIUDAD UNIVERSITARIA,Madrid,145,3,Avenida de la Reina Victoria,Avenida de la Reina Victoria,,11,CARABANCHEL,2047,14,682,
Piso en venta en avenida de Valladolid,CASA DE CAMPO,Madrid,35,1,Avenida de Valladolid,Avenida de Valladolid,,11,CARABANCHEL,813,23,813,
Piso en venta en calle de Guisando,CIUDAD UNIVERSITARIA,Madrid,433,5,Calle de Guisando,Calle de Guisando,,11,CARABANCHEL,1165,2,233,
Piso en venta en Martin de los heros,ARGÜELLES,Madrid,75,3,Martin de los heros,Martin de los heros,,11,CARABANCHEL,1643,21,547,
Piso en venta en calle de San Gerardo,VALDEZARZA,Madrid,142,4,Calle de San Gerardo,Calle de San Gerardo,,11,CARABANCHEL,1564,11,391,
"Piso en venta en calle Valdivieso, 26",ARAVACA,Madrid,58,2,Calle Valdivieso,Calle Valdivieso 26,26,11,CARABANCHEL,910,15,455,G
Chalet adosado en venta en El Plantío,MONCLOA,Madrid,330,5,,,,11,CARABANCHEL,2126,6,425,
Piso en venta en Argüelles,MONCLOA,Madrid,203,6,,,,11,CARABANCHEL,2445,12,407,
"Piso en venta en calle de Ofelia Nieto, 57",VALDEZARZA,Madrid,67,3,Calle de Ofelia Nieto,Calle de Ofelia Nieto 57,57,11,CARABANCHEL,1081,16,360,
Piso en venta en Marques de Urquijo,ARGÜELLES,Madrid,368,4,Marques de Urquijo,Marques de Urquijo,,11,CARABANCHEL,742,2,185,
"Piso en venta en calle de Valderrodrigo, 37",VALDEZARZA,Madrid,72,3,Calle de Valderrodrigo,Calle de Valderrodrigo 37,37,11,CARABANCHEL,1044,14,348,
"Piso en venta en calle Azuaga, 50",VALDEZARZA,Madrid,73,3,Calle Azuaga,Calle Azuaga 50,50,11,CARABANCHEL,894,12,298,
"Chalet adosado en venta en calle García de la Parra, 7",ARAVACA,Madrid,310,7,Calle García de la Parra,Calle García de la Parra 7,7,11,CARABANCHEL,2012,6,287,
