ID;DESC_CLASIFICACION;COD_BARRIO;BARRIO;COD_DISTRITO;DISTRITO;ESTADO;COORD_GIS_X;COORD_GIS_Y;SISTEMA_COORD;LATITUD;LONGITUD;TIPO_VIA;NOM_VIA;NUM_VIA;COD_POSTAL;DIRECCION_AUX;NDP;FECHA_INSTALACION;CODIGO_INTERNO;CONTRATO_COD;MODELO
"9264542";"Aparcabicicletas";"046";"CASTELLANA";"04";"SALAMANCA";"OPERATIVO";"442294.66";"4475733.84";"ETRS89";40.43024219;-3.68031194;"PLAZA";"MARQUES DE SALAMANCA";"5";"28006";;"11019528";;;"MU21";"MU-51"
"9264545";"Aparcabicicletas";"046";"CASTELLANA";"04";"SALAMANCA";"OPERATIVO";"442290.16";"4475712.45";"ETRS89";40.43004919;-3.68036305;"CALLE";"JOSE ORTEGA Y GASSET";"36";"28006";;"11019516";;;"MU21";"MU-51"
"9264547";"Aparcabicicletas";"045";"LISTA";"04";"SALAMANCA";"OPERATIVO";"442355.25";"4475671.21";"ETRS89";40.42968219;-3.67959199;"PLAZA";"MARQUES DE SALAMANCA";"11";"28006";;"11019407";;;"MU21";"MU-51"
"9264550";"Aparcabicicletas";"041";"RECOLETOS";"04";"SALAMANCA";"OPERATIVO";"441643.96";"4474635.03";"ETRS89";40.42029818;-3.68788194;"PLAZA";"INDEPENDENCIA";"6";"28001";;"11013824";;;"MU21";"MU-51"
"9264553";"Aparcabicicletas";"045";"LISTA";"04";"SALAMANCA";"OPERATIVO";"442356.94";"4475669.75";"ETRS89";40.42966915;-3.67957193;"PLAZA";"MARQUES DE SALAMANCA";"11";"28006";;"11019407";;;"MU21";"MU-51"
"9264557";"Aparcabicicletas";"045";"LISTA";"04";"SALAMANCA";"OPERATIVO";"442795.82";"4476090.10";"ETRS89";40.43348617;-3.67443601;"CALLE";"MALDONADO";"73";"28006";;"11019036";;;"MU21";"MU-51"
"9264564";"Aparcabicicletas";"041";"RECOLETOS";"04";"SALAMANCA";"OPERATIVO";"441741.74";"4475001.92";"ETRS89";40.42361016;-3.68676303;"CALLE";"CLAUDIO COELLO";"28";"28001";;"11013898";"1900-01-01 00:00:00.0";;"MU21";"ACB"
"9264565";"Aparcabicicletas";"041";"RECOLETOS";"04";"SALAMANCA";"OPERATIVO";"441741.76";"4475003.47";"ETRS89";40.42362412;-3.68676293;"CALLE";"CLAUDIO COELLO";"28";"28001";;"11013898";"1900-01-01 00:00:00.0";;"MU21";"ACB"
"9264576";"Aparcabicicletas";"046";"CASTELLANA";"04";"SALAMANCA";"OPERATIVO";"442332.62";"4475772.84";"ETRS89";40.43059615;-3.67986798;"PLAZA";"MARQUES DE SALAMANCA";"7";"28006";;"11019530";;;"MU21";"MU-51"
"9264579";"Aparcabicicletas";"046";"CASTELLANA";"04";"SALAMANCA";"OPERATIVO";"441665.35";"4475759.91";"ETRS89";40.43043315;-3.68773302;"CALLE";"JOSE ORTEGA Y GASSET";"1B";"28006";;"31041901";;;"MU21";"MU-51"
"9264581";"Aparcabicicletas";"046";"CASTELLANA";"04";"SALAMANCA";"OPERATIVO";"441661.45";"4475759.83";"ETRS89";40.43043215;-3.68777899;"CALLE";"JOSE ORTEGA Y GASSET";"1B";"28006";;"31041901";;;"MU21";"MU-51"
"9264602";"Aparcabicicletas";"021";"IMPERIAL";"02";"ARGANZUELA";"OPERATIVO";"438955.25";"4473579.79";"ETRS89";40.41059921;-3.71947199;"CALLE";"JUAN DUQUE";"31";"28005";;"11008094";;;"MU21";"MU-51"
"9264600";"Aparcabicicletas";"021";"IMPERIAL";"02";"ARGANZUELA";"OPERATIVO";"438955.17";"4473580.67";"ETRS89";40.41060713;-3.71947302;"CALLE";"JUAN DUQUE";"31";"28005";;"11008094";;;"MU21";"MU-51"
"9264605";"Aparcabicicletas";"046";"CASTELLANA";"04";"SALAMANCA";"OPERATIVO";"441894.53";"4475757.24";"ETRS89";40.43042513;-3.68503106;"CALLE";"JOSE ORTEGA Y GASSET";"19";"28006";;"11019664";;;"MU21";"MU-51"
"9264621";"Aparcabicicletas";"042";"GOYA";"04";"SALAMANCA";"OPERATIVO";"442657.91";"4475038.37";"ETRS89";40.42400216;-3.67596699;"AVENIDA";"FELIPE II";"12";"28009";;"11014828";"2022-06-29 00:00:00.0";;"MU21";"MU-51"
"9264625";"Aparcabicicletas";"042";"GOYA";"04";"SALAMANCA";"OPERATIVO";"442657.89";"4475036.37";"ETRS89";40.42398414;-3.67596705;"AVENIDA";"FELIPE II";"12";"28009";;"11014828";"2022-06-29 00:00:00.0";;"MU21";"MU-51"
"9264634";"Aparcabicicletas";"033";"ESTRELLA";"03";"RETIRO";"OPERATIVO";"443520.36";"4473700.97";"ETRS89";40.41201313;-3.66568205;"CALLE";"PEZ AUSTRAL";"13B";"28007";;"11011967";;;"MU21";"MU-51"
"9265034";"Aparcabicicletas";"022";"ACACIAS";"02";"ARGANZUELA";"OPERATIVO";"439864.77";"4472445.50";"ETRS89";40.40044718;-3.70864602;"Calle de";"Arganda";"3";"28005";;"20123779";"1900-01-01 00:00:00.0";;"MU21";"MU-51"
"9266605";"Aparcabicicletas";"054";"HISPANOAMERICA";"05";"CHAMARTIN";"OPERATIVO";"442174.39";"4478537.79";"ETRS89";40.45549314;-3.68198499;"CALLE";"HERREROS DE TEJADA";"7";"28016";;"31033511";;;"MU21";"MU-51"
"9266608";"Aparcabicicletas";"054";"HISPANOAMERICA";"05";"CHAMARTIN";"OPERATIVO";"442176.27";"4478540.00";"ETRS89";40.45551318;-3.68196302;"CALLE";"HERREROS DE TEJADA";"7";"28016";;"31033511";;;"MU21";"MU-51"
"9271132";"Aparcabicicletas";"136";"NUMANCIA";"13";"PUENTE DE VALLECAS";"OPERATIVO";"444366.07";"4471656.35";"ETRS89";40.39365096;-3.65553624;"CALLE";"RISCO DE PELOCHE";"14";"28038";;"31022681";"1900-01-01 00:00:00.0";;"MU21";"MU-51"
"9271293";"Aparcabicicletas";"043";"FUENTE DEL BERRO";"04";"SALAMANCA";"OPERATIVO";"443280";"4475015.1";"ETRS89";40.42383518;-3.66863199;"CALLE";"DOCTOR ESQUERDO";"43";"28028";;"11016398";;;"MU21";"MU-51"
"9271979";"Aparcabicicletas";"026";"PALOS DE LA FRONTERA";"02";"ARGANZUELA";"OPERATIVO";"440765.78";"4472637.47";"ETRS89";40.40224113;-3.69804694;"PASEO";"SANTA MARIA DE LA CABEZA";"47";"28045";;"11010090";;;"MU21";"MU-51"
"9271981";"Aparcabicicletas";"026";"PALOS DE LA FRONTERA";"02";"ARGANZUELA";"OPERATIVO";"440766.81";"4472640.02";"ETRS89";40.40226417;-3.69803504;"PASEO";"SANTA MARIA DE LA CABEZA";"47";"28045";;"11010090";;;"MU21";"MU-51"
"9272124";"Aparcabicicletas";"033";"ESTRELLA";"03";"RETIRO";"OPERATIVO";"443320.59";"4473292.09";"ETRS89";40.40831614;-3.66800001;"CALLE";"LIRA";"10";"28007";;"11011826";"2023-06-14 00:00:00.0";;"MU21";"MU-51"
"9272154";"Aparcabicicletas";"083";"PEÑAGRANDE";"08";"FUENCARRAL - EL PARDO";"OPERATIVO";"437527.60";"4481326.20";"ETRS89";40.48027575;-3.73705883;"CALLE";"GABRIELA MISTRAL";"8";"28035";;"11045382";"2023-06-15 00:00:00.0";;"MU21";"MU-51"
"9272155";"Aparcabicicletas";"083";"PEÑAGRANDE";"08";"FUENCARRAL - EL PARDO";"OPERATIVO";"437529.58";"4481326.20";"ETRS89";40.48027590;-3.73703547;"CALLE";"GABRIELA MISTRAL";"8";"28035";;"11045382";"2023-06-15 00:00:00.0";;"MU21";"MU-51"
"9272157";"Aparcabicicletas";"083";"PEÑAGRANDE";"08";"FUENCARRAL - EL PARDO";"OPERATIVO";"437533.95";"4481325.67";"ETRS89";40.48027145;-3.73698387;"CALLE";"GABRIELA MISTRAL";"8";"28035";;"11045382";"2023-06-15 00:00:00.0";;"MU21";"MU-51"
"9272929";"Aparcabicicletas";"056";"CASTILLA";"05";"CHAMARTIN";"OPERATIVO";"442762.43";"4481018.61";"ETRS89";40.47788219;-3.67527401;"AVENIDA";"BURGOS";"24";"28036";;"11027412";;;"MU21";"MU-51"
"9273205";"Aparcabicicletas";"054";"HISPANOAMERICA";"05";"CHAMARTIN";"OPERATIVO";"441514.00";"4478624.85";"ETRS89";40.45623121;-3.68978100;"PASEO";"CASTELLANA";"154";"28046";;"11025620";;;"MU21";"MU-51"
"9273206";"Aparcabicicletas";"054";"HISPANOAMERICA";"05";"CHAMARTIN";"OPERATIVO";"441514.16";"4478624.18";"ETRS89";40.45622518;-3.68977905;"PASEO";"CASTELLANA";"154";"28046";;"11025620";;;"MU21";"MU-51"
"9273207";"Aparcabicicletas";"054";"HISPANOAMERICA";"05";"CHAMARTIN";"OPERATIVO";"441513.33";"4478614.42";"ETRS89";40.45613720;-3.68978794;"PASEO";"CASTELLANA";"154";"28046";;"11025620";;;"MU21";"MU-51"
"9273211";"Aparcabicicletas";"054";"HISPANOAMERICA";"05";"CHAMARTIN";"OPERATIVO";"441513.53";"4478619.41";"ETRS89";40.45618217;-3.68978605;"PASEO";"CASTELLANA";"154";"28046";;"11025620";;;"MU21";"MU-51"
"9273213";"Aparcabicicletas";"054";"HISPANOAMERICA";"05";"CHAMARTIN";"OPERATIVO";"441513.49";"4478613.19";"ETRS89";40.45612613;-3.68978594;"PASEO";"CASTELLANA";"154";"28046";;"11025620";;;"MU21";"MU-51"
"9273215";"Aparcabicicletas";"054";"HISPANOAMERICA";"05";"CHAMARTIN";"OPERATIVO";"441513.54";"4478620.41";"ETRS89";40.45619118;-3.68978602;"PASEO";"CASTELLANA";"154";"28046";;"11025620";;;"MU21";"MU-51"
"9273216";"Aparcabicicletas";"054";"HISPANOAMERICA";"05";"CHAMARTIN";"OPERATIVO";"441513.30";"4478610.64";"ETRS89";40.45610315;-3.68978795;"PASEO";"CASTELLANA";"154";"28046";;"11025620";;;"MU21";"MU-51"
"9273227";"Aparcabicicletas";"051";"EL VISO";"05";"CHAMARTIN";"OPERATIVO";"441489.87";"4478141.49";"ETRS89";40.45187519;-3.69002103;"PASEO";"CASTELLANA";"140";"28046";;"11020885";;;"MU21";"MU-51"
"9273230";"Aparcabicicletas";"051";"EL VISO";"05";"CHAMARTIN";"OPERATIVO";"441493.22";"4478146.24";"ETRS89";40.45191821;-3.68998196;"AVENIDA";"CONCHA ESPINA";"2";"28036";;"11020909";;;"MU21";"MU-51"
"9273229";"Aparcabicicletas";"051";"EL VISO";"05";"CHAMARTIN";"OPERATIVO";"441488.23";"4478137.95";"ETRS89";40.45184318;-3.69004004;"PASEO";"CASTELLANA";"140";"28046";;"11020885";;;"MU21";"MU-51"
"9273231";"Aparcabicicletas";"051";"EL VISO";"05";"CHAMARTIN";"OPERATIVO";"441492.19";"4478144.91";"ETRS89";40.45190616;-3.68999398;"AVENIDA";"CONCHA ESPINA";"2";"28036";;"11020909";;;"MU21";"MU-51"
"9273236";"Aparcabicicletas";"051";"EL VISO";"05";"CHAMARTIN";"OPERATIVO";"441486.34";"4478134.08";"ETRS89";40.45180819;-3.69006197;"PASEO";"CASTELLANA";"140";"28046";;"11020885";;;"MU21";"MU-51"
"9273239";"Aparcabicicletas";"051";"EL VISO";"05";"CHAMARTIN";"OPERATIVO";"441487.63";"4478136.95";"ETRS89";40.45183413;-3.69004702;"PASEO";"CASTELLANA";"140";"28046";;"11020885";;;"MU21";"MU-51"
"9273240";"Aparcabicicletas";"051";"EL VISO";"05";"CHAMARTIN";"OPERATIVO";"441489.27";"4478140.38";"ETRS89";40.45186515;-3.69002800;"PASEO";"CASTELLANA";"140";"28046";;"11020885";;;"MU21";"MU-51"
"9273244";"Aparcabicicletas";"051";"EL VISO";"05";"CHAMARTIN";"OPERATIVO";"441485.31";"4478132.42";"ETRS89";40.45179316;-3.69007396;"PASEO";"CASTELLANA";"140";"28046";;"11020885";;;"MU21";"MU-51"
"9288980";"Aparcabicicletas";"027";"ATOCHA";"02";"ARGANZUELA";"OPERATIVO";"442372.27";"4471914.08";"ETRS89";40.39583717;-3.67905103;"CALLE";"MENDEZ ALVARO";"77C";"28045";;"20121633";;;"MU21";"MU-51"
"9288979";"Aparcabicicletas";"027";"ATOCHA";"02";"ARGANZUELA";"OPERATIVO";"442375.62";"4471919.49";"ETRS89";40.39588614;-3.67901205;"CALLE";"MENDEZ ALVARO";"77C";"28045";;"20121633";;;"MU21";"MU-51"
"9288985";"Aparcabicicletas";"027";"ATOCHA";"02";"ARGANZUELA";"OPERATIVO";"442374.67";"4471917.28";"ETRS89";40.39586617;-3.67902304;"CALLE";"MENDEZ ALVARO";"77C";"28045";;"20121633";;;"MU21";"MU-51"
"9288988";"Aparcabicicletas";"027";"ATOCHA";"02";"ARGANZUELA";"OPERATIVO";"442373.82";"4471916.18";"ETRS89";40.39585620;-3.67903295;"CALLE";"MENDEZ ALVARO";"77C";"28045";;"20121633";;;"MU21";"MU-51"
"9291119";"Aparcabicicletas";"153";"QUINTANA";"15";"CIUDAD LINEAL";"OPERATIVO";"445030.55";"4476117.01";"ETRS89";40.43387929;-3.64809255;"CALLE";"ARGENTINA";"8";"28027";;"11109233";"2023-06-02 00:00:00.0";;"MU21";"MU-51"
"9291125";"Aparcabicicletas";"153";"QUINTANA";"15";"CIUDAD LINEAL";"OPERATIVO";"445021.95";"4476120.84";"ETRS89";40.43391323;-3.64819427;"CALLE";"ARGENTINA";"8";"28027";;"11109233";"2023-06-02 00:00:00.0";;"MU21";"MU-51"
"9550725";"Aparcabicicletas";"035";"LOS JERONIMOS";"03";"RETIRO";"OPERATIVO";"442167.473";"4473256.161";"ETRS89";40.40791316;-3.68158600;"CALLE";"POETA ESTEBAN DE VILLEGAS";"10B";"28014";;"11013090";;;"MU21";"MU-51"
"9550988";"Aparcabicicletas";"085";"LA PAZ";"08";"FUENCARRAL - EL PARDO";"OPERATIVO";"440402.026";"4481509.962";"ETRS89";40.48214242;-3.70316567;"CALLE";"PEDRO RICO";"47";"28029";;"11046932";"2024-08-19 00:00:00.0";;"MU21";"MU-51"
"9550989";"Aparcabicicletas";"085";"LA PAZ";"08";"FUENCARRAL - EL PARDO";"OPERATIVO";"440403.878";"4481510.359";"ETRS89";40.48214613;-3.70314386;"CALLE";"PEDRO RICO";"47";"28029";;"11046932";"2024-08-19 00:00:00.0";;"MU21";"MU-51"
"9551005";"Aparcabicicletas";"085";"LA PAZ";"08";"FUENCARRAL - EL PARDO";"OPERATIVO";"440700.276";"4481649.452";"ETRS89";40.48342036;-3.69966007;"CALLE";"PEDRO RICO";"41";"28029";;"20097995";"2024-08-19 00:00:00.0";;"MU21";"MU-51"
"9551006";"Aparcabicicletas";"085";"LA PAZ";"08";"FUENCARRAL - EL PARDO";"OPERATIVO";"440699.68";"4481649.782";"ETRS89";40.48342329;-3.69966713;"CALLE";"PEDRO RICO";"41";"28029";;"20097995";"2024-08-19 00:00:00.0";;"MU21";"MU-51"
"9264544";"Aparcabicicletas";"046";"CASTELLANA";"04";"SALAMANCA";"OPERATIVO";"442289.31";"4475711.12";"ETRS89";40.43003715;-3.68037295;"CALLE";"JOSE ORTEGA Y GASSET";"36";"28006";;"11019516";;;"MU21";"MU-51"
"9264555";"Aparcabicicletas";"045";"LISTA";"04";"SALAMANCA";"OPERATIVO";"442792.93";"4476089.68";"ETRS89";40.43348219;-3.67447004;"CALLE";"MALDONADO";"71";"28006";;"11019035";;;"MU21";"MU-51"
"9264556";"Aparcabicicletas";"045";"LISTA";"04";"SALAMANCA";"OPERATIVO";"442391.65";"4475705.67";"ETRS89";40.42999514;-3.67916601;"PLAZA";"MARQUES DE SALAMANCA";"9";"28006";;"11019405";;;"MU21";"MU-51"
"9264567";"Aparcabicicletas";"046";"CASTELLANA";"04";"SALAMANCA";"OPERATIVO";"442323.90";"4475675.89";"ETRS89";40.42972218;-3.67996198;"PLAZA";"MARQUES DE SALAMANCA";"1";"28006";;"11019524";;;"MU21";"MU-51"
"9264572";"Aparcabicicletas";"032";"ADELFAS";"03";"RETIRO";"OPERATIVO";"442963.50";"4472808.71";"ETRS89";40.40393720;-3.67216493;"CALLE";"DOCTOR ESQUERDO";"187";"28007";;"11011581";;;"MU21";"MU-51"
"9263538";"Aparcabicicletas";"211";"ALAMEDA DE OSUNA";"21";"BARAJAS";"OPERATIVO";"449637.103";"4478747.615";"ETRS89";40.45786911;-3.59399255;"CALLE";"JOAQUIN IBARRA";"5";"28042";;"31065999";"2023-06-07 00:00:00.0";;"MU21";"MU-51"
"9263546";"Aparcabicicletas";"054";"HISPANOAMERICA";"05";"CHAMARTIN";"OPERATIVO";"443305.30";"4478816.54";"ETRS89";40.45808217;-3.66867301;"CALLE";"COLOMBIA";"54";"28016";;"31049115";;;"MU21";"MU-51"
"9263555";"Aparcabicicletas";"051";"EL VISO";"05";"CHAMARTIN";"OPERATIVO";"441995.53";"4477176.57";"ETRS89";40.44321819;-3.68396996;"CALLE";"JUAN DE LA CIERVA";"5";"28006";;"31050250";;;"MU21";"MU-51"
"9263581";"Aparcabicicletas";"183";"ENSANCHE DE VALLECAS";"18";"VILLA DE VALLECAS";"OPERATIVO";"446863.55";"4469204.56";"ETRS89";40.37172668;-3.62590560;"CALLE";"NAVAMURES";"10";"28031";;"31044544";"2023-06-07 00:00:00.0";;"MU21";"MU-51"
"9263585";"Aparcabicicletas";"014";"JUSTICIA";"01";"CENTRO";"OPERATIVO";"440775.71";"4475109.07";"ETRS89";40.42450721;-3.69816002;"CALLE";"HORTALEZA";"92";"28004";;"11004849";"2023-05-12 00:00:00.0";;"MU21";"MU-51"
"9263586";"Aparcabicicletas";"014";"JUSTICIA";"01";"CENTRO";"OPERATIVO";"440539.41";"4475306.97";"ETRS89";40.42627313;-3.70096393;"CALLE";"BARCELO";"2A";"28004";;"31047538";"2023-05-12 00:00:00.0";;"MU21";"MU-51"
"9263587";"Aparcabicicletas";"014";"JUSTICIA";"01";"CENTRO";"OPERATIVO";"440540.26";"4475307.63";"ETRS89";40.42627914;-3.70095397;"CALLE";"BARCELO";"2A";"28004";;"31047538";"2023-05-12 00:00:00.0";;"MU21";"MU-51"
"9263595";"Aparcabicicletas";"181";"CASCO HISTORICO DE VALLECAS";"18";"VILLA DE VALLECAS";"OPERATIVO";"446632.12";"4468258.36";"ETRS89";40.36318788;-3.62855231;"CAMINO";"SANTÍSIMO";"25";"28051";;"31061566";"2023-06-07 00:00:00.0";;"MU21";"MU-51"
"9263596";"Aparcabicicletas";"014";"JUSTICIA";"01";"CENTRO";"OPERATIVO";"440934.045";"4474822.307";"ETRS89";40.42193517;-3.69626699;"CALLE";"AUGUSTO FIGUEROA";"36A";"28004";;"31056638";;;"MU21";"MU-38"
"9263600";"Aparcabicicletas";"092";"ARGÜELLES";"09";"MONCLOA - ARAVACA";"OPERATIVO";"438946.47";"4476258.77";"ETRS89";40.43473197;-3.71983268;"PASEO";"MORET";"1";"28008";;"31012974";"2023-06-05 00:00:00.0";;"MU21";"MU-51"
"9263617";"Aparcabicicletas";"117";"ABRANTES";"11";"CARABANCHEL";"OPERATIVO";"438025.73";"4469494.82";"ETRS89";40.37373124;-3.73002894;"AVENIDA";"POBLADOS";"115";"28025";;"31044442";"2023-06-07 00:00:00.0";;"MU21";"MU-51"
"9263619";"Aparcabicicletas";"117";"ABRANTES";"11";"CARABANCHEL";"OPERATIVO";"438024.93";"4469492.04";"ETRS89";40.37370614;-3.73003810;"AVENIDA";"POBLADOS";"115";"28025";;"31044442";"2023-06-07 00:00:00.0";;"MU21";"MU-51"
"9263622";"Aparcabicicletas";"097";"ARAVACA";"09";"MONCLOA - ARAVACA";"OPERATIVO";"433647.95";"4478223.67";"ETRS89";40.45202649;-3.78250316;"CALLE";"HUMERA";"40";"28023";;"31011019";"2023-06-05 00:00:00.0";;"MU21";"MU-51"
"9263627";"Aparcabicicletas";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"448196.23";"4482719.67";"ETRS89";40.49356299;-3.61131010;"CALLE";"JORDI SOLE TURA";"2";"28055";;"31055118";"2023-06-07 00:00:00.0";;"MU21";"MU-51"
"9263666";"Aparcabicicletas";"013";"CORTES";"01";"CENTRO";"OPERATIVO";"440936.63";"4474386.14";"ETRS89";40.41800615;-3.69619602;"CALLE";"MARQUES DE CASA RIERA";"4";"28014";;"11004071";;;"MU21";"MU-51"
"9263680";"Aparcabicicletas";"013";"CORTES";"01";"CENTRO";"OPERATIVO";"440978.764";"4474467.844";"ETRS89";40.41874517;-3.69570699;"CALLE";"ALCALA";"46";"28014";;"11004015";;;"MU21";"MU-51"
"9263684";"Aparcabicicletas";"014";"JUSTICIA";"01";"CENTRO";"OPERATIVO";"441207.51";"4474879.88";"ETRS89";40.42247318;-3.69304895;"CALLE";"ALMIRANTE";"24";"28004";;"11004189";;;"MU21";"MU-51"
"9263817";"Aparcabicicletas";"097";"ARAVACA";"09";"MONCLOA - ARAVACA";"OPERATIVO";"433555.044";"4477870.245";"ETRS89";40.44883533;-3.78356174;"CALLE";"ROSAS DE ARAVACA";"45";"28023";;"31019275";"2023-06-05 00:00:00.0";;"MU21";"H-2"
"9263824";"Aparcabicicletas";"097";"ARAVACA";"09";"MONCLOA - ARAVACA";"OPERATIVO";"433556.63";"4477870.51";"ETRS89";40.44883784;-3.78354307;"CALLE";"ROSAS DE ARAVACA";"45";"28023";;"31019275";"2023-06-05 00:00:00.0";;"MU21";"H-2"
"9264010";"Aparcabicicletas";"051";"EL VISO";"05";"CHAMARTIN";"OPERATIVO";"442304.85";"4476903.32";"ETRS89";40.44077814;-3.68029799;"GLORIETA";"LOPEZ DE HOYOS";"5";"28002";;"11021874";;;"MU21";"MU-51"
"9264011";"Aparcabicicletas";"051";"EL VISO";"05";"CHAMARTIN";"OPERATIVO";"442311.67";"4476896.83";"ETRS89";40.44072015;-3.68021699;"GLORIETA";"LOPEZ DE HOYOS";"5";"28002";;"11021874";;;"MU21";"MU-51"
"9264034";"Aparcabicicletas";"051";"EL VISO";"05";"CHAMARTIN";"OPERATIVO";"442393.03";"4476679.30";"ETRS89";40.43876618;-3.67923799;"CALLE";"PRINCIPE DE VERGARA";"105";"28006";;"31048971";;;"MU21";"MU-51"
"9264059";"Aparcabicicletas";"051";"EL VISO";"05";"CHAMARTIN";"OPERATIVO";"442267.16";"4477130.51";"ETRS89";40.44282216;-3.68076302;"Calle del";"Duque de Sevilla";"15";"28002";;"20009414";;;"MU21";"MU-51"
"9264064";"Aparcabicicletas";"051";"EL VISO";"05";"CHAMARTIN";"OPERATIVO";"442261.55";"4477139.88";"ETRS89";40.44290618;-3.68083002;"CALLE";"ANTONIO RODRIGUEZ VILLA";"2";"28002";;"11021680";;;"MU21";"MU-51"
"9264070";"Aparcabicicletas";"051";"EL VISO";"05";"CHAMARTIN";"OPERATIVO";"442040.85";"4477225.39";"ETRS89";40.44366114;-3.68344005;"Plaza";"Puerta del Sol";"s/n";"28002";;"20009402";;;"MU21";"MU-51"
"9264071";"Aparcabicicletas";"051";"EL VISO";"05";"CHAMARTIN";"OPERATIVO";"442041.97";"4477226.83";"ETRS89";40.44367419;-3.68342698;"Plaza";"Puerta del Sol";"s/n";"28002";;"20009402";;;"MU21";"MU-51"
"9264105";"Aparcabicicletas";"191";"CASCO HISTORICO DE VICALVARO";"19";"VICALVARO";"OPERATIVO";"447819.38";"4473234.79";"ETRS89";40.40809409;-3.61497746;"CALLE";"CASALARREINA";"29 B";"28032";;"31047333";"2023-03-08 00:00:00.0";;"MU21";"MU-51"
"9264133";"Aparcabicicletas";"134";"PALOMERAS SURESTE";"13";"PUENTE DE VALLECAS";"OPERATIVO";"445288.88";"4470658.17";"ETRS89";40.38471986;-3.64457766;"CALLE";"GERARDO DIEGO";"15";"28018";;"20035240";"2018-02-22 00:00:00.0";;"MU21";"MU-51"
"9264429";"Aparcabicicletas";"011";"PALACIO";"01";"CENTRO";"OPERATIVO";"439769.27";"4473857.38";"ETRS89";40.41315917;-3.70990495;"CALLE";"NUNCIO";"14";"28005";;"11000696";;;"MU21";"MU-51"
"9264451";"Aparcabicicletas";"014";"JUSTICIA";"01";"CENTRO";"OPERATIVO";"441010.76";"4475019.41";"ETRS89";40.42371621;-3.69538103;"CALLE";"SAN LUCAS";"19";"28004";;"20005690";;;"MU21";"MU-51"
"9264458";"Aparcabicicletas";"074";"ALMAGRO";"07";"CHAMBERI";"OPERATIVO";"441360.94";"4476598.17";"ETRS89";40.43796318;-3.69139894;"CALLE";"MIGUEL ANGEL";"33";"28010";;"20014424";;;"MU21";"MU-51"
"9264482";"Aparcabicicletas";"014";"JUSTICIA";"01";"CENTRO";"OPERATIVO";"441016.04";"4474515.17";"ETRS89";40.41917415;-3.69527202;"Plaza";"Puerta del Sol";"s/n";"28014";;"11004179";;;"MU21";"MU-51"
"9264535";"Aparcabicicletas";"021";"IMPERIAL";"02";"ARGANZUELA";"OPERATIVO";"438746.87";"4473115.03";"ETRS89";40.40639713;-3.72188303;"PARQUE";"MADRID RIO";"350IN";"28005";;"31049413";;;"MU21";"MU-51"
"9264537";"Aparcabicicletas";"035";"LOS JERONIMOS";"03";"RETIRO";"OPERATIVO";"442097.44";"4473340.40";"ETRS89";40.40866716;-3.68241899;"CALLE";"ANDRES TORREJON";"26";"28014";;"11013069";;;"MU21";"MU-51"
"9264548";"Aparcabicicletas";"041";"RECOLETOS";"04";"SALAMANCA";"OPERATIVO";"441643.59";"4474632.26";"ETRS89";40.42027320;-3.68788604;"PLAZA";"INDEPENDENCIA";"6";"28001";;"11013824";;;"MU21";"MU-51"
"9264559";"Aparcabicicletas";"045";"LISTA";"04";"SALAMANCA";"OPERATIVO";"442794.63";"4476090.11";"ETRS89";40.43348618;-3.67445004;"CALLE";"MALDONADO";"73";"28006";;"11019036";;;"MU21";"MU-51"
"9264561";"Aparcabicicletas";"045";"LISTA";"04";"SALAMANCA";"OPERATIVO";"442393.20";"4475708.10";"ETRS89";40.43001714;-3.67914796;"PLAZA";"MARQUES DE SALAMANCA";"9";"28006";;"11019405";;;"MU21";"MU-51"
"9264563";"Aparcabicicletas";"041";"RECOLETOS";"04";"SALAMANCA";"OPERATIVO";"441742.11";"4475005.03";"ETRS89";40.42363820;-3.68675895;"CALLE";"CLAUDIO COELLO";"28";"28001";;"11013898";"1900-01-01 00:00:00.0";;"MU21";"ACB"
"9543179";"Aparcabicicletas";"153";"QUINTANA";"15";"CIUDAD LINEAL";"OPERATIVO";"445816.782";"4476579.875";"ETRS89";40.43810063;-3.63886286;"CALLE";"MISTERIOS";"4";"28027";;"11108207";"2024-08-08 00:00:00.0";;"MU21";"MU-51"
"9543181";"Aparcabicicletas";"153";"QUINTANA";"15";"CIUDAD LINEAL";"OPERATIVO";"445815.988";"4476581.065";"ETRS89";40.43811130;-3.63887232;"CALLE";"MISTERIOS";"4";"28027";;"11108207";"2024-08-08 00:00:00.0";;"MU21";"MU-51"
"9264568";"Aparcabicicletas";"046";"CASTELLANA";"04";"SALAMANCA";"OPERATIVO";"442324.60";"4475678.88";"ETRS89";40.42974916;-3.67995400;"PLAZA";"MARQUES DE SALAMANCA";"1";"28006";;"11019524";;;"MU21";"MU-51"
"9264571";"Aparcabicicletas";"032";"ADELFAS";"03";"RETIRO";"OPERATIVO";"442962.63";"4472807.16";"ETRS89";40.40392317;-3.67217505;"CALLE";"DOCTOR ESQUERDO";"187";"28007";;"11011581";;;"MU21";"MU-51"
"9264573";"Aparcabicicletas";"032";"ADELFAS";"03";"RETIRO";"OPERATIVO";"442964.44";"4472810.14";"ETRS89";40.40395014;-3.67215398;"CALLE";"DOCTOR ESQUERDO";"187";"28007";;"11011581";;;"MU21";"MU-51"
