ID,BARRIO,WIKIDATA_BARRIO,DISTRITO,WIKIDATA_DISTRITO,LATITUD,LONGITUD,DIRECCION,FECHA_INSTALACION,MODELO
457673,Legazpi,https://wikidata.org/entity/Q3773990,Arganzuela,https://wikidata.org/entity/Q2000929,40.3930562,-3.68475803,AVENIDA PLANETARIO 16 28045,1900-01-01T00:00:00Z,"MU-51"
458021,Castilla,https://wikidata.org/entity/Q3813735,Chamartín,https://wikidata.org/entity/Q1766348,40.48018317,-3.68441696,CALLE CONDE DE TORRALBA 23 28046,1900-01-01T00:00:00Z,"MU-38"
458031,Nueva España,https://wikidata.org/entity/Q10338128,Chamartín,https://wikidata.org/entity/Q1766348,40.46556019,-3.66941597,CALLE ROSA JARDON 9 28016,1900-01-01T00:00:00Z,"MU-51"
458033,Nueva España,https://wikidata.org/entity/Q10338128,Chamartín,https://wikidata.org/entity/Q1766348,40.46060712,-3.68911903,CALLE JUAN HURTADO DE MENDOZA 1 28036,1900-01-01T00:00:00Z,"MU-38"
458044,Recoletos,https://wikidata.org/entity/Q3814551,Salamanca,https://wikidata.org/entity/Q1773521,40.42161395,-3.6806522,CALLE O'DONNELL 7 28009,1900-01-01T00:00:00Z,"MU-51"
458070,Ciudad Jardín,https://wikidata.org/entity/Q3773744,Chamartín,https://wikidata.org/entity/Q1766348,40.45154917,-3.67690399,AVENIDA RAMON Y CAJAL 3 28016,1900-01-01T00:00:00Z,"MU-38"
458086,Ciudad Jardín,https://wikidata.org/entity/Q3773744,Chamartín,https://wikidata.org/entity/Q1766348,40.44661016,-3.67730002,CALLE SUERO DE QUIÑONES 21 28002,1900-01-01T00:00:00Z,"MU-51"
458133,Lista,https://wikidata.org/entity/Q4779,Salamanca,https://wikidata.org/entity/Q1773521,40.43233418,-3.67374294,CALLE JUAN BRAVO 62 28006,1900-01-01T00:00:00Z,"MU-51"
457410,Las Águilas,https://wikidata.org/entity/Q5971372,Latina,https://wikidata.org/entity/Q794954,40.38303636,-3.77989103,CALLE FUENTE DEL TIRO 72 28024,2022-08-10T00:00:00Z,"MU-51"
457453,Campamento,https://wikidata.org/entity/Q31169,Latina,https://wikidata.org/entity/Q794954,40.3784539,-3.79242382,PASEO HUSARES 46 28024,2022-05-09T00:00:00Z,"No especificado"
457464,Aluche,https://wikidata.org/entity/Q31140,Latina,https://wikidata.org/entity/Q794954,40.39218627,-3.76214442,CALLE TEMBLEQUE 104 28024,2022-07-20T00:00:00Z,"No especificado"
457484,Lucero,https://wikidata.org/entity/Q31162,Latina,https://wikidata.org/entity/Q794954,40.4031241,-3.75963527,CALLE SAN ROBERTO 8 28011,2022-07-20T00:00:00Z,"No especificado"
457536,Barrio de Puerta del Ángel,https://wikidata.org/entity/Q31142,Latina,https://wikidata.org/entity/Q794954,40.41110019,-3.73576063,PASEO EXTREMADURA 128B 28011,2022-05-26T00:00:00Z,"No especificado"
457540,Barrio de Puerta del Ángel,https://wikidata.org/entity/Q31142,Latina,https://wikidata.org/entity/Q794954,40.40856015,-3.72942588,CALLE CARAMUEL 58 28011,2022-07-28T00:00:00Z,"No especificado"
457839,Casa de Campo,https://wikidata.org/entity/Q16302441,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,40.42687082,-3.72748288,AVENIDA VALLADOLID 2 28008,2022-08-16T00:00:00Z,"No especificado"
457930,Valverde,https://wikidata.org/entity/Q31132,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,40.48840346,-3.69010535,CALLE LABASTIDA 1 28034,2022-08-25T00:00:00Z,"No especificado"
457954,La Paz,https://wikidata.org/entity/Q5869740,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,40.48741445,-3.70081155,CALLE ALFREDO MARQUERIE 21 28034,2022-07-08T00:00:00Z,"MU-51"
457957,La Paz,https://wikidata.org/entity/Q5869740,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,40.4854157,-3.70532172,CALLE VALENCIA DE DON JUAN 4 28034,2022-08-09T00:00:00Z,"MU-51"
457966,La Paz,https://wikidata.org/entity/Q5869740,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,40.47553447,-3.70261085,CALLE GINZO DE LIMIA 2 28029,2022-08-17T00:00:00Z,"MU-51"
457969,La Paz,https://wikidata.org/entity/Q5869740,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,40.47455043,-3.68862536,CALLE SINESIO DELGADO 2 28029,2022-07-14T00:00:00Z,"No especificado"
457996,Peñagrande,https://wikidata.org/entity/Q3319582,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,40.48234742,-3.72747462,CALLE RAMON GOMEZ DE LA SERNA 103 28035,2022-09-21T00:00:00Z,"No especificado"
457999,Peñagrande,https://wikidata.org/entity/Q3319582,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,40.48222162,-3.71774218,CALLE ISLA DE AROSA 47 28035,2022-07-27T00:00:00Z,"No especificado"
458006,Peñagrande,https://wikidata.org/entity/Q3319582,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,40.47217667,-3.71882427,CALLE LA CABRERA 33 28035,2022-07-19T00:00:00Z,"No especificado"
458136,Valverde,https://wikidata.org/entity/Q31132,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,40.50732629,-3.6806965,CALLE BERDUN 2B 28050,2022-08-22T00:00:00Z,"ACB"
458147,Valverde,https://wikidata.org/entity/Q31132,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,40.5124303,-3.66777288,CALLE PORTOMARIN 21 28050,2022-09-08T00:00:00Z,"ACB"
458154,El Goloso,https://wikidata.org/entity/Q10271137,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,40.5087664,-3.70312939,AUTOVIA M-40 1800EX 28031,2022-03-16T00:00:00Z,"ACB"
3577059,Pavones,https://wikidata.org/entity/Q71760,Moratalaz,https://wikidata.org/entity/Q2076109,40.39956319,-3.63652298,CALLE FUENTE CARRANTONA 12 28030,2016-09-23T00:00:00Z,"MU-51"
3577416,Media Legua,https://wikidata.org/entity/Q9031035,Moratalaz,https://wikidata.org/entity/Q2076109,40.40860313,-3.66029003,CALLE CORREGIDOR RODRIGO RODRIGUEZ 5 28030,2017-10-19T00:00:00Z,"MU-51"
3577772,Vinateros,https://wikidata.org/entity/Q10391533,Moratalaz,https://wikidata.org/entity/Q2076109,40.40878518,-3.64325799,AVENIDA MORATALAZ 178B 28030,2017-09-25T00:00:00Z,"AP-2"
3577773,Vinateros,https://wikidata.org/entity/Q10391533,Moratalaz,https://wikidata.org/entity/Q2076109,40.40877914,-3.64327502,AVENIDA MORATALAZ 178 28030,2017-09-25T00:00:00Z,"AP-2"
3577799,Vinateros,https://wikidata.org/entity/Q10391533,Moratalaz,https://wikidata.org/entity/Q2076109,40.40607613,-3.64689395,AVENIDA MORATALAZ 128 28030,2017-10-16T00:00:00Z,"MU-38"
3577892,Casco Histórico de Vicálvaro,https://wikidata.org/entity/Q16544374,Vicálvaro,https://wikidata.org/entity/Q589403,40.40595414,-3.60030898,CALLE VILLABLANCA 79 28032,2017-10-25T00:00:00Z,"MU-51"
3578011,San Diego,https://wikidata.org/entity/Q11946851,Puente de Vallecas,https://wikidata.org/entity/Q2003054,40.38670818,-3.66423594,CALLE MARTINEZ DE LA RIVA 96 28018,2017-10-24T00:00:00Z,"MU-51"
3578016,San Diego,https://wikidata.org/entity/Q11946851,Puente de Vallecas,https://wikidata.org/entity/Q2003054,40.38639013,-3.66416402,CALLE MARTINEZ DE LA RIVA 98 28018,2017-10-24T00:00:00Z,"MU-51"
3578023,San Diego,https://wikidata.org/entity/Q11946851,Puente de Vallecas,https://wikidata.org/entity/Q2003054,40.38885019,-3.66659904,CALLE SIERRA DE ALQUIFE 12 28053,2017-10-26T00:00:00Z,"MU-51"
3578086,Palomeras Bajas,https://wikidata.org/entity/Q10343902,Puente de Vallecas,https://wikidata.org/entity/Q2003054,40.38685216,-3.66365298,PLAZA PEÑA GUDINA 1 28018,2017-10-24T00:00:00Z,"MU-51"
3578551,Casco Histórico de Vallecas,https://wikidata.org/entity/Q16544370,Villa de Vallecas,https://wikidata.org/entity/Q1947988,40.37227021,-3.61722203,PASAJE CONGOSTO 8 28031,2017-08-31T00:00:00Z,"No especificado"
3580259,Marroquina,https://wikidata.org/entity/Q11935636,Moratalaz,https://wikidata.org/entity/Q2076109,40.40676715,-3.63509199,CALLE OBERON 6 28030,2017-10-23T00:00:00Z,"MU-51"
458032,Recoletos,https://wikidata.org/entity/Q3814551,Salamanca,https://wikidata.org/entity/Q1773521,40.41971642,-3.69195094,CALLE ALCALA 53 28014,1900-01-01T00:00:00Z,"MU-51"
458038,Nueva España,https://wikidata.org/entity/Q10338128,Chamartín,https://wikidata.org/entity/Q1766348,40.45936717,-3.66875899,PLAZA JOSE MARIA SOLER 7 28016,1900-01-01T00:00:00Z,"MU-38"
458046,Recoletos,https://wikidata.org/entity/Q3814551,Salamanca,https://wikidata.org/entity/Q1773521,40.42520472,-3.686162,CALLE GOYA 10 28001,1900-01-01T00:00:00Z,"MU-51"
458078,Ciudad Jardín,https://wikidata.org/entity/Q3773744,Chamartín,https://wikidata.org/entity/Q1766348,40.44894413,-3.67260795,CALLE PRADILLO 30 28002,1900-01-01T00:00:00Z,"MU-51"
458203,Jerónimos,https://wikidata.org/entity/Q10306766,Retiro,https://wikidata.org/entity/Q2002296,40.40856415,-3.68241099,CALLE ANDRES TORREJON 26 28014,1900-01-01T00:00:00Z,"MU-38"
457411,Las Águilas,https://wikidata.org/entity/Q5971372,Latina,https://wikidata.org/entity/Q794954,40.38284016,-3.78241741,CALLE FUENTE DE LIMA 22 28024,2022-07-12T00:00:00Z,"MU-51"
457417,Las Águilas,https://wikidata.org/entity/Q5971372,Latina,https://wikidata.org/entity/Q794954,40.37853574,-3.77392703,CALLE BLAS CABRERA 50 28044,2022-06-07T00:00:00Z,"No especificado"
457420,Las Águilas,https://wikidata.org/entity/Q5971372,Latina,https://wikidata.org/entity/Q794954,40.37822574,-3.76420459,CALLE BLAS CABRERA 90 28044,2022-09-14T00:00:00Z,"MU-51"
457451,Campamento,https://wikidata.org/entity/Q31169,Latina,https://wikidata.org/entity/Q794954,40.39965504,-3.77512458,CARRETERA BOADILLA DEL MONTE 40 28024,2022-07-14T00:00:00Z,"No especificado"
457454,Aluche,https://wikidata.org/entity/Q31140,Latina,https://wikidata.org/entity/Q794954,40.39685814,-3.75616795,CALLE VALMOJADO 61 28047,2022-08-10T00:00:00Z,"No especificado"
457468,Aluche,https://wikidata.org/entity/Q31140,Latina,https://wikidata.org/entity/Q794954,40.39015658,-3.75875502,CALLE VALMOJADO 173 28047,2022-07-06T00:00:00Z,"No especificado"
457473,Aluche,https://wikidata.org/entity/Q31140,Latina,https://wikidata.org/entity/Q794954,40.38575485,-3.76105017,AVENIDA POBLADOS 41 28047,2022-07-05T00:00:00Z,"No especificado"
457479,Lucero,https://wikidata.org/entity/Q31162,Latina,https://wikidata.org/entity/Q794954,40.40759818,-3.74980858,CALLE VILLAVALIENTE 29 28011,2022-05-17T00:00:00Z,"No especificado"
457481,Lucero,https://wikidata.org/entity/Q31162,Latina,https://wikidata.org/entity/Q794954,40.40357958,-3.757771,CALLE SAN JUAN DE MATA 21 28011,2022-06-15T00:00:00Z,"No especificado"
457610,Los Cármenes,https://wikidata.org/entity/Q10319792,Latina,https://wikidata.org/entity/Q794954,40.39843195,-3.73563865,CALLE GALLUR 1 28047,2022-06-28T00:00:00Z,"No especificado"
457733,Valdezarza,https://wikidata.org/entity/Q10388728,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,40.45784192,-3.71226528,CALLE FRANCOS RODRIGUEZ 100 28039,2022-08-23T00:00:00Z,"No especificado"
457941,Valverde,https://wikidata.org/entity/Q31132,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,40.48582713,-3.69107553,CALLE VIRGEN DE ARANZAZU 5 28034,2022-08-23T00:00:00Z,"MU-51"
457973,El Pilar,https://wikidata.org/entity/Q3773964,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,40.48360989,-3.70679013,CALLE GINZO DE LIMIA 47 28034,2022-07-19T00:00:00Z,"No especificado"
457986,El Pilar,https://wikidata.org/entity/Q3773964,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,40.47188873,-3.71430487,CALLE CELANOVA 2 28029,2022-07-26T00:00:00Z,"MU-51"
458004,Peñagrande,https://wikidata.org/entity/Q3319582,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,40.47687168,-3.72060353,CALLE SANTIAGO DE COMPOSTELA 104 28035,2022-07-26T00:00:00Z,"No especificado"
458135,Fuentelarreina,https://wikidata.org/entity/Q10286156,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,40.47895435,-3.73961089,CALLE FRESNEDILLAS 8B 28035,2022-09-20T00:00:00Z,"ACB"
458149,Mirasierra,https://wikidata.org/entity/Q31134,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,40.49676614,-3.71936048,CALLE LEONOR LOPEZ DE CORDOBA 2 28049,2022-04-12T00:00:00Z,"ACB"
3578417,Numancia,https://wikidata.org/entity/Q10338144,Puente de Vallecas,https://wikidata.org/entity/Q2003054,40.40198217,-3.65469998,CALLE MARISMAS 14B 28038,2017-10-19T00:00:00Z,"MU-51"
3578021,San Diego,https://wikidata.org/entity/Q11946851,Puente de Vallecas,https://wikidata.org/entity/Q2003054,40.38886115,-3.66662,CALLE SIERRA DE ALQUIFE 10 28053,2017-10-26T00:00:00Z,"MU-51"
3578076,Palomeras Bajas,https://wikidata.org/entity/Q10343902,Puente de Vallecas,https://wikidata.org/entity/Q2003054,40.37717019,-3.65430496,CALLE VIRIDIANA 13F 28018,2017-10-19T00:00:00Z,"MU-51"
3579647,Casco Histórico de Vallecas,https://wikidata.org/entity/Q16544370,Villa de Vallecas,https://wikidata.org/entity/Q1947988,40.37755214,-3.62066102,CALLE PICO MAMPODRE 10 28031,2017-11-16T00:00:00Z,"ACB"
3581163,Santa Eugenia,https://wikidata.org/entity/Q390463,Villa de Vallecas,https://wikidata.org/entity/Q1947988,40.37984321,-3.61669504,CALLE MONTE DE MONTJUICH 20 28031,2017-09-21T00:00:00Z,"AP-2"
3928901,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.4833052,-3.62806264,AVENIDA LAS FUERZAS ARMADAS 206 28055,2017-07-01T00:00:00Z,"No especificado"
3928971,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.48321158,-3.63023365,CALLE HERMANOS GASCON 76 28055,2017-07-01T00:00:00Z,"No especificado"
3594119,Los Ángeles,https://wikidata.org/entity/Q390462,Villaverde,https://wikidata.org/entity/Q919536,40.35576819,-3.69589898,CALLE LA ALEGRIA DE LA HUERTA 6 28041,2017-02-07T00:00:00Z,"No especificado"
3594130,Los Rosales,https://wikidata.org/entity/Q10319807,Villaverde,https://wikidata.org/entity/Q919536,40.35083218,-3.69160095,CALLE MARIA MARTINEZ OVIOL 12 28021,1900-01-01T00:00:00Z,"MU-51"
3602567,San Isidro,https://wikidata.org/entity/Q3813733,Carabanchel,https://wikidata.org/entity/Q1001991,40.3918092,-3.72691794,CALLE GENERAL RICARDOS 126 28019,2017-05-10T00:00:00Z,"No especificado"
3906923,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.49732149,-3.6220203,CALLE JOSE ANTONIO CODERCH 59 28055,2017-12-01T00:00:00Z,"No especificado"
3906989,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.49533188,-3.62201585,AVENIDA SECUNDINO ZUAZO 18 28055,2017-12-01T00:00:00Z,"No especificado"
3907132,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.49741075,-3.61797571,CALLE FINA DE CALDERON 68 28055,2017-12-01T00:00:00Z,"No especificado"
3907153,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.49571407,-3.6182495,AVENIDA SECUNDINO ZUAZO 61 28055,2017-12-01T00:00:00Z,"No especificado"
3907304,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.49580417,-3.6141093,AVENIDA SECUNDINO ZUAZO 99 28055,2017-12-01T00:00:00Z,"No especificado"
3907393,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.49875983,-3.61444568,AVENIDA FRANCISCO JAVIER SAENZ DE OIZA 162 28055,2018-01-01T00:00:00Z,"No especificado"
3907402,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.49358227,-3.61049027,CALLE JORDI SOLE TURA 8 28055,2018-01-01T00:00:00Z,"No especificado"
3907504,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.48772603,-3.60714965,CALLE MARIA REICHE 69 28055,2018-01-01T00:00:00Z,"MU-51"
3907507,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.48749042,-3.60717124,CALLE MARIA REICHE 70 28055,2018-01-01T00:00:00Z,"MU-51"
3907583,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.49136833,-3.6088831,CALLE JOSE ANTONIO FERNANDEZ ORDOÑEZ 25 28055,2018-01-01T00:00:00Z,"No especificado"
3907696,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.49124137,-3.6080661,CALLE JOSE ANTONIO FERNANDEZ ORDOÑEZ 35 28055,2018-01-01T00:00:00Z,"No especificado"
3907719,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.48712762,-3.61526583,CALLE FERNANDO HIGUERAS 1 28055,2018-01-01T00:00:00Z,"No especificado"
3907758,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.49335311,-3.60884546,CALLE JORDI SOLE TURA 26 28055,2018-01-01T00:00:00Z,"No especificado"
3907813,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.49345112,-3.60816275,CALLE JORDI SOLE TURA 13 28055,2018-01-01T00:00:00Z,"No especificado"
3907830,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.49998764,-3.61040459,AVENIDA FRANCISCO JAVIER SAENZ DE OIZA 242 28055,2018-01-01T00:00:00Z,"No especificado"
3907945,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.48773269,-3.60593201,CALLE MARIA REICHE 81 28055,2018-01-01T00:00:00Z,"MU-51"
3907954,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.48771001,-3.60966349,CALLE ESTANISLAO PEREZ PITA 46 28055,2018-01-01T00:00:00Z,"MU-51"
3907988,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.4911697,-3.61190022,CALLE JOSE ANTONIO FERNANDEZ ORDOÑEZ 8 28055,2018-01-01T00:00:00Z,"No especificado"
3907993,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.49133574,-3.61189795,CALLE JOSE ANTONIO FERNANDEZ ORDOÑEZ 7 28055,2018-01-01T00:00:00Z,"No especificado"
3908011,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.4862664,-3.60809211,CALLE FERNANDO HIGUERAS 85 28055,2018-01-01T00:00:00Z,"MU-51"
3908194,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.48604337,-3.60516923,CALLE FERNANDO HIGUERAS 105 28055,2018-01-01T00:00:00Z,"MU-51"
3908266,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.49826906,-3.61041084,CALLE LEANDRO SILVA 29 28055,2018-01-01T00:00:00Z,"No especificado"
3908347,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.49138349,-3.60462436,CALLE JOSE ANTONIO FERNANDEZ ORDOÑEZ 65 28055,2018-01-01T00:00:00Z,"MU-51"
3908404,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.49703339,-3.6103764,CALLE FELIX CANDELA 137 28055,2018-01-01T00:00:00Z,"No especificado"
3908459,Timón,https://wikidata.org/entity/Q10382570,Barajas,https://wikidata.org/entity/Q807230,40.48204209,-3.60963167,AVENIDA LAS FUERZAS ARMADAS 9 28055,2018-01-01T00:00:00Z,"MU-51"
3908485,Timón,https://wikidata.org/entity/Q10382570,Barajas,https://wikidata.org/entity/Q807230,40.48253603,-3.61641414,AVENIDA ALEJANDRO DE LA SOTA 6 28055,2018-01-01T00:00:00Z,"No especificado"
3908642,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.48909234,-3.60812399,CALLE ESTANISLAO PEREZ PITA 66 28055,2018-01-01T00:00:00Z,"MU-51"
3908701,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.49336253,-3.60525174,CALLE JULIO CANO LASSO 47 28055,2018-01-01T00:00:00Z,"No especificado"
3908853,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.48919131,-3.60521414,CALLE ESTANISLAO PEREZ PITA 71 28055,2018-01-01T00:00:00Z,"MU-51"
3909113,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.4979752,-3.61602756,CALLE LUIS MOYA BLANCO 78 28055,2018-01-01T00:00:00Z,"No especificado"
3909378,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.48265098,-3.62013632,AVENIDA LAS FUERZAS ARMADAS 5 28055,2018-01-01T00:00:00Z,"No especificado"
3910304,San Pascual,https://wikidata.org/entity/Q165612,Ciudad Lineal,https://wikidata.org/entity/Q1763694,40.43850998,-3.65440146,CALLE VIRGEN DE AFRICA 11 28027,2017-02-01T00:00:00Z,"MU-51"
3910845,Simancas,https://wikidata.org/entity/Q10371626,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,40.44045233,-3.62661176,CALLE VALENTIN BEATO 6 28037,2017-02-01T00:00:00Z,"No especificado"
3911739,Hellín,https://wikidata.org/entity/Q10294546,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,40.43412085,-3.61222245,AVENIDA CANILLEJAS A VICALVARO 67 28022,2017-02-01T00:00:00Z,"No especificado"
3912434,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.47758795,-3.62606641,CALLE PROVISIONAL CARCAVAS OESTE UNO 38 28055,2017-02-01T00:00:00Z,"No especificado"
3914495,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.48219548,-3.62885801,CALLE MAESTRA DOLORES MARCO 10 28055,2017-02-01T00:00:00Z,"No especificado"
3915510,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.47574864,-3.6263892,CALLE PROVISIONAL CARCAVAS OESTE UNO 100 28055,2017-03-01T00:00:00Z,"No especificado"
3917293,Corralejos,https://wikidata.org/entity/Q10260772,Barajas,https://wikidata.org/entity/Q807230,40.46178549,-3.61605268,PASEO DOCE ESTRELLAS 3 28042,2017-03-01T00:00:00Z,"MU-51"
3917875,Arcos,https://wikidata.org/entity/Q9627876,San Blas-Canillejas,https://wikidata.org/entity/Q2001937,40.42025929,-3.62180327,CALLE SAN ROMAN DEL VALLE 8 28037,2017-03-01T00:00:00Z,"MU-51"
3578083,Palomeras Bajas,https://wikidata.org/entity/Q10343902,Puente de Vallecas,https://wikidata.org/entity/Q2003054,40.38686813,-3.66368095,CALLE MONTES PIRINEOS 25 28018,2017-10-24T00:00:00Z,"MU-51"
3579007,Casco Histórico de Vallecas,https://wikidata.org/entity/Q16544370,Villa de Vallecas,https://wikidata.org/entity/Q1947988,40.37245913,-3.61737299,CALLE MUELA DE SAN JUAN 42 28031,2017-10-18T00:00:00Z,"No especificado"
3579021,Casco Histórico de Vallecas,https://wikidata.org/entity/Q16544370,Villa de Vallecas,https://wikidata.org/entity/Q1947988,40.38177718,-3.62438698,PLAZA PUERTA DEL SOL 7 28013,2023-06-21T00:00:00Z,"No especificado"
3929089,Pinar del Rey,https://wikidata.org/entity/Q10349788,Hortaleza,https://wikidata.org/entity/Q1928529,40.46999935,-3.63512862,CALLE NEVADO DEL RUIZ 4 28033,2017-07-01T00:00:00Z,"MU-51"
3907007,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.49295862,-3.62178896,CALLE MARIA DE LAS MERCEDES DE BORBON 228 28055,2017-12-01T00:00:00Z,"No especificado"
3907180,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.49533958,-3.61796143,CALLE FINA DE CALDERON 28 28055,2017-12-01T00:00:00Z,"No especificado"
3907352,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.49299626,-3.6142777,CALLE MARIA DE LAS MERCEDES DE BORBON 120 28055,2018-01-01T00:00:00Z,"No especificado"
3907780,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.48601899,-3.60878048,CALLE FERNANDO HIGUERAS 69 28055,2018-01-01T00:00:00Z,"MU-51"
3907944,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.48749189,-3.60599958,CALLE MARIA REICHE 86 28055,2018-01-01T00:00:00Z,"MU-51"
3908362,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.48914767,-3.60880686,CALLE ESTANISLAO PEREZ PITA 56 28055,2018-01-01T00:00:00Z,"MU-51"
3908403,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.49703317,-3.61040153,CALLE FELIX CANDELA 132 28055,2018-01-01T00:00:00Z,"No especificado"
3908622,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.48746907,-3.61094944,CALLE MARIA REICHE 34 28055,2018-01-01T00:00:00Z,"MU-51"
3909033,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.49518142,-3.61035926,AVENIDA SECUNDINO ZUAZO 134 28055,2018-01-01T00:00:00Z,"No especificado"
3909102,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.49537658,-3.61964833,AVENIDA SECUNDINO ZUAZO 42 28055,2018-01-01T00:00:00Z,"No especificado"
3909115,Valdefuentes,https://wikidata.org/entity/Q10388714,Hortaleza,https://wikidata.org/entity/Q1928529,40.49797123,-3.61638368,CALLE LUIS MOYA BLANCO 75 28055,2018-01-01T00:00:00Z,"No especificado"
