ID,BARRIO,DISTRITO,LATITUD,LONGITUD,DIRECCION,FECHA_INSTALACION,MODELO
7391329,VISTA ALEGRE,CARABANCHEL,40.3784312,-3.74864301,AVENIDA NUESTRA SEÑORA DE FATIMA 101 28047,1900-01-01T00:00:00Z,MU-51
7391330,VISTA ALEGRE,CARABANCHEL,40.37834817,-3.74861004,AVENIDA NUESTRA SEÑORA DE FATIMA 102 28047,1900-01-01T00:00:00Z,MU-51
7397768,IMPERIAL,ARGANZUELA,40.40461314,-3.72087499,CALLE SAN ALEJANDRO 4 28005,1900-01-01T00:00:00Z,MU-51
7404996,MARROQUINA,MORATALAZ,40.40608915,-3.63862104,CALLE MARIO CABRE 2 28030,1900-01-01T00:00:00Z,MU-38
7409719,PUERTA DEL ANGEL,LATINA,40.40798497,-3.73860158,CALLE SEVERINO AZNAR EMBID 6 28011,2021-08-10T00:00:00Z,MU-51
7409721,PUERTA DEL ANGEL,LATINA,40.40799175,-3.73862699,CALLE SEVERINO AZNAR EMBID 6 28011,2021-08-12T00:00:00Z,MU-51
7468774,PILAR,FUENCARRAL - EL PARDO,40.47899288,-3.70956294,AVENIDA MONFORTE DE LEMOS 38A 28029,2020-12-22T00:00:00Z,MU-51
7468777,PILAR,FUENCARRAL - EL PARDO,40.47898388,-3.70959021,AVENIDA MONFORTE DE LEMOS 38A 28029,2020-12-22T00:00:00Z,MU-51
8178085,HISPANOAMERICA,CHAMARTIN,40.45750417,-3.67785794,CALLE BOLIVIA 22 28016,1900-01-01T00:00:00Z,MU-51
8178086,HISPANOAMERICA,CHAMARTIN,40.45748816,-3.67786898,CALLE BOLIVIA 22 28016,1900-01-01T00:00:00Z,MU-51
8178094,RECOLETOS,SALAMANCA,40.42835716,-3.68116604,CALLE CASTELLO 56 28001,1900-01-01T00:00:00Z,MU-51
8178251,ATOCHA,ARGANZUELA,40.39514214,-3.67477004,CALLE RETAMA 1 28045,1900-01-01T00:00:00Z,MU-51
8178334,PALOS DE LA FRONTERA,ARGANZUELA,40.40121617,-3.69883604,GLORIETA SANTA MARIA DE LA CABEZA 4 28045,1900-01-01T00:00:00Z,MU-51
8178343,IMPERIAL,ARGANZUELA,40.40660115,-3.72038696,PASEO MELANCOLICOS 14A 28005,1900-01-01T00:00:00Z,MU-51
8178344,IMPERIAL,ARGANZUELA,40.40659121,-3.72039204,PASEO MELANCOLICOS 14A 28005,1900-01-01T00:00:00Z,MU-51
8178357,ACACIAS,ARGANZUELA,40.39729716,-3.70581899,PASEO YESERIAS 51 28005,1900-01-01T00:00:00Z,MU-51
8178366,ACACIAS,ARGANZUELA,40.39958021,-3.71069099,PASEO YESERIAS 15A 28005,1900-01-01T00:00:00Z,MU-51
8178367,ACACIAS,ARGANZUELA,40.39958618,-3.71070295,PASEO YESERIAS 15A 28005,1900-01-01T00:00:00Z,MU-51
8178376,ACACIAS,ARGANZUELA,40.40024416,-3.70808002,CALLE ARGANDA 10 28005,1900-01-01T00:00:00Z,MU-51
8178388,ACACIAS,ARGANZUELA,40.39972918,-3.70958298,CALLE MELILLA 59 28005,1900-01-01T00:00:00Z,MU-51
8178392,ACACIAS,ARGANZUELA,40.39972121,-3.70958996,CALLE MELILLA 59 28005,1900-01-01T00:00:00Z,MU-51
8178398,ACACIAS,ARGANZUELA,40.39970014,-3.70491904,CALLE ARGANDA 42 28005,1900-01-01T00:00:00Z,MU-38
8178407,ACACIAS,ARGANZUELA,40.39948718,-3.70459099,CALLE GARGANTILLA 2 28005,1900-01-01T00:00:00Z,MU-51
8178507,CASA DE CAMPO,MONCLOA - ARAVACA,40.42478074,-3.71638859,CALLE FERRAZ 1 28008,2021-12-20T00:00:00Z,MU-51
8178523,CASA DE CAMPO,MONCLOA - ARAVACA,40.42477761,-3.71638561,CALLE FERRAZ 1 28008,2021-12-22T00:00:00Z,MU-51
8178543,LUCERO,LATINA,40.40163462,-3.74911247,CALLE CASTROSERNA 4B 28047,2021-12-23T00:00:00Z,MU-51
8178544,LUCERO,LATINA,40.40164457,-3.74900899,CALLE CASTROSERNA 4B 28047,2021-12-23T00:00:00Z,MU-51
8178556,ALUCHE,LATINA,40.39684141,-3.75617702,CALLE VALMOJADO 61 28047,2021-12-23T00:00:00Z,MU-51
8178594,AGUILAS,LATINA,40.37852722,-3.77390909,CALLE BLAS CABRERA 50 28044,2021-12-23T00:00:00Z,MU-51
8178602,AGUILAS,LATINA,40.38497254,-3.76391589,AVENIDA LAS AGUILAS 2A 28044,2021-12-23T00:00:00Z,MU-51
8178613,ALUCHE,LATINA,40.39534309,-3.75553257,CALLE CAMARENA 57 28047,2021-12-23T00:00:00Z,MU-51
8178638,AGUILAS,LATINA,40.38304224,-3.77988498,CALLE FUENTE DEL TIRO 72 28024,2021-12-23T00:00:00Z,MU-51
8178639,AGUILAS,LATINA,40.38304976,-3.7798648,CALLE FUENTE DEL TIRO 72 28024,2021-12-23T00:00:00Z,MU-51
8178646,AGUILAS,LATINA,40.38285057,-3.78243818,CALLE FUENTE DE LIMA 22 28024,2021-12-23T00:00:00Z,MU-51
8178657,AGUILAS,LATINA,40.38353296,-3.78376191,CALLE FUENTE DE LIMA 8 28024,2021-12-23T00:00:00Z,MU-51
8178658,AGUILAS,LATINA,40.38355994,-3.78372995,CALLE FUENTE DE LIMA 8 28024,2021-12-23T00:00:00Z,MU-51
7502097,LEGAZPI,ARGANZUELA,40.39367313,-3.68276401,AVENIDA PLANETARIO 13 28045,2020-12-11T00:00:00Z,MU-51
7502410,CIUDAD JARDIN,CHAMARTIN,40.44895255,-3.67360592,CALLE PRADILLO 21 28002,2020-12-30T00:00:00Z,MU-51
7502413,CIUDAD JARDIN,CHAMARTIN,40.44894689,-3.67363476,CALLE PRADILLO 21 28002,2020-12-30T00:00:00Z,MU-51
7526567,PACIFICO,RETIRO,40.4010632,-3.678707,CALLE TELLEZ 31 28007,1900-01-01T00:00:00Z,MU-51
7526571,PACIFICO,RETIRO,40.40107618,-3.678736,CALLE TELLEZ 31 28007,1900-01-01T00:00:00Z,MU-51
7526697,PACIFICO,RETIRO,40.40127312,-3.67960895,CALLE TELLEZ 50 28007,1900-01-01T00:00:00Z,MU-51
7526723,PACIFICO,RETIRO,40.40129114,-3.67965497,CALLE TELLEZ 50 28007,1900-01-01T00:00:00Z,MU-51
7526724,PACIFICO,RETIRO,40.40129817,-3.67967001,CALLE TELLEZ 50 28007,1900-01-01T00:00:00Z,MU-51
7527196,GAZTAMBIDE,CHAMBERI,40.43080714,-3.71574894,CALLE GAZTAMBIDE 2 28015,2021-01-04T00:00:00Z,MU-51
8183766,EMBAJADORES,CENTRO,40.41111513,-3.70822695,CALLE MALDONADAS 11 28005,2019-12-10T00:00:00Z,MU-51
8183802,EL VISO,CHAMARTIN,40.44460615,-3.67853703,CALLE PRINCIPE DE VERGARA 139 28002,1900-01-01T00:00:00Z,MU-51
8183806,CIUDAD JARDIN,CHAMARTIN,40.44657619,-3.67728494,CALLE SUERO DE QUIÑONES 21 28002,1900-01-01T00:00:00Z,MU-51
8183808,CIUDAD JARDIN,CHAMARTIN,40.44660118,-3.67729498,CALLE SUERO DE QUIÑONES 21 28002,1900-01-01T00:00:00Z,MU-51
8183815,PROSPERIDAD,CHAMARTIN,40.44421114,-3.66688904,CALLE SANTA HORTENSIA 31 28002,1900-01-01T00:00:00Z,MU-51
8183821,NUEVA ESPAÑA,CHAMARTIN,40.46022317,-3.679547,AVENIDA ALFONSO XIII 165 28016,1900-01-01T00:00:00Z,MU-51
8183823,NUEVA ESPAÑA,CHAMARTIN,40.46022012,-3.67952798,AVENIDA ALFONSO XIII 165 28016,1900-01-01T00:00:00Z,MU-51
8183837,CIUDAD JARDIN,CHAMARTIN,40.44860117,-3.67554099,CALLE PRADILLO 7 28002,1900-01-01T00:00:00Z,MU-51
8183838,CIUDAD JARDIN,CHAMARTIN,40.44860216,-3.67560302,CALLE PRADILLO 7A 28002,1900-01-01T00:00:00Z,MU-51
8183841,EL VISO,CHAMARTIN,40.44546213,-3.684856,AVENIDA DOCTOR ARCE 1 28002,1900-01-01T00:00:00Z,MU-51
8183843,EL VISO,CHAMARTIN,40.44603819,-3.69069704,PASEO CASTELLANA 110 28046,1900-01-01T00:00:00Z,MU-51
8185844,VALLEHERMOSO,CHAMBERI,40.44158817,-3.71121904,CALLE JESUS MAESTRO 2 28003,1900-01-01T00:00:00Z,MU-51
8185845,VALLEHERMOSO,CHAMBERI,40.44154313,-3.71120301,CALLE JESUS MAESTRO 2 28003,1900-01-01T00:00:00Z,MU-51
8185847,VALLEHERMOSO,CHAMBERI,40.4415472,-3.71122899,CALLE JESUS MAESTRO 2 28003,1900-01-01T00:00:00Z,MU-51
8185848,VALLEHERMOSO,CHAMBERI,40.44155719,-3.71125999,CALLE JESUS MAESTRO 2 28003,1900-01-01T00:00:00Z,MU-51
8185852,VALLEHERMOSO,CHAMBERI,40.44152714,-3.711225,CALLE JESUS MAESTRO 2 28003,1900-01-01T00:00:00Z,MU-51
8185855,VALLEHERMOSO,CHAMBERI,40.44154615,-3.71126895,CALLE JESUS MAESTRO 2 28003,1900-01-01T00:00:00Z,MU-51
8185861,BELLAS VISTAS,TETUAN,40.45168013,-3.71069203,CALLE FRANCISCO BALSEIRO 4 28039,2021-12-30T00:00:00Z,MU-51
8186271,CASA DE CAMPO,MONCLOA - ARAVACA,40.42320419,-3.72726357,CALLE SAN POL DE MAR 11 28008,2022-01-04T00:00:00Z,MU-51
8186274,CASA DE CAMPO,MONCLOA - ARAVACA,40.42340111,-3.72693739,CALLE RIBERA DEL MANZANARES 59 28008,2022-01-04T00:00:00Z,MU-51
8186275,CASA DE CAMPO,MONCLOA - ARAVACA,40.42340281,-3.72693918,CALLE RIBERA DEL MANZANARES 59 28008,2022-01-04T00:00:00Z,MU-51
8186278,CASA DE CAMPO,MONCLOA - ARAVACA,40.4231675,-3.72676584,CALLE RIBERA DEL MANZANARES 49 28008,2022-01-04T00:00:00Z,MU-51
8191706,GUINDALERA,SALAMANCA,40.43120817,-3.66353402,CALLE JULIO CAMBA 5 28028,1900-01-01T00:00:00Z,MU-51
8191736,VALDEACEDERAS,TETUAN,40.4711922,-3.705768,AVENIDA EL FERROL 32 28029,1900-01-01T00:00:00Z,MU-51
8191741,VALDEACEDERAS,TETUAN,40.46997719,-3.70842902,CALLE MIRAMELINDOS 286 28029,1900-01-01T00:00:00Z,MU-51
8191796,CIUDAD JARDIN,CHAMARTIN,40.4489452,-3.67259499,CALLE PRADILLO 30 28002,1900-01-01T00:00:00Z,MU-51
8191797,CIUDAD JARDIN,CHAMARTIN,40.44942717,-3.67701096,CALLE DOCTOR MARCO CORERA 2 28002,1900-01-01T00:00:00Z,MU-51
8192329,PALOMERAS BAJAS,PUENTE DE VALLECAS,40.38742267,-3.6578572,CALLE MARIA TERESA ROBLEDO 3 28018,2021-12-12T00:00:00Z,MU-51
8194222,CANILLEJAS,SAN BLAS - CANILLEJAS,40.43950908,-3.60885878,CALLE FENELON 15 28022,2021-02-11T00:00:00Z,No especificado
8194223,CANILLEJAS,SAN BLAS - CANILLEJAS,40.43951182,-3.60885327,CALLE FENELON 15 28022,2021-02-11T00:00:00Z,No especificado
8204907,PACIFICO,RETIRO,40.40093218,-3.67768199,CALLE DEL ALBERCHE 21 28007,1900-01-01T00:00:00Z,MU-51
8204910,PACIFICO,RETIRO,40.40092019,-3.67769801,CALLE DEL ALBERCHE 21 28007,1900-01-01T00:00:00Z,MU-51
8204914,NUEVA ESPAÑA,CHAMARTIN,40.46223513,-3.68905994,PASEO CASTELLANA 198 28046,1900-01-01T00:00:00Z,MU-51
8204913,NUEVA ESPAÑA,CHAMARTIN,40.46218817,-3.689063,PLAZA PUERTA DEL SOL S/N 28046,1900-01-01T00:00:00Z,MU-51
8204923,PROSPERIDAD,CHAMARTIN,40.44815017,-3.66779095,CALLE CLARA DEL REY 83 28002,1900-01-01T00:00:00Z,MU-51
8204925,PACIFICO,RETIRO,40.40094217,-3.67766795,CALLE DEL ALBERCHE 21 28007,1900-01-01T00:00:00Z,MU-51
8208413,CHOPERA,ARGANZUELA,40.39252713,-3.69714505,PASEO CHOPERA 14 28045,1900-01-01T00:00:00Z,MU-51
8217212,ENSANCHE DE VALLECAS,VILLA DE VALLECAS,40.36873313,-3.61622497,AVENIDA LA GAVIA 43 28051,2021-12-04T00:00:00Z,MU-51
8217220,CASCO HISTORICO DE VALLECAS,VILLA DE VALLECAS,40.37664607,-3.6181603,CAMINO SUERTE 17 28031,2021-12-04T00:00:00Z,MU-51
8217224,SANTA EUGENIA,VILLA DE VALLECAS,40.38046196,-3.6159843,CALLE MONTE DE MONTJUICH 28 28031,2021-12-04T00:00:00Z,MU-51
8217225,SANTA EUGENIA,VILLA DE VALLECAS,40.38046148,-3.61597381,CALLE MONTE DE MONTJUICH 28 28031,2021-12-04T00:00:00Z,MU-51
8217501,LUCERO,LATINA,40.40303461,-3.74800174,CALLE PRADALES 13 28047,2022-02-08T00:00:00Z,MU-51
8217504,LUCERO,LATINA,40.4030511,-3.74800239,CALLE PRADALES 13 28047,2022-02-08T00:00:00Z,MU-51
8217530,FUENTE DEL BERRO,SALAMANCA,40.42103717,-3.66514495,CALLE ELVIRA 31 28028,1900-01-01T00:00:00Z,MU-51
8178614,ALUCHE,LATINA,40.39534078,-3.75552724,CALLE CAMARENA 57 28047,2021-12-23T00:00:00Z,MU-51
8178615,ALUCHE,LATINA,40.39534522,-3.75553778,CALLE CAMARENA 57 28047,2021-12-23T00:00:00Z,MU-51
7954097,PUERTA DEL ANGEL,LATINA,40.408187,-3.73490422,PASEO JESUITAS 65 28011,2021-11-05T00:00:00Z,MU-51
7954164,AGUILAS,LATINA,40.38010361,-3.78065369,CALLE MIRABEL 22 28044,2021-11-08T00:00:00Z,MU-51
7954167,AGUILAS,LATINA,40.38014468,-3.7806676,CALLE MIRABEL 22 28044,2021-11-08T00:00:00Z,MU-51
7954172,AGUILAS,LATINA,40.37753334,-3.76828816,CALLE BLAS CABRERA 125 28044,2021-08-31T00:00:00Z,MU-51
8138278,CANILLAS,HORTALEZA,40.45944007,-3.64687844,CALLE PALERMO 48 28043,2019-01-28T00:00:00Z,MU-51
8156272,UNIVERSIDAD,CENTRO,40.42716819,-3.71352402,CALLE PRINCESA 22 28008,1900-01-01T00:00:00Z,MU-51
8156274,UNIVERSIDAD,CENTRO,40.42719317,-3.71353501,CALLE PRINCESA 22 28008,1900-01-01T00:00:00Z,ACB
8156278,UNIVERSIDAD,CENTRO,40.42717221,-3.71352996,CALLE PRINCESA 22 28008,1900-01-01T00:00:00Z,MU-51
7361665,PILAR,FUENCARRAL - EL PARDO,40.47876461,-3.70929579,AVENIDA MONFORTE DE LEMOS 38A 28029,2021-08-11T00:00:00Z,MU-51
7409720,PUERTA DEL ANGEL,LATINA,40.40798787,-3.73861446,CALLE SEVERINO AZNAR EMBID 6 28011,2021-08-10T00:00:00Z,MU-51
7468741,PILAR,FUENCARRAL - EL PARDO,40.47899975,-3.70952986,AVENIDA MONFORTE DE LEMOS 38B 28029,2020-12-22T00:00:00Z,MU-51
8178083,HISPANOAMERICA,CHAMARTIN,40.45749916,-3.67786697,CALLE BOLIVIA 22 28016,1900-01-01T00:00:00Z,MU-51
8178093,RECOLETOS,SALAMANCA,40.42830417,-3.68116798,CALLE CASTELLO 56 28001,1900-01-01T00:00:00Z,MU-51
8178246,LEGAZPI,ARGANZUELA,40.39202115,-3.68129499,CALLE MENESES 4 28045,1900-01-01T00:00:00Z,MU-38
8178279,LEGAZPI,ARGANZUELA,40.39048621,-3.68756095,CALLE BRONCE 5 28045,1900-01-01T00:00:00Z,MU-51
8178280,LEGAZPI,ARGANZUELA,40.39049415,-3.68755903,CALLE BRONCE 5 28045,1900-01-01T00:00:00Z,MU-51
8178281,LEGAZPI,ARGANZUELA,40.39050118,-3.68755804,CALLE BRONCE 5 28045,1900-01-01T00:00:00Z,MU-51
8178287,CHOPERA,ARGANZUELA,40.39397019,-3.69684803,PLAZA PUERTA DEL SOL S/N 28045,1900-01-01T00:00:00Z,MU-38
8178346,IMPERIAL,ARGANZUELA,40.40661018,-3.72038305,PASEO MELANCOLICOS 14A 28005,1900-01-01T00:00:00Z,MU-51
8178348,ACACIAS,ARGANZUELA,40.40171418,-3.713705,CALLE TOLEDO 181 28005,1900-01-01T00:00:00Z,MU-51
8178354,ACACIAS,ARGANZUELA,40.39770318,-3.70694303,CALLE NAVES 2A 28005,1900-01-01T00:00:00Z,MU-51
8178355,ACACIAS,ARGANZUELA,40.39769119,-3.70694396,CALLE NAVES 2A 28005,1900-01-01T00:00:00Z,MU-51
8178356,ACACIAS,ARGANZUELA,40.39769714,-3.70694296,CALLE NAVES 2A 28005,1900-01-01T00:00:00Z,MU-51
8178361,ACACIAS,ARGANZUELA,40.39729816,-3.70583102,PASEO YESERIAS 51 28005,1900-01-01T00:00:00Z,MU-51
8178372,ACACIAS,ARGANZUELA,40.39988213,-3.70751496,CALLE ARGANDA 12 28005,1900-01-01T00:00:00Z,MU-51
8178382,ACACIAS,ARGANZUELA,40.4002422,-3.70807694,CALLE ARGANDA 10 28005,1900-01-01T00:00:00Z,MU-51
8178410,ACACIAS,ARGANZUELA,40.39939819,-3.70451394,CALLE GARGANTILLA 2 28005,1900-01-01T00:00:00Z,MU-51
8178411,ACACIAS,ARGANZUELA,40.39950719,-3.70460499,CALLE GARGANTILLA 2 28005,1900-01-01T00:00:00Z,MU-51
8178542,PUERTA DEL ANGEL,LATINA,40.40854125,-3.72943877,CALLE CARAMUEL 58 28011,2021-12-23T00:00:00Z,MU-51
8178553,ALUCHE,LATINA,40.396814,-3.75619451,CALLE VALMOJADO 61 28047,2021-12-23T00:00:00Z,MU-51
8178569,ALUCHE,LATINA,40.38888464,-3.7617995,CALLE MAQUEDA 117 28024,2021-12-23T00:00:00Z,MU-51
8178570,ALUCHE,LATINA,40.3889005,-3.76179826,CALLE MAQUEDA 117 28024,2021-12-23T00:00:00Z,MU-51
8178581,AGUILAS,LATINA,40.37822191,-3.7642225,CALLE BLAS CABRERA 90 28044,2021-12-23T00:00:00Z,MU-51
8178583,AGUILAS,LATINA,40.3782272,-3.76419794,CALLE BLAS CABRERA 90 28044,2021-12-23T00:00:00Z,MU-51
8178592,AGUILAS,LATINA,40.37851267,-3.77387464,CALLE BLAS CABRERA 50 28044,2021-12-23T00:00:00Z,MU-51
8178620,ALUCHE,LATINA,40.39015087,-3.75875697,CALLE VALMOJADO 173 28047,2021-12-23T00:00:00Z,MU-51
8178637,AGUILAS,LATINA,40.3830459,-3.77987618,CALLE FUENTE DEL TIRO 72 28024,2021-12-23T00:00:00Z,MU-51
8178645,AGUILAS,LATINA,40.38283145,-3.78240215,CALLE FUENTE DE LIMA 22 28024,2021-12-23T00:00:00Z,MU-51
8178652,CAMPAMENTO,LATINA,40.37843952,-3.792445,PASEO HUSARES 48 28024,2021-12-23T00:00:00Z,MU-51
8178653,CAMPAMENTO,LATINA,40.37844425,-3.79243881,PASEO HUSARES 48 28024,2021-12-23T00:00:00Z,MU-51
8178656,AGUILAS,LATINA,40.38354322,-3.78375143,CALLE FUENTE DE LIMA 8 28024,2021-12-23T00:00:00Z,MU-51
7502093,DELICIAS,ARGANZUELA,40.39369114,-3.68277998,AVENIDA PLANETARIO 13 28045,2020-12-11T00:00:00Z,MU-51
7502095,LEGAZPI,ARGANZUELA,40.39368119,-3.68277104,AVENIDA PLANETARIO 13 28045,1900-01-01T00:00:00Z,MU-51
7502308,PROSPERIDAD,CHAMARTIN,40.44614913,-3.66828198,CALLE CLARA DEL REY 61 28002,1900-01-01T00:00:00Z,MU-51
7502309,PROSPERIDAD,CHAMARTIN,40.44616221,-3.66827904,CALLE CLARA DEL REY 61 28002,1900-01-01T00:00:00Z,MU-51
7502310,PROSPERIDAD,CHAMARTIN,40.44617619,-3.668276,CALLE CLARA DEL REY 61 28002,1900-01-01T00:00:00Z,MU-51
7502324,CIUDAD JARDIN,CHAMARTIN,40.4482142,-3.67118605,CALLE JAVIER FERRERO 2 28002,2020-12-30T00:00:00Z,MU-51
7502394,ESTRELLA,RETIRO,40.41892817,-3.66399801,CALLE MARQUES DE LOZOYA 29B 28007,2020-12-30T00:00:00Z,MU-51
7502395,ESTRELLA,RETIRO,40.41892417,-3.66398902,CALLE MARQUES DE LOZOYA 29B 28007,2020-12-30T00:00:00Z,MU-51
7502412,CIUDAD JARDIN,CHAMARTIN,40.44895274,-3.6735742,CALLE PRADILLO 21 28002,2020-12-30T00:00:00Z,MU-51
7526569,PACIFICO,RETIRO,40.40107218,-3.67872594,CALLE TELLEZ 31 28007,1900-01-01T00:00:00Z,MU-51
7526722,PACIFICO,RETIRO,40.40128015,-3.67962505,CALLE TELLEZ 50 28007,1900-01-01T00:00:00Z,MU-51
7526739,PACIFICO,RETIRO,40.40151517,-3.68016596,CALLE TELLEZ 52 28007,1900-01-01T00:00:00Z,MU-51
7526740,PACIFICO,RETIRO,40.4015172,-3.68017199,CALLE TELLEZ 52 28007,1900-01-01T00:00:00Z,MU-51
7527069,EMBAJADORES,CENTRO,40.40602914,-3.70316604,CALLE EMBAJADORES 70 28012,2021-01-04T00:00:00Z,MU-51
7527078,EMBAJADORES,CENTRO,40.40603516,-3.70316905,CALLE EMBAJADORES 70 28012,2021-01-04T00:00:00Z,MU-51
7527080,EMBAJADORES,CENTRO,40.40606317,-3.70318501,CALLE EMBAJADORES 53 28012,2021-01-04T00:00:00Z,MU-51
8183801,EL VISO,CHAMARTIN,40.44462021,-3.67853599,CALLE PRINCIPE DE VERGARA 139 28002,1900-01-01T00:00:00Z,MU-51
8183809,PROSPERIDAD,CHAMARTIN,40.44387313,-3.66461898,CALLE SANTA HORTENSIA 30A 28002,1900-01-01T00:00:00Z,MU-51
8183811,PROSPERIDAD,CHAMARTIN,40.44876418,-3.66391904,CALLE PADRE CLARET 23 28002,1900-01-01T00:00:00Z,MU-51
8183813,PROSPERIDAD,CHAMARTIN,40.44874421,-3.66394597,CALLE PADRE CLARET 23 28002,1900-01-01T00:00:00Z,MU-51
8183829,NUEVA ESPAÑA,CHAMARTIN,40.45934718,-3.66877295,PLAZA JOSE MARIA SOLER 7 28016,1900-01-01T00:00:00Z,MU-51
8183830,NUEVA ESPAÑA,CHAMARTIN,40.46558918,-3.66959095,CALLE ROSA JARDON 6 28016,1900-01-01T00:00:00Z,MU-51
8183831,NUEVA ESPAÑA,CHAMARTIN,40.4655852,-3.66956295,CALLE ROSA JARDON 6 28016,1900-01-01T00:00:00Z,MU-51
8183839,CIUDAD JARDIN,CHAMARTIN,40.44860213,-3.67556199,CALLE PRADILLO 7 28002,1900-01-01T00:00:00Z,MU-51
8183842,EL VISO,CHAMARTIN,40.44602714,-3.690706,PASEO CASTELLANA 110 28046,1900-01-01T00:00:00Z,MU-51
8185835,VALLEHERMOSO,CHAMBERI,40.44156912,-3.71119503,CALLE JESUS MAESTRO 2 28003,1900-01-01T00:00:00Z,MU-51
8185837,VALLEHERMOSO,CHAMBERI,40.44156018,-3.71119894,CALLE JESUS MAESTRO 2 28003,1900-01-01T00:00:00Z,MU-51
8185838,VALLEHERMOSO,CHAMBERI,40.44157814,-3.71119394,CALLE JESUS MAESTRO 2 28003,1900-01-01T00:00:00Z,MU-51
8185841,VALLEHERMOSO,CHAMBERI,40.44155314,-3.71120099,CALLE JESUS MAESTRO 2 28003,1900-01-01T00:00:00Z,MU-51
8185849,VALLEHERMOSO,CHAMBERI,40.44156516,-3.71122505,CALLE JESUS MAESTRO 2 28003,1900-01-01T00:00:00Z,MU-51
8185850,VALLEHERMOSO,CHAMBERI,40.44157416,-3.71122503,CALLE JESUS MAESTRO 2 28003,1900-01-01T00:00:00Z,MU-51
8185853,VALLEHERMOSO,CHAMBERI,40.44153917,-3.71123103,CALLE JESUS MAESTRO 2 28003,1900-01-01T00:00:00Z,MU-51
8186276,CASA DE CAMPO,MONCLOA - ARAVACA,40.4234012,-3.72693645,CALLE RIBERA DEL MANZANARES 59 28008,2022-01-04T00:00:00Z,MU-51
8187260,VALVERDE,FUENCARRAL - EL PARDO,40.51122883,-3.6721226,CALLE FROMISTA 27 28050,2022-01-12T00:00:00Z,MU-51
8191697,PALOMERAS SURESTE,PUENTE DE VALLECAS,40.3826205,-3.63348513,CALLE TRANVIA DE ARGANDA 1 28031,2021-12-04T00:00:00Z,MU-51
8191700,PALOMERAS SURESTE,PUENTE DE VALLECAS,40.38260421,-3.633499,CALLE TRANVIA DE ARGANDA 1 28031,2021-12-04T00:00:00Z,MU-51
8191708,GUINDALERA,SALAMANCA,40.43122115,-3.66353403,CALLE ALCALA 237 28028,1900-01-01T00:00:00Z,MU-51
8191710,GUINDALERA,SALAMANCA,40.43121314,-3.66353301,CALLE ALCALA 237 28028,1900-01-01T00:00:00Z,MU-51
8191733,VALDEACEDERAS,TETUAN,40.47122221,-3.70576702,AVENIDA EL FERROL 32 28029,1900-01-01T00:00:00Z,MU-51
8191734,VALDEACEDERAS,TETUAN,40.47123015,-3.70576498,AVENIDA EL FERROL 32 28029,1900-01-01T00:00:00Z,MU-51
8191746,VALDEACEDERAS,TETUAN,40.46996119,-3.70845197,CALLE MIRAMELINDOS 286 28029,1900-01-01T00:00:00Z,MU-51
8191788,RECOLETOS,SALAMANCA,40.42755916,-3.68383299,CALLE VELAZQUEZ 56 28001,1900-01-01T00:00:00Z,MU-51
8191789,RECOLETOS,SALAMANCA,40.42754915,-3.68383395,CALLE VELAZQUEZ 56 28001,1900-01-01T00:00:00Z,MU-51
8192330,PALOMERAS BAJAS,PUENTE DE VALLECAS,40.38740957,-3.65786508,CALLE MARIA TERESA ROBLEDO 3 28018,2021-12-12T00:00:00Z,MU-51
8192331,PALOMERAS BAJAS,PUENTE DE VALLECAS,40.38739638,-3.65787143,CALLE MARIA TERESA ROBLEDO 3 28018,2021-12-12T00:00:00Z,MU-51
8192332,PALOMERAS SURESTE,PUENTE DE VALLECAS,40.38822516,-3.63516049,AVENIDA MIGUEL HERNANDEZ 48 28038,2021-12-12T00:00:00Z,MU-51
8192336,VALDEBERNARDO,VICALVARO,40.40447103,-3.62264812,CALLE LADERA DE LOS ALMENDROS 2 28032,2021-12-04T00:00:00Z,MU-51
8192351,VALDEBERNARDO,VICALVARO,40.40406366,-3.62283559,CALLE LADERA DE LOS ALMENDROS 2 28032,2021-12-04T00:00:00Z,MU-51
8192713,ENTREVIAS,PUENTE DE VALLECAS,40.37448343,-3.65552443,CALLE PADRE LLANOS 5 28053,2021-12-04T00:00:00Z,ACB
8193819,PUERTA DEL ANGEL,LATINA,40.40538183,-3.73986723,AVENIDA APOSTOLES 26 28011,2022-01-26T00:00:00Z,MU-51
8194221,CANILLEJAS,SAN BLAS - CANILLEJAS,40.43951277,-3.60884278,CALLE FENELON 15 28022,2021-02-11T00:00:00Z,No especificado
8204909,PACIFICO,RETIRO,40.40093718,-3.67767497,CALLE DEL ALBERCHE 21 28007,1900-01-01T00:00:00Z,MU-51
8204917,NUEVA ESPAÑA,CHAMARTIN,40.46221519,-3.68906398,PASEO CASTELLANA 198 28046,1900-01-01T00:00:00Z,MU-51
8204927,PROSPERIDAD,CHAMARTIN,40.44815619,-3.66777804,CALLE CLARA DEL REY 83 28002,1900-01-01T00:00:00Z,MU-51
8178633,ALUCHE,LATINA,40.38618501,-3.75976833,CALLE VALMOJADO 295 28047,2021-12-23T00:00:00Z,MU-51
8178644,AGUILAS,LATINA,40.38283724,-3.78241188,CALLE FUENTE DE LIMA 22 28024,2021-12-23T00:00:00Z,MU-51
8178647,AGUILAS,LATINA,40.38284283,-3.78242419,CALLE FUENTE DE LIMA 22 28024,2021-12-23T00:00:00Z,MU-51
