id_free_place,latitude,longitude,complete_address,postal_code,country,community of spain,province,address,city,district,madrid_district_URI_from_wikidata
FreePlace119,-3.710095,40.43646,"'28015,ES,Madrid,Madrid,Calle de Galileo 74,Madrid'",28015,ES,Madrid,Madrid,Calle de Galileo 74,Madrid,Chamberí,https://wikidata.org/entity/Q1763370
FreePlace120,-3.6939683,40.3915566,"'28045,ES,Madrid,Madrid,Calle de Bolívar 10,Madrid'",28045,ES,Madrid,Madrid,Calle de Bolívar 10,Madrid,Arganzuela,https://wikidata.org/entity/Q2000929
FreePlace121,-3.6858449,40.4129166,"'28009,ES,Madrid,Madrid,Plaza Independencia ,Madrid'",28009,ES,Madrid,Madrid,Plaza Independencia,Madrid,Retiro,https://wikidata.org/entity/Q2002296
FreePlace122,-3.703695,40.4143866,"'28012,ES,Madrid,Madrid,Calle de Atocha 16,Madrid'",28012,ES,Madrid,Madrid,Calle de Atocha 16,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace123,-3.6443083,40.4403133,"'28027,ES,Madrid,Madrid,Calle del Sol naciente 30,Madrid'",28027,ES,Madrid,Madrid,Calle del Sol naciente 30,Madrid,Ciudad Lineal,https://wikidata.org/entity/Q1763694
FreePlace124,-3.6363649,40.446505,"'28027,ES,Madrid,Madrid,Calle de Belice 36,Madrid'",28027,ES,Madrid,Madrid,Calle de Belice 36,Madrid,San Blas-Canillejas,https://wikidata.org/entity/Q2001937
FreePlace125,-3.6475933,40.48778,"'28050,ES,Madrid,Madrid,Calle Miguel ángel asturias 4,Madrid'",28050,ES,Madrid,Madrid,Calle Miguel ángel asturias 4,Madrid,Hortaleza,https://wikidata.org/entity/Q1928529
FreePlace126,-3.6476016,40.48779,"'28050,ES,Madrid,Madrid,Calle Miguel ángel asturias 4,Madrid'",28050,ES,Madrid,Madrid,Calle Miguel ángel asturias 4,Madrid,Hortaleza,https://wikidata.org/entity/Q1928529
FreePlace127,-3.7347366,40.4189483,"'28011,ES,Madrid,Madrid,Paseo de María teresa 14,Madrid'",28011,ES,Madrid,Madrid,Paseo de María teresa 14,Madrid,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682
FreePlace128,-3.6639333,40.4295383,"'28028,ES,Madrid,Madrid,Calle de Bocángel 6,Madrid'",28028,ES,Madrid,Madrid,Calle de Bocángel 6,Madrid,Salamanca,https://wikidata.org/entity/Q1773521
FreePlace129,-3.6751766,40.4440816,"'28002,ES,Madrid,Madrid,Plaza de la Prosperidad 2,Madrid'",28002,ES,Madrid,Madrid,Plaza de la Prosperidad 2,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace130,-3.6778166,40.4152366,"'28009,ES,Madrid,Madrid,Avenida de Menéndez pelayo 63,Madrid'",28009,ES,Madrid,Madrid,Avenida de Menéndez pelayo 63,Madrid,Retiro,https://wikidata.org/entity/Q2002296
FreePlace131,-3.7059733,40.428495,"'28015,ES,Madrid,Madrid,Calle de San bernardo 87,Madrid'",28015,ES,Madrid,Madrid,Calle de San bernardo 87,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace132,-3.71364,40.4577916,"'28040,ES,Madrid,Madrid,Calle de María auxiliadora 3,Madrid'",28040,ES,Madrid,Madrid,Calle de María auxiliadora 3,Madrid,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682
FreePlace133,-3.69361,40.4008333,"'28045,ES,Madrid,Madrid,Calle de Bustamante 1,Madrid'",28045,ES,Madrid,Madrid,Calle de Bustamante 1,Madrid,Arganzuela,https://wikidata.org/entity/Q2000929
FreePlace134,-3.6820683,40.4964166,"'28034,ES,Madrid,Madrid,Calle de Antonio de cabezón 53,Madrid'",28034,ES,Madrid,Madrid,Calle de Antonio de cabezón 53,Madrid,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196
FreePlace135,-3.6575766,40.414215,"'28030,ES,Madrid,Madrid,Calle del Alcalde garrido juaristi 2,Madrid'",28030,ES,Madrid,Madrid,Calle del Alcalde garrido juaristi 2,Madrid,Moratalaz,https://wikidata.org/entity/Q2076109
FreePlace136,-3.6527616,40.4911416,"'28050,ES,Madrid,Madrid,Calle del Príncipe carlos 36,Madrid'",28050,ES,Madrid,Madrid,Calle del Príncipe carlos 36,Madrid,Hortaleza,https://wikidata.org/entity/Q1928529
FreePlace137,-3.7310966,40.4868633,"'28035,ES,Madrid,Madrid,Calle de Irene caba alba 2,Madrid'",28035,ES,Madrid,Madrid,Calle de Irene caba alba 2,Madrid,Mirasierra,https://wikidata.org/entity/Q31134
FreePlace138,-3.6777233,40.4153266,"'28009,ES,Madrid,Madrid,Avenida de Menéndez pelayo 63,Madrid'",28009,ES,Madrid,Madrid,Avenida de Menéndez pelayo 63,Madrid,Retiro,https://wikidata.org/entity/Q2002296
FreePlace139,-3.7082766,40.4202883,"'28013,ES,Madrid,Madrid,Plaza de Santo domingo 16,Madrid'",28013,ES,Madrid,Madrid,Plaza de Santo domingo 16,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace140,-3.6510849,40.4099083,"'28030,ES,Madrid,Madrid,Calle del Camino de los vinateros 78,Madrid'",28030,ES,Madrid,Madrid,Calle del Camino de los vinateros 78,Madrid,Moratalaz,https://wikidata.org/entity/Q2076109
FreePlace141,-3.6997149,40.42071,"'28004,ES,Madrid,Madrid,Calle de las Infantas 20,Madrid'",28004,ES,Madrid,Madrid,Calle de las Infantas 20,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace142,-3.70796,40.394915,"'28019,ES,Madrid,Madrid,Calle San delfín 6,Madrid'",28019,ES,Madrid,Madrid,Calle San delfín 6,Madrid,Carabanchel,https://wikidata.org/entity/Q1001991
FreePlace143,-3.6820783,40.4769616,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace144,-3.7102283,40.4364966,"'28015,ES,Madrid,Madrid,Calle de Galileo 74B,Madrid'",28015,ES,Madrid,Madrid,Calle de Galileo 74B,Madrid,Chamberí,https://wikidata.org/entity/Q1763370
FreePlace145,-3.68211,40.476755,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace146,-3.682,40.476845,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace147,-3.6550633,40.4898366,"'28050,ES,Madrid,Madrid,Calle de la Princesa de éboli 29,Madrid'",28050,ES,Madrid,Madrid,Calle de la Princesa de éboli 29,Madrid,Hortaleza,https://wikidata.org/entity/Q1928529
FreePlace148,-3.7304066,40.4286033,"'28008,ES,Madrid,Madrid,Avenida de Valladolid 47B,Madrid'",28008,ES,Madrid,Madrid,Avenida de Valladolid 47B,Madrid,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682
FreePlace149,-3.6746366,40.4988933,"'28050,ES,Madrid,Madrid,Calle Obanos 7,Madrid'",28050,ES,Madrid,Madrid,Calle Obanos 7,Madrid,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196
FreePlace150,-3.682065,40.476935,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace151,-3.69355,40.4077483,"'28012,ES,Madrid,Madrid,Plaza del Emperador carlos v 7,Madrid'",28012,ES,Madrid,Madrid,Plaza del Emperador carlos v 7,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace152,-3.6824316,40.4786033,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 59,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 59,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace153,-3.7052283,40.4215666,"'28004,ES,Madrid,Madrid,Calle de la Luna 4,Madrid'",28004,ES,Madrid,Madrid,Calle de la Luna 4,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace154,-3.729335,40.42636,"'28008,ES,Madrid,Madrid,Calle de la Ribera del manzanares 95,Madrid'",28008,ES,Madrid,Madrid,Calle de la Ribera del manzanares 95,Madrid,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682
FreePlace155,-3.7177833,40.4397716,"'28040,ES,Madrid,Madrid,Calle de Isaac peral 42,Madrid'",28040,ES,Madrid,Madrid,Calle de Isaac peral 42,Madrid,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682
FreePlace156,-3.7128933,40.4172216,"'28013,ES,Madrid,Madrid,Calle de Requena 7,Madrid'",28013,ES,Madrid,Madrid,Calle de Requena 7,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace157,-3.655015,40.48985,"'28050,ES,Madrid,Madrid,Calle de la Princesa de éboli 29,Madrid'",28050,ES,Madrid,Madrid,Calle de la Princesa de éboli 29,Madrid,Hortaleza,https://wikidata.org/entity/Q1928529
FreePlace158,-3.734465,40.4189316,"'28011,ES,Madrid,Madrid,Paseo de María teresa 14,Madrid'",28011,ES,Madrid,Madrid,Paseo de María teresa 14,Madrid,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682
FreePlace159,-3.7072633,40.4223966,"'28004,ES,Madrid,Madrid,Calle de la Estrella 19,Madrid'",28004,ES,Madrid,Madrid,Calle de la Estrella 19,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace160,-3.6528933,40.4611899,"'28043,ES,Madrid,Madrid,Calle de Mayorga 6,Madrid'",28043,ES,Madrid,Madrid,Calle de Mayorga 6,Madrid,Hortaleza,https://wikidata.org/entity/Q1928529
FreePlace161,-3.7060116,40.4284366,"'28015,ES,Madrid,Madrid,Calle de San bernardo 82,Madrid'",28015,ES,Madrid,Madrid,Calle de San bernardo 82,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace162,-3.68553,40.5047333,"'28034,ES,Madrid,Madrid,Calle de Nuestra señora de valverde 191,Madrid'",28034,ES,Madrid,Madrid,Calle de Nuestra señora de valverde 191,Madrid,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196
FreePlace163,-3.6680483,40.4821533,"'28033,ES,Madrid,Madrid,Calle de Caleruega 106,Madrid'",28033,ES,Madrid,Madrid,Calle de Caleruega 106,Madrid,Ciudad Lineal,https://wikidata.org/entity/Q1763694
FreePlace164,-3.7347266,40.4163483,"'28011,ES,Madrid,Madrid,Ronda del Lago 2,Madrid'",28011,ES,Madrid,Madrid,Ronda del Lago 2,Madrid,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682
FreePlace165,-3.7345783,40.4190216,"'28011,ES,Madrid,Madrid,Paseo de María teresa 14,Madrid'",28011,ES,Madrid,Madrid,Paseo de María teresa 14,Madrid,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682
FreePlace166,-3.7090416,40.411385,"'28005,ES,Madrid,Madrid,Plaza de la Cebada 3,Madrid'",28005,ES,Madrid,Madrid,Plaza de la Cebada 3,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace167,-3.7347666,40.4164433,"'28011,ES,Madrid,Madrid,Ronda del Lago 2,Madrid'",28011,ES,Madrid,Madrid,Ronda del Lago 2,Madrid,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682
FreePlace168,-3.68251,40.4775116,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 59,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 59,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace169,-3.6824283,40.4767366,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace170,-3.7262033,40.4900716,"'28035,ES,Madrid,Madrid,Calle de Federica montseny 2,Madrid'",28035,ES,Madrid,Madrid,Calle de Federica montseny 2,Madrid,Mirasierra,https://wikidata.org/entity/Q31134
FreePlace171,-3.7038633,40.4098783,"'28012,ES,Madrid,Madrid,Plaza Nelson mandela ,Madrid'",28012,ES,Madrid,Madrid,Plaza Nelson mandela,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace172,-3.6852583,40.479465,"'28046,ES,Madrid,Madrid,Paseo de la Castellana 298,Madrid'",28046,ES,Madrid,Madrid,Paseo de la Castellana 298,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace173,-3.7020566,40.4282183,"'28004,ES,Madrid,Madrid,Calle de Fuencarral 104,Madrid'",28004,ES,Madrid,Madrid,Calle de Fuencarral 104,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace174,-3.63913,40.4461016,"'28027,ES,Madrid,Madrid,Calle General aranaz 62K,Madrid'",28027,ES,Madrid,Madrid,Calle General aranaz 62K,Madrid,San Blas-Canillejas,https://wikidata.org/entity/Q2001937
FreePlace175,-3.636345,40.4465833,"'28027,ES,Madrid,Madrid,Calle de Belice 38,Madrid'",28027,ES,Madrid,Madrid,Calle de Belice 38,Madrid,San Blas-Canillejas,https://wikidata.org/entity/Q2001937
FreePlace176,-3.6363433,40.4465983,"'28027,ES,Madrid,Madrid,Calle de Belice 38,Madrid'",28027,ES,Madrid,Madrid,Calle de Belice 38,Madrid,San Blas-Canillejas,https://wikidata.org/entity/Q2001937
FreePlace177,-3.6707016,40.4821683,"'28033,ES,Madrid,Madrid,Calle de Caleruega 65,Madrid'",28033,ES,Madrid,Madrid,Calle de Caleruega 65,Madrid,Ciudad Lineal,https://wikidata.org/entity/Q1763694
FreePlace178,-3.6881766,40.4005766,"'28045,ES,Madrid,Madrid,Calle de Bustamante 16,Madrid'",28045,ES,Madrid,Madrid,Calle de Bustamante 16,Madrid,Arganzuela,https://wikidata.org/entity/Q2000929
FreePlace179,-3.6823833,40.47655,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace180,-3.6822266,40.4769133,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace181,-3.6699383,40.4061583,"'28007,ES,Madrid,Madrid,Calle de Carlos y guillermo fernández shaw 1H,Madrid'",28007,ES,Madrid,Madrid,Calle de Carlos y guillermo fernández shaw 1H,Madrid,Retiro,https://wikidata.org/entity/Q2002296
FreePlace182,-3.6678433,40.492255,"'28050,ES,Madrid,Madrid,Calle de María de las nieves lozano ,Madrid'",28050,ES,Madrid,Madrid,Calle de María de las nieves lozano,Madrid,Hortaleza,https://wikidata.org/entity/Q1928529
FreePlace183,-3.7197866,40.3925766,"'28019,ES,Madrid,Madrid,Calle de Belmonte de tajo 26,Madrid'",28019,ES,Madrid,Madrid,Calle de Belmonte de tajo 26,Madrid,Carabanchel,https://wikidata.org/entity/Q1001991
FreePlace184,-3.7295583,40.428815,"'28008,ES,Madrid,Madrid,Avenida de Valladolid 43,Madrid'",28008,ES,Madrid,Madrid,Avenida de Valladolid 43,Madrid,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682
FreePlace185,-3.6864316,40.4262033,"'28001,ES,Madrid,Madrid,Calle de Claudio coello 42,Madrid'",28001,ES,Madrid,Madrid,Calle de Claudio coello 42,Madrid,Salamanca,https://wikidata.org/entity/Q1773521
FreePlace186,-3.69816,40.41829,"'28014,ES,Madrid,Madrid,Calle de Alcalá 30,Madrid'",28014,ES,Madrid,Madrid,Calle de Alcalá 30,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace187,-3.70412,40.447825,"'28039,ES,Madrid,Madrid,Calle del Doctor santero 2,Madrid'",28039,ES,Madrid,Madrid,Calle del Doctor santero 2,Madrid,Tetuán,https://wikidata.org/entity/Q1773540
FreePlace188,-3.6990633,40.41802,"'28014,ES,Madrid,Madrid,Calle de Alcalá 22,Madrid'",28014,ES,Madrid,Madrid,Calle de Alcalá 22,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace189,-3.7233266,40.41129,"'28011,ES,Madrid,Madrid,Paseo de la Ermita del santo 16,Madrid'",28011,ES,Madrid,Madrid,Paseo de la Ermita del santo 16,Madrid,Latina,https://wikidata.org/entity/Q794954
FreePlace190,-3.682435,40.476685,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace191,-3.6573,40.4890199,"'28050,ES,Madrid,Madrid,Plaza del Alcalde moreno torres 21,Madrid'",28050,ES,Madrid,Madrid,Plaza del Alcalde moreno torres 21,Madrid,Hortaleza,https://wikidata.org/entity/Q1928529
FreePlace192,-3.6823166,40.4772416,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace193,-3.6824366,40.47676,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace194,-3.64327,40.42849,"'28017,ES,Madrid,Madrid,Calle de Ezequiel solana 80,Madrid'",28017,ES,Madrid,Madrid,Calle de Ezequiel solana 80,Madrid,Ciudad Lineal,https://wikidata.org/entity/Q1763694
FreePlace195,-3.6823366,40.4768016,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace196,-3.692685,40.4191783,"'28014,ES,Madrid,Madrid,Plaza de Cibeles 1,Madrid'",28014,ES,Madrid,Madrid,Plaza de Cibeles 1,Madrid,Retiro,https://wikidata.org/entity/Q2002296
FreePlace197,-3.6824716,40.4766216,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace198,-3.6938783,40.392655,"'28045,ES,Madrid,Madrid,Calle de Embajadores 192,Madrid'",28045,ES,Madrid,Madrid,Calle de Embajadores 192,Madrid,Arganzuela,https://wikidata.org/entity/Q2000929
FreePlace199,-3.712095,40.4081766,"'28005,ES,Madrid,Madrid,Plaza de la Virgen de la paloma 1,Madrid'",28005,ES,Madrid,Madrid,Plaza de la Virgen de la paloma 1,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace200,-3.6513566,40.4060516,"'28030,ES,Madrid,Madrid,Calle del Arroyo de las pilillas 1,Madrid'",28030,ES,Madrid,Madrid,Calle del Arroyo de las pilillas 1,Madrid,Moratalaz,https://wikidata.org/entity/Q2076109
FreePlace201,-3.6656533,40.4850233,"'28050,ES,Madrid,Madrid,Calle de Dulce chacón 15,Madrid'",28050,ES,Madrid,Madrid,Calle de Dulce chacón 15,Madrid,Hortaleza,https://wikidata.org/entity/Q1928529
FreePlace202,-3.6656066,40.484995,"'28050,ES,Madrid,Madrid,Calle de Dulce chacón 15,Madrid'",28050,ES,Madrid,Madrid,Calle de Dulce chacón 15,Madrid,Hortaleza,https://wikidata.org/entity/Q1928529
FreePlace203,-3.6484233,40.4370349,"'28027,ES,Madrid,Madrid,Calle de José del hierro ,Madrid'",28027,ES,Madrid,Madrid,Calle de José del hierro,Madrid,Ciudad Lineal,https://wikidata.org/entity/Q1763694
FreePlace204,-3.6298516,40.4290583,"'28037,ES,Madrid,Madrid,Calle de Mieres 16,Madrid'",28037,ES,Madrid,Madrid,Calle de Mieres 16,Madrid,San Blas-Canillejas,https://wikidata.org/entity/Q2001937
FreePlace205,-3.6513133,40.4497549,"'28043,ES,Madrid,Madrid,Calle de Arturo soria 128,Madrid'",28043,ES,Madrid,Madrid,Calle de Arturo soria 128,Madrid,Ciudad Lineal,https://wikidata.org/entity/Q1763694
FreePlace206,-3.6750349,40.4216166,"'28009,ES,Madrid,Madrid,Calle de Fernán gonzález 41,Madrid'",28009,ES,Madrid,Madrid,Calle de Fernán gonzález 41,Madrid,Salamanca,https://wikidata.org/entity/Q1773521
FreePlace207,-3.704075,40.44763,"'28039,ES,Madrid,Madrid,Calle del Doctor santero 2,Madrid'",28039,ES,Madrid,Madrid,Calle del Doctor santero 2,Madrid,Tetuán,https://wikidata.org/entity/Q1773540
FreePlace208,-3.7087683,40.4096233,"'28005,ES,Madrid,Madrid,Calle de López silva 10,Madrid'",28005,ES,Madrid,Madrid,Calle de López silva 10,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace209,-3.6947433,40.4351633,"'28010,ES,Madrid,Madrid,Calle de Fernández de la hoz 29,Madrid'",28010,ES,Madrid,Madrid,Calle de Fernández de la hoz 29,Madrid,Chamberí,https://wikidata.org/entity/Q1763370
FreePlace210,-3.6832466,40.43459,"'28006,ES,Madrid,Madrid,Calle de Velázquez 93,Madrid'",28006,ES,Madrid,Madrid,Calle de Velázquez 93,Madrid,Salamanca,https://wikidata.org/entity/Q1773521
FreePlace211,-3.6411516,40.4299283,"'28017,ES,Madrid,Madrid,Calle de Ascao 29,Madrid'",28017,ES,Madrid,Madrid,Calle de Ascao 29,Madrid,Ciudad Lineal,https://wikidata.org/entity/Q1763694
FreePlace212,-3.6824016,40.4767866,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace213,-3.6975416,40.4413466,"'28003,ES,Madrid,Madrid,Calle de Alonso cano 46,Madrid'",28003,ES,Madrid,Madrid,Calle de Alonso cano 46,Madrid,Chamberí,https://wikidata.org/entity/Q1763370
FreePlace214,-3.6639983,40.4302483,"'28028,ES,Madrid,Madrid,Calle de Alejandro gonzález 2,Madrid'",28028,ES,Madrid,Madrid,Calle de Alejandro gonzález 2,Madrid,Salamanca,https://wikidata.org/entity/Q1773521
FreePlace215,-3.6446933,40.4401,"'28027,ES,Madrid,Madrid,Calle del Sol naciente 26,Madrid'",28027,ES,Madrid,Madrid,Calle del Sol naciente 26,Madrid,Ciudad Lineal,https://wikidata.org/entity/Q1763694
FreePlace216,-3.6582766,40.392725,"'28038,ES,Madrid,Madrid,Avenida de la Albufera 137,Madrid'",28038,ES,Madrid,Madrid,Avenida de la Albufera 137,Madrid,Puente de Vallecas,https://wikidata.org/entity/Q2003054
FreePlace217,-3.6691516,40.4052466,"'28007,ES,Madrid,Madrid,Calle de Carlos y guillermo fernández shaw 1C,Madrid'",28007,ES,Madrid,Madrid,Calle de Carlos y guillermo fernández shaw 1C,Madrid,Retiro,https://wikidata.org/entity/Q2002296
FreePlace218,-3.6824016,40.476765,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace219,-3.6740366,40.4261183,"'28006,ES,Madrid,Madrid,Calle de Alcántara 4,Madrid'",28006,ES,Madrid,Madrid,Calle de Alcántara 4,Madrid,Salamanca,https://wikidata.org/entity/Q1773521
FreePlace220,-3.6818416,40.4220016,"'28009,ES,Madrid,Madrid,Calle de Alcalá 111,Madrid'",28009,ES,Madrid,Madrid,Calle de Alcalá 111,Madrid,Salamanca,https://wikidata.org/entity/Q1773521
FreePlace221,-3.7060133,40.4283666,"'28015,ES,Madrid,Madrid,Calle de San bernardo 85,Madrid'",28015,ES,Madrid,Madrid,Calle de San bernardo 85,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace222,-3.6971266,40.4289016,"'28010,ES,Madrid,Madrid,Calle de Covarrubias 5,Madrid'",28010,ES,Madrid,Madrid,Calle de Covarrubias 5,Madrid,Chamberí,https://wikidata.org/entity/Q1763370
FreePlace223,-3.6919766,40.4253866,"'28004,ES,Madrid,Madrid,Calle Marqués de la ensenada 1B,Madrid'",28004,ES,Madrid,Madrid,Calle Marqués de la ensenada 1B,Madrid,Chamberí,https://wikidata.org/entity/Q1763370
FreePlace224,-3.6302916,40.4358716,"'28037,ES,Madrid,Madrid,Calle Santa leonor 51,Madrid'",28037,ES,Madrid,Madrid,Calle Santa leonor 51,Madrid,San Blas-Canillejas,https://wikidata.org/entity/Q2001937
FreePlace225,-3.682385,40.4767066,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
