id_free_place,latitude,longitude,complete_address,postal_code,country,community of spain,province,address,city
FreePlace932,-3.6697016,40.3985299,"'28007,ES,Madrid,Madrid,Avenida de la Ciudad de barcelona 226,Madrid'",28007,ES,Madrid,Madrid,Avenida de la Ciudad de barcelona 226,Madrid
FreePlace933,-3.7003183,40.3887466,"'28026,ES,Madrid,Madrid,Calle de Antonio lópez 168,Madrid'",28026,ES,Madrid,Madrid,Calle de Antonio lópez 168,Madrid
FreePlace934,-3.737795,40.4026516,"'28047,ES,Madrid,Madrid,Calle Cjal. francisco josé jiménez martín 28,Madrid'",28047,ES,Madrid,Madrid,Calle Cjal. francisco josé jiménez martín 28,Madrid
FreePlace935,-3.7421833,40.3906499,"'28025,ES,Madrid,Madrid,Calle de la Laguna 95,Madrid'",28025,ES,Madrid,Madrid,Calle de la Laguna 95,Madrid
FreePlace936,-3.666555,40.4802983,"'28033,ES,Madrid,Madrid,Calle de la Cultura 11,Madrid'",28033,ES,Madrid,Madrid,Calle de la Cultura 11,Madrid
FreePlace937,-3.72474,40.4056533,"'28011,ES,Madrid,Madrid,Paseo de la Ermita del santo ,Madrid'",28011,ES,Madrid,Madrid,Paseo de la Ermita del santo ,Madrid
FreePlace938,-3.73318,40.432665,"'28008,ES,Madrid,Madrid,Avenida de Valladolid 81,Madrid'",28008,ES,Madrid,Madrid,Avenida de Valladolid 81,Madrid
FreePlace939,-3.6702716,40.4820666,"'28033,ES,Madrid,Madrid,Calle de Caleruega 66,Madrid'",28033,ES,Madrid,Madrid,Calle de Caleruega 66,Madrid
FreePlace940,-3.6409383,40.4768833,"'28033,ES,Madrid,Madrid,Calle de Santa virgilia 19,Madrid'",28033,ES,Madrid,Madrid,Calle de Santa virgilia 19,Madrid
FreePlace941,-3.6764566,40.4608666,"'28016,ES,Madrid,Madrid,Avenida de Pío xii 1,Madrid'",28016,ES,Madrid,Madrid,Avenida de Pío xii 1,Madrid
FreePlace942,-3.6461883,40.4083633,"'28030,ES,Madrid,Madrid,Calle del Camino de los vinateros 110,Madrid'",28030,ES,Madrid,Madrid,Calle del Camino de los vinateros 110,Madrid
FreePlace943,-3.7033633,40.4655933,"'28039,ES,Madrid,Madrid,Calle de los Voluntarios catalanes 55,Madrid'",28039,ES,Madrid,Madrid,Calle de los Voluntarios catalanes 55,Madrid
FreePlace944,-3.6691633,40.3979783,"'28038,ES,Madrid,Madrid,Avenida de la Albufera 1,Madrid'",28038,ES,Madrid,Madrid,Avenida de la Albufera 1,Madrid
FreePlace945,-3.689395,40.461855,"'28046,ES,Madrid,Madrid,Paseo de la Castellana 194,Madrid'",28046,ES,Madrid,Madrid,Paseo de la Castellana 194,Madrid
FreePlace946,-3.6373683,40.4084466,"'28030,ES,Madrid,Madrid,Avenida del Doctor garcía tapia 194,Madrid'",28030,ES,Madrid,Madrid,Avenida del Doctor garcía tapia 194,Madrid
FreePlace947,-3.6005633,40.4542416,"'28042,ES,Madrid,Madrid,Plaza del Capricho 46,Madrid'",28042,ES,Madrid,Madrid,Plaza del Capricho 46,Madrid
FreePlace948,-3.6005733,40.45428,"'28042,ES,Madrid,Madrid,Plaza del Capricho 46,Madrid'",28042,ES,Madrid,Madrid,Plaza del Capricho 46,Madrid
FreePlace949,-3.6702533,40.4820333,"'28033,ES,Madrid,Madrid,Calle de Caleruega 66,Madrid'",28033,ES,Madrid,Madrid,Calle de Caleruega 66,Madrid
FreePlace950,-3.6692033,40.405315,"'28007,ES,Madrid,Madrid,Calle de Carlos y guillermo fernández shaw 1,Madrid'",28007,ES,Madrid,Madrid,Calle de Carlos y guillermo fernández shaw 1,Madrid
FreePlace951,-3.6764499,40.4610233,"'28016,ES,Madrid,Madrid,Avenida de Pío xii 3,Madrid'",28016,ES,Madrid,Madrid,Avenida de Pío xii 3,Madrid
FreePlace952,-3.70435,40.436105,"'28015,ES,Madrid,Madrid,Calle de Bravo murillo 22,Madrid'",28015,ES,Madrid,Madrid,Calle de Bravo murillo 22,Madrid
FreePlace953,-3.6824266,40.4767583,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace954,-3.6891966,40.4617533,"'28046,ES,Madrid,Madrid,Paseo de la Castellana 194,Madrid'",28046,ES,Madrid,Madrid,Paseo de la Castellana 194,Madrid
FreePlace955,-3.7118333,40.4068983,"'28005,ES,Madrid,Madrid,Glorieta de la Puerta de toledo 6,Madrid'",28005,ES,Madrid,Madrid,Glorieta de la Puerta de toledo 6,Madrid
FreePlace956,-3.6953933,40.3797866,"'28041,ES,Madrid,Madrid,Calle de Antonio lópez 254B,Madrid'",28041,ES,Madrid,Madrid,Calle de Antonio lópez 254B,Madrid
FreePlace957,-3.6686083,40.4049933,"'28007,ES,Madrid,Madrid,Calle de Carlos y guillermo fernández shaw 1E,Madrid'",28007,ES,Madrid,Madrid,Calle de Carlos y guillermo fernández shaw 1E,Madrid
FreePlace958,-3.7120216,40.4035983,"'28005,ES,Madrid,Madrid,Travesía de San isidoro de sevilla 6E,Madrid'",28005,ES,Madrid,Madrid,Travesía de San isidoro de sevilla 6E,Madrid
FreePlace959,-3.6164366,40.4825783,"'28055,ES,Madrid,Madrid,Avenida de las Fuerzas armadas ,Madrid'",28055,ES,Madrid,Madrid,Avenida de las Fuerzas armadas ,Madrid
FreePlace960,-3.7215716,40.3923183,"'28019,ES,Madrid,Madrid,Calle de los Hermanos del moral 41,Madrid'",28019,ES,Madrid,Madrid,Calle de los Hermanos del moral 41,Madrid
FreePlace961,-3.6986716,40.4418733,"'28003,ES,Madrid,Madrid,Calle de Ríos rosas 31,Madrid'",28003,ES,Madrid,Madrid,Calle de Ríos rosas 31,Madrid
FreePlace962,-3.7034983,40.4656366,"'28039,ES,Madrid,Madrid,Calle de los Voluntarios catalanes 66A,Madrid'",28039,ES,Madrid,Madrid,Calle de los Voluntarios catalanes 66A,Madrid
FreePlace963,-3.672565,40.4033699,"'28007,ES,Madrid,Madrid,Calle de Garibay 191,Madrid'",28007,ES,Madrid,Madrid,Calle de Garibay 191,Madrid
FreePlace964,-3.7105166,40.4179283,"'28013,ES,Madrid,Madrid,Calle de Vergara 3B,Madrid'",28013,ES,Madrid,Madrid,Calle de Vergara 3B,Madrid
FreePlace965,-3.717805,40.4139583,"'28005,ES,Madrid,Madrid,Calle de Segovia 47B,Madrid'",28005,ES,Madrid,Madrid,Calle de Segovia 47B,Madrid
FreePlace966,-3.6876166,40.4269,"'28001,ES,Madrid,Madrid,Calle de Serrano 44B,Madrid'",28001,ES,Madrid,Madrid,Calle de Serrano 44B,Madrid
FreePlace967,-3.69324,40.4186,"'28014,ES,Madrid,Madrid,Paseo del Prado 1,Madrid'",28014,ES,Madrid,Madrid,Paseo del Prado 1,Madrid
FreePlace968,-3.6783616,40.5094033,"'28050,ES,Madrid,Madrid,Calle de Castiello de jaca 14G,Madrid'",28050,ES,Madrid,Madrid,Calle de Castiello de jaca 14G,Madrid
FreePlace969,-3.7304366,40.42821,"'28008,ES,Madrid,Madrid,Calle de Aniceto marinas 98,Madrid'",28008,ES,Madrid,Madrid,Calle de Aniceto marinas 98,Madrid
FreePlace970,-3.6770533,40.4494016,"'28002,ES,Madrid,Madrid,Calle del Doctor marco corera 1,Madrid'",28002,ES,Madrid,Madrid,Calle del Doctor marco corera 1,Madrid
FreePlace971,-3.66019,40.4916783,"'28050,ES,Madrid,Madrid,Calle de Ana de austria ,Madrid'",28050,ES,Madrid,Madrid,Calle de Ana de austria ,Madrid
FreePlace972,-3.6510883,40.4497833,"'28043,ES,Madrid,Madrid,Calle de Arturo soria 126,Madrid'",28043,ES,Madrid,Madrid,Calle de Arturo soria 126,Madrid
FreePlace973,-3.663785,40.488,"'28050,ES,Madrid,Madrid,Avenida de Manoteras 46B,Madrid'",28050,ES,Madrid,Madrid,Avenida de Manoteras 46B,Madrid
FreePlace974,-3.6008349,40.4230416,"'28022,ES,Madrid,Madrid,Paseo de Ginebra 55,Madrid'",28022,ES,Madrid,Madrid,Paseo de Ginebra 55,Madrid
FreePlace975,-3.6848383,40.4716183,"'28046,ES,Madrid,Madrid,Calle de Agustín de foxá 31,Madrid'",28046,ES,Madrid,Madrid,Calle de Agustín de foxá 31,Madrid
FreePlace976,-3.6589116,40.4916483,"'28050,ES,Madrid,Madrid,Calle de la Princesa de éboli 3B,Madrid'",28050,ES,Madrid,Madrid,Calle de la Princesa de éboli 3B,Madrid
FreePlace977,-3.6645333,40.4033916,"'28038,ES,Madrid,Madrid,Calle de Sicilia 54,Madrid'",28038,ES,Madrid,Madrid,Calle de Sicilia 54,Madrid
FreePlace978,-3.67465,40.413175,"'28009,ES,Madrid,Madrid,Calle de Pío baroja 8,Madrid'",28009,ES,Madrid,Madrid,Calle de Pío baroja 8,Madrid
FreePlace979,-3.6976216,40.44115,"'28003,ES,Madrid,Madrid,Calle de Alonso cano 44,Madrid'",28003,ES,Madrid,Madrid,Calle de Alonso cano 44,Madrid
FreePlace980,-3.6254466,40.437965,"'28037,ES,Madrid,Madrid,Calle Albasánz 56,Madrid'",28037,ES,Madrid,Madrid,Calle Albasánz 56,Madrid
FreePlace981,-3.6313316,40.4800266,"'28055,ES,Madrid,Madrid,Calle de Aurora redondo 4,Madrid'",28055,ES,Madrid,Madrid,Calle de Aurora redondo 4,Madrid
FreePlace982,-3.7189499,40.3894916,"'28019,ES,Madrid,Madrid,Calle de Alejandro sánchez 87,Madrid'",28019,ES,Madrid,Madrid,Calle de Alejandro sánchez 87,Madrid
FreePlace983,-3.6791466,40.391685,"'28045,ES,Madrid,Madrid,Calle Titán 10,Madrid'",28045,ES,Madrid,Madrid,Calle Titán 10,Madrid
FreePlace984,-3.66372,40.4879333,"'28050,ES,Madrid,Madrid,Avenida de Manoteras 46B,Madrid'",28050,ES,Madrid,Madrid,Avenida de Manoteras 46B,Madrid
FreePlace985,-3.7247233,40.4144633,"'28011,ES,Madrid,Madrid,Calle de Saavedra fajardo 8,Madrid'",28011,ES,Madrid,Madrid,Calle de Saavedra fajardo 8,Madrid
FreePlace986,-3.6947716,40.4032383,"'28045,ES,Madrid,Madrid,Calle de Palos de la frontera 27,Madrid'",28045,ES,Madrid,Madrid,Calle de Palos de la frontera 27,Madrid
FreePlace987,-3.688165,40.41943,"'28001,ES,Madrid,Madrid,Avenida de Méjico ,Madrid'",28001,ES,Madrid,Madrid,Avenida de Méjico ,Madrid
FreePlace988,-3.6297716,40.4104333,"'28030,ES,Madrid,Madrid, V.c. cuña de o'donnell ,Madrid'",28030,ES,Madrid,Madrid, V.c. cuña de odonnell ,Madrid
FreePlace989,-3.73137,40.4272083,"'28008,ES,Madrid,Madrid,Calle de Felipe moratilla 6,Madrid'",28008,ES,Madrid,Madrid,Calle de Felipe moratilla 6,Madrid
FreePlace990,-3.70081,40.4575216,"'28020,ES,Madrid,Madrid,Calle de San germán 72,Madrid'",28020,ES,Madrid,Madrid,Calle de San germán 72,Madrid
FreePlace991,-3.6715133,40.4296233,"'28006,ES,Madrid,Madrid,Calle de José ortega y gasset 94,Madrid'",28006,ES,Madrid,Madrid,Calle de José ortega y gasset 94,Madrid
FreePlace992,-3.7163466,40.3976666,"'28019,ES,Madrid,Madrid,Glorieta Marqués de vadillo 7,Madrid'",28019,ES,Madrid,Madrid,Glorieta Marqués de vadillo 7,Madrid
FreePlace993,-3.6683916,40.4203483,"'28007,ES,Madrid,Madrid,Calle de Antonio casero 4,Madrid'",28007,ES,Madrid,Madrid,Calle de Antonio casero 4,Madrid
FreePlace994,-3.625095,40.4385083,"'28037,ES,Madrid,Madrid,Calle Valentín beato 28,Madrid'",28037,ES,Madrid,Madrid,Calle Valentín beato 28,Madrid
FreePlace995,-3.6697166,40.3986616,"'28007,ES,Madrid,Madrid,Avenida de la Ciudad de barcelona 115,Madrid'",28007,ES,Madrid,Madrid,Avenida de la Ciudad de barcelona 115,Madrid
FreePlace996,-3.6700983,40.4820483,"'28033,ES,Madrid,Madrid,Calle de Caleruega 68,Madrid'",28033,ES,Madrid,Madrid,Calle de Caleruega 68,Madrid
FreePlace997,-3.6988283,40.4243583,"'28004,ES,Madrid,Madrid,Calle de Santa brígida 25,Madrid'",28004,ES,Madrid,Madrid,Calle de Santa brígida 25,Madrid
FreePlace998,-3.68932,40.4309499,"'28046,ES,Madrid,Madrid,Paseo de la Castellana 29,Madrid'",28046,ES,Madrid,Madrid,Paseo de la Castellana 29,Madrid
FreePlace999,-3.6825216,40.4766366,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace1000,-3.7215716,40.4677316,"'28035,ES,Madrid,Madrid,Calle de Valderrey 10,Madrid'",28035,ES,Madrid,Madrid,Calle de Valderrey 10,Madrid
FreePlace1001,-3.6820733,40.4769016,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace1002,-3.6824483,40.4765166,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace1003,-3.6823033,40.4767583,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace1004,-3.6560516,40.4546749,"'28043,ES,Madrid,Madrid,Calle de Ángel muñoz 2,Madrid'",28043,ES,Madrid,Madrid,Calle de Ángel muñoz 2,Madrid
FreePlace1005,-3.7193416,40.4091433,"'28005,ES,Madrid,Madrid,Calle de Juan duque 45,Madrid'",28005,ES,Madrid,Madrid,Calle de Juan duque 45,Madrid
FreePlace1006,-3.6823766,40.4766983,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace1007,-3.6865816,40.4924933,"'28034,ES,Madrid,Madrid,Calle de Nuestra señora de valverde 19,Madrid'",28034,ES,Madrid,Madrid,Calle de Nuestra señora de valverde 19,Madrid
FreePlace1008,-3.6511333,40.4260733,"'28017,ES,Madrid,Madrid,Avenida del Marqués de corbera 52,Madrid'",28017,ES,Madrid,Madrid,Avenida del Marqués de corbera 52,Madrid
FreePlace1009,-3.6588116,40.4916833,"'28050,ES,Madrid,Madrid,Calle de la Princesa de éboli 3B,Madrid'",28050,ES,Madrid,Madrid,Calle de la Princesa de éboli 3B,Madrid
FreePlace1010,-3.7307149,40.4298233,"'28008,ES,Madrid,Madrid,Avenida de Valladolid 47G,Madrid'",28008,ES,Madrid,Madrid,Avenida de Valladolid 47G,Madrid
FreePlace1011,-3.7008016,40.4115583,"'28012,ES,Madrid,Madrid,Calle del Olmo 17,Madrid'",28012,ES,Madrid,Madrid,Calle del Olmo 17,Madrid
FreePlace1012,-3.6825783,40.50168,"'28034,ES,Madrid,Madrid,Calle de Antonio de cabezón 85,Madrid'",28034,ES,Madrid,Madrid,Calle de Antonio de cabezón 85,Madrid
FreePlace1013,-3.6562116,40.455535,"'28043,ES,Madrid,Madrid,Calle de Arturo soria 155,Madrid'",28043,ES,Madrid,Madrid,Calle de Arturo soria 155,Madrid
FreePlace1014,-3.6634433,40.4844833,"'28050,ES,Madrid,Madrid,Calle de Manuel azaña ,Madrid'",28050,ES,Madrid,Madrid,Calle de Manuel azaña ,Madrid
FreePlace1015,-3.7246566,40.4142083,"'28011,ES,Madrid,Madrid,Glorieta del Puente de segovia 3,Madrid'",28011,ES,Madrid,Madrid,Glorieta del Puente de segovia 3,Madrid
FreePlace1016,-3.6623666,40.4886,"'28050,ES,Madrid,Madrid,Calle de Oña 105,Madrid'",28050,ES,Madrid,Madrid,Calle de Oña 105,Madrid
FreePlace1017,-3.7224683,40.4220283,"'28008,ES,Madrid,Madrid,Paseo de la Florida 25,Madrid'",28008,ES,Madrid,Madrid,Paseo de la Florida 25,Madrid
FreePlace1018,-3.69874,40.4606416,"'28039,ES,Madrid,Madrid,Calle del Marqués de viana 2,Madrid'",28039,ES,Madrid,Madrid,Calle del Marqués de viana 2,Madrid
FreePlace1019,-3.7330416,40.4326133,"'28008,ES,Madrid,Madrid,Avenida de Valladolid 79,Madrid'",28008,ES,Madrid,Madrid,Avenida de Valladolid 79,Madrid
FreePlace1020,-3.7168366,40.3858649,"'28026,ES,Madrid,Madrid, A-42 ,Madrid'",28026,ES,Madrid,Madrid, A-42 ,Madrid
FreePlace1021,-3.7324833,40.3922566,"'28019,ES,Madrid,Madrid,Calle de Algorta 33,Madrid'",28019,ES,Madrid,Madrid,Calle de Algorta 33,Madrid
FreePlace1022,-3.7131733,40.3938083,"'28019,ES,Madrid,Madrid,Calle de Baleares 33,Madrid'",28019,ES,Madrid,Madrid,Calle de Baleares 33,Madrid
FreePlace1023,-3.697445,40.441695,"'28003,ES,Madrid,Madrid,Calle de Alonso cano 71,Madrid'",28003,ES,Madrid,Madrid,Calle de Alonso cano 71,Madrid
FreePlace1024,-3.694395,40.4482666,"'28020,ES,Madrid,Madrid,Avenida Centrum ,Madrid'",28020,ES,Madrid,Madrid,Avenida Centrum ,Madrid
FreePlace1025,-3.6974466,40.4416966,"'28003,ES,Madrid,Madrid,Calle de Alonso cano 71,Madrid'",28003,ES,Madrid,Madrid,Calle de Alonso cano 71,Madrid
FreePlace1026,-3.70553,40.4361866,"'28015,ES,Madrid,Madrid,Calle de Magallanes 42,Madrid'",28015,ES,Madrid,Madrid,Calle de Magallanes 42,Madrid
FreePlace1027,-3.70576,40.4208866,"'28004,ES,Madrid,Madrid,Calle de Miguel moya 6,Madrid'",28004,ES,Madrid,Madrid,Calle de Miguel moya 6,Madrid
FreePlace1028,-3.72196,40.4221699,"'28008,ES,Madrid,Madrid,Paseo de la Florida 23,Madrid'",28008,ES,Madrid,Madrid,Paseo de la Florida 23,Madrid
FreePlace1029,-3.6579666,40.4072883,"'28030,ES,Madrid,Madrid,Plaza del Corregidor alonso de aguilar 5,Madrid'",28030,ES,Madrid,Madrid,Plaza del Corregidor alonso de aguilar 5,Madrid
FreePlace1030,-3.6563316,40.4485716,"'28043,ES,Madrid,Madrid,Calle de Ramírez de arellano 21B,Madrid'",28043,ES,Madrid,Madrid,Calle de Ramírez de arellano 21B,Madrid
FreePlace1031,-3.6587833,40.4917549,"'28050,ES,Madrid,Madrid,Calle de la Princesa de éboli 3B,Madrid'",28050,ES,Madrid,Madrid,Calle de la Princesa de éboli 3B,Madrid
FreePlace1032,-3.7062933,40.42852,"'28015,ES,Madrid,Madrid,Calle de San bernardo 87,Madrid'",28015,ES,Madrid,Madrid,Calle de San bernardo 87,Madrid
FreePlace1033,-3.703005,40.45353,"'28020,ES,Madrid,Madrid,Calle de Bravo murillo 181,Madrid'",28020,ES,Madrid,Madrid,Calle de Bravo murillo 181,Madrid
FreePlace1034,-3.6953099,40.3797116,"'28041,ES,Madrid,Madrid,Calle de Antonio lópez 254B,Madrid'",28041,ES,Madrid,Madrid,Calle de Antonio lópez 254B,Madrid
FreePlace1035,-3.6692383,40.3978516,"'28053,ES,Madrid,Madrid,Calle de Antonia calas 2,Madrid'",28053,ES,Madrid,Madrid,Calle de Antonia calas 2,Madrid
FreePlace1036,-3.7174483,40.4640799,"'28039,ES,Madrid,Madrid,Calle de Artajona 21E,Madrid'",28039,ES,Madrid,Madrid,Calle de Artajona 21E,Madrid
FreePlace1037,-3.7471683,40.3683166,"'28044,ES,Madrid,Madrid,Calle del Haya 3A,Madrid'",28044,ES,Madrid,Madrid,Calle del Haya 3A,Madrid
FreePlace1038,-3.6959933,40.3836833,"'28026,ES,Madrid,Madrid,Camino de Perales 236,Madrid'",28026,ES,Madrid,Madrid,Camino de Perales 236,Madrid
FreePlace1039,-3.655675,40.4209083,"'28017,ES,Madrid,Madrid,Calle de Félix rodríguez de la fuente 93,Madrid'",28017,ES,Madrid,Madrid,Calle de Félix rodríguez de la fuente 93,Madrid
FreePlace1040,-3.7199033,40.3926116,"'28019,ES,Madrid,Madrid,Calle de Belmonte de tajo 26,Madrid'",28019,ES,Madrid,Madrid,Calle de Belmonte de tajo 26,Madrid
FreePlace1041,-3.7170866,40.39558,"'28019,ES,Madrid,Madrid,Calle de Jacinto verdaguer 24,Madrid'",28019,ES,Madrid,Madrid,Calle de Jacinto verdaguer 24,Madrid
FreePlace1042,-3.6252733,40.438205,"'28037,ES,Madrid,Madrid,Calle Albasánz 58,Madrid'",28037,ES,Madrid,Madrid,Calle Albasánz 58,Madrid
FreePlace1043,-3.6754016,40.424275,"'28009,ES,Madrid,Madrid,Avenida Felipe ii 5,Madrid'",28009,ES,Madrid,Madrid,Avenida Felipe ii 5,Madrid
FreePlace1044,-3.6362783,40.42814,"'28017,ES,Madrid,Madrid,Calle de Luis ruiz 58C,Madrid'",28017,ES,Madrid,Madrid,Calle de Luis ruiz 58C,Madrid
FreePlace1045,-3.6485666,40.4370716,"'28027,ES,Madrid,Madrid,Calle de José del hierro ,Madrid'",28027,ES,Madrid,Madrid,Calle de José del hierro ,Madrid
FreePlace1046,-3.7003166,40.3887883,"'28026,ES,Madrid,Madrid,Calle de Antonio lópez 166,Madrid'",28026,ES,Madrid,Madrid,Calle de Antonio lópez 166,Madrid
FreePlace1047,-3.66999,40.4824183,"'28033,ES,Madrid,Madrid,Calle de Caleruega 88B,Madrid'",28033,ES,Madrid,Madrid,Calle de Caleruega 88B,Madrid
FreePlace1048,-3.7175766,40.3901333,"'28019,ES,Madrid,Madrid,Calle Antoñita jiménez 22,Madrid'",28019,ES,Madrid,Madrid,Calle Antoñita jiménez 22,Madrid
FreePlace1049,-3.6985383,40.4183249,"'28014,ES,Madrid,Madrid,Calle de Alcalá 26,Madrid'",28014,ES,Madrid,Madrid,Calle de Alcalá 26,Madrid
FreePlace1050,-3.6852583,40.3963,"'28045,ES,Madrid,Madrid,Calle de la Estrella naos 10,Madrid'",28045,ES,Madrid,Madrid,Calle de la Estrella naos 10,Madrid
FreePlace1051,-3.6301533,40.4637333,"'28043,ES,Madrid,Madrid,Calle Ramón power 34,Madrid'",28043,ES,Madrid,Madrid,Calle Ramón power 34,Madrid
FreePlace1052,-3.6571666,40.48958,"'28050,ES,Madrid,Madrid,Avenida de Francisco pi y margall 62,Madrid'",28050,ES,Madrid,Madrid,Avenida de Francisco pi y margall 62,Madrid
FreePlace1053,-3.6634216,40.484425,"'28050,ES,Madrid,Madrid,Calle de Manuel azaña ,Madrid'",28050,ES,Madrid,Madrid,Calle de Manuel azaña ,Madrid
FreePlace1054,-3.7315966,40.4120916,"'28011,ES,Madrid,Madrid,Calle de Antonio zamora 69,Madrid'",28011,ES,Madrid,Madrid,Calle de Antonio zamora 69,Madrid
FreePlace1055,-3.6980466,40.4222,"'28004,ES,Madrid,Madrid,Calle de Augusto figueroa 20,Madrid'",28004,ES,Madrid,Madrid,Calle de Augusto figueroa 20,Madrid
FreePlace1056,-3.6530033,40.4201583,"'28017,ES,Madrid,Madrid,Calle de Santa irene 1,Madrid'",28017,ES,Madrid,Madrid,Calle de Santa irene 1,Madrid
FreePlace1057,-3.7043516,40.4349716,"'28015,ES,Madrid,Madrid,Calle de Bravo murillo 12B,Madrid'",28015,ES,Madrid,Madrid,Calle de Bravo murillo 12B,Madrid
FreePlace1058,-3.7111916,40.42288,"'28013,ES,Madrid,Madrid,Calle de Leganitos 32,Madrid'",28013,ES,Madrid,Madrid,Calle de Leganitos 32,Madrid
FreePlace1059,-3.6974433,40.4230783,"'28004,ES,Madrid,Madrid,Calle de San gregorio 2,Madrid'",28004,ES,Madrid,Madrid,Calle de San gregorio 2,Madrid
FreePlace1060,-3.72049,40.3898466,"'28019,ES,Madrid,Madrid,Calle de Alejandro sánchez 63,Madrid'",28019,ES,Madrid,Madrid,Calle de Alejandro sánchez 63,Madrid
FreePlace1061,-3.6657166,40.49169,"'28050,ES,Madrid,Madrid,Calle de Ana de austria 4,Madrid'",28050,ES,Madrid,Madrid,Calle de Ana de austria 4,Madrid
FreePlace1062,-3.682415,40.4767933,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace1063,-3.7292616,40.4140883,"'28011,ES,Madrid,Madrid,Plaza de la Puerta del ángel 3,Madrid'",28011,ES,Madrid,Madrid,Plaza de la Puerta del ángel 3,Madrid
FreePlace1064,-3.7009333,40.4114966,"'28012,ES,Madrid,Madrid,Calle del Olmo 10,Madrid'",28012,ES,Madrid,Madrid,Calle del Olmo 10,Madrid
FreePlace1065,-3.682395,40.47655,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace1066,-3.7075,40.42641,"'28015,ES,Madrid,Madrid,Calle del Norte 10,Madrid'",28015,ES,Madrid,Madrid,Calle del Norte 10,Madrid
FreePlace1067,-3.62471,40.4584183,"'28043,ES,Madrid,Madrid,Plaza de López de la plata 2,Madrid'",28043,ES,Madrid,Madrid,Plaza de López de la plata 2,Madrid
FreePlace1068,-3.7202216,40.3899383,"'28019,ES,Madrid,Madrid,Calle de Belmonte de tajo 76,Madrid'",28019,ES,Madrid,Madrid,Calle de Belmonte de tajo 76,Madrid
FreePlace1069,-3.69805,40.4710416,"'28029,ES,Madrid,Madrid,Calle de Regina 57,Madrid'",28029,ES,Madrid,Madrid,Calle de Regina 57,Madrid
FreePlace1070,-3.67533,40.43004,"'28006,ES,Madrid,Madrid,Calle del Conde de peñalver 48,Madrid'",28006,ES,Madrid,Madrid,Calle del Conde de peñalver 48,Madrid
FreePlace1071,-3.6824833,40.4766866,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace1072,-3.68242,40.476695,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace1073,-3.7159833,40.4221066,"'28008,ES,Madrid,Madrid,Calle de Irún 7,Madrid'",28008,ES,Madrid,Madrid,Calle de Irún 7,Madrid
FreePlace1074,-3.682335,40.4768,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid
FreePlace1075,-3.7332433,40.4327149,"'28008,ES,Madrid,Madrid,Avenida de Valladolid 81,Madrid'",28008,ES,Madrid,Madrid,Avenida de Valladolid 81,Madrid
FreePlace1076,-3.6652366,40.4803316,"'28033,ES,Madrid,Madrid,Calle Jazmín 50,Madrid'",28033,ES,Madrid,Madrid,Calle Jazmín 50,Madrid
FreePlace1077,-3.70128,40.4115866,"'28012,ES,Madrid,Madrid,Calle del Olmo 5,Madrid'",28012,ES,Madrid,Madrid,Calle del Olmo 5,Madrid
FreePlace1078,-3.72024,40.404545,"'28005,ES,Madrid,Madrid,Paseo de los Melancólicos 47,Madrid'",28005,ES,Madrid,Madrid,Paseo de los Melancólicos 47,Madrid
FreePlace1079,-3.71812,40.4105433,"'28005,ES,Madrid,Madrid,Paseo Imperial 2,Madrid'",28005,ES,Madrid,Madrid,Paseo Imperial 2,Madrid
FreePlace1080,-3.6958116,40.505165,"'28049,ES,Madrid,Madrid,Avenida Monasterio de silos 61,Madrid'",28049,ES,Madrid,Madrid,Avenida Monasterio de silos 61,Madrid
