Provincia,Municipio,Localidad,Código postal,Dirección,Margen,Longitud,Latitud,Toma de datos,Precio gasolina 95 E5,Precio gasolina 98 E5,Precio gasóleo A,Precio gasóleo Premium,Rótulo,ID,Tipo venta,Rem.,Horario,Tipo servicio
SEVILLA,BRENES,BRENES,41310,"AVENIDA DE SEVILLA, S/N",I,"-5,878111","37,543417",01/10/2024 00:00,"1,534",,"1,495","1,555",CEPSA,ID-CEPSA-9435,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
SEVILLA,BRENES,BRENES,41310,"CALLE JUNCAL (EL), 12",D,"-5,880389","37,541944",27/09/2024 14:36,"1,399",,"1,159",,LOW COST LM EXPRESS,ID-LOW COST LM EXPRESS-9436,P,dm,L-D: 24H,L-D: 24H (A)
SEVILLA,CABEZAS DE SAN JUAN (LAS),CABEZAS DE SAN JUAN (LAS),41730,"CARRETERA SE-5206 KM. 0,4",I,"-5,935278","36,971639",01/10/2024 18:58,,,"1,300",,"AGRECA,S.C.A","ID-AGRECA,S.C.A-9437",R,dm,L-D: 24H,L-D: 24H (A)
SEVILLA,CABEZAS DE SAN JUAN (LAS),CABEZAS DE SAN JUAN (LAS),41730,"AVENIDA FEDERICO GARCIA LORCA, 51",D,"-5,935417","36,988833",02/10/2024 00:01,"1,509",,"1,349",,RED AHORRO,ID-RED AHORRO-9438,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
SEVILLA,CABEZAS DE SAN JUAN (LAS),CABEZAS DE SAN JUAN (LAS),41730,"AVENIDA PABLO IGLESIAS, 80",D,"-5,948944","36,976306",30/09/2024 14:24,"1,399",,"1,209",,ESTACIONES DE SERVICIO GASOLIVIA,ID-ESTACIONES DE SERVICIO GASOLIVIA-9439,P,dm,L-D: 24H,L-D: 24H (A)
SEVILLA,CABEZAS DE SAN JUAN (LAS),CABEZAS DE SAN JUAN (LAS),41730,"NACIONAL IV km 594,50",D,"-5,866278","36,971750",30/09/2024 10:11,"1,539",,"1,449",,REPSOL,ID-REPSOL-9440,P,dm,L-V: 06:00-22:00; S: 07:00-13:00,L-V: 06:00-22:00 (P); S: 07:00-13:00 (P)
SEVILLA,CABEZAS DE SAN JUAN (LAS),CABEZAS DE SAN JUAN (LAS),41730,AUTOPISTA AP-4 KM. 45,I,"-5,938889","37,000861",30/09/2024 10:00,"1,509","1,649","1,459","1,549",ENI,ID-ENI-9441,P,dm,L-D: 24H,L-D: 24H (A)
SEVILLA,CABEZAS DE SAN JUAN (LAS),CABEZAS DE SAN JUAN (LAS),41730,"CARRETERA A-471 KM. 16,600",I,"-5,960667","36,974917",02/10/2024 14:30,"1,479","1,619","1,409","1,489",SHELL,ID-SHELL-9442,P,OM,L-D: 05:30-23:30,L-D: 05:30-23:30 (A)
SEVILLA,CABEZAS DE SAN JUAN (LAS),CABEZAS DE SAN JUAN (LAS),41730,"CALLE BLAS INFANTE, 43",I,"-5,935167","36,984917",02/10/2024 00:01,"1,459","1,629","1,399","1,469",CEPSA,ID-CEPSA-9443,P,dm,L-D: 24H,L-D: 24H (A)
SEVILLA,CABEZAS DE SAN JUAN (LAS),MARISMILLAS,41730,"POLIGONO MARISMILLAS, S/N",D,"-6,000194","37,002333",30/09/2024 06:00,"1,488",,"1,388",,MORA Y CIUDAD COMBUSTIBLES,ID-MORA Y CIUDAD COMBUSTIBLES-9444,P,dm,L-S: 06:30-21:30; D: 08:00-21:00,L-S: 06:30-21:30 (A); D: 08:00-21:00 (A)
SEVILLA,CAMAS,CAMAS,41900,CARRETERA EXTREMADURA KM. 28,D,"-6,035972","37,415194",30/09/2024 12:51,"1,454","1,634","1,294",,7267,ID-7267-9445,P,dm,L-D: 24H,L-D: 24H (A)
SEVILLA,CAMAS,CAMAS,41900,"CR SE-610, 0,9",D,"-6,026333","37,381722",03/10/2024 10:00,"1,569","1,689","1,449","1,529",REPSOL,ID-REPSOL-9446,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
SEVILLA,CAMAS,CAMAS,41900,"CALLE C/ POETA MUÑOZ SAN ROMÁN,",N,"-6,030722","37,390778",02/10/2024 11:02,"1,529","1,629","1,409","1,449",CARREFOUR,ID-CARREFOUR-9447,P,dm,L-D: 24H,L-D: 24H (A)
SEVILLA,CAMAS,CAMAS,41900,"CALLE SAN JUAN DE AZNALFARACHE,",D,"-6,031444","37,385583",03/10/2024 00:00,"1,549","1,691","1,459","1,549",BP VEGA DEL REY,ID-BP VEGA DEL REY-9448,P,OM,L-D: 06:30-22:30,L-D: 06:30-22:30 (A)
SEVILLA,CAMAS,CAMAS,41900,"CALLE SANTA CRUZ, 4",D,"-6,036389","37,418000",30/09/2024 23:09,"1,419",,"1,279","1,299",BALLENOIL,ID-BALLENOIL-9449,P,dm,L-D: 24H,L-D: 24H (D)
SEVILLA,CAMPANA (LA),CAMPANA (LA),41429,"AUTOVIA A-4 KM. 482,100",D,"-5,379528","37,506722",30/09/2024 20:36,"1,549",,"1,469","1,519",CEPSA,ID-CEPSA-9450,P,dm,L-D: 24H,L-D: 24H (A)
SEVILLA,CAMPANA (LA),CAMPANA (LA),41429,AUTOVIA AUTOVIA A4 KM. 483,D,"-5,389056","37,508139",02/10/2024 06:00,"1,369",,"1,189","1,229",RUTA 4,ID-RUTA 4-9451,P,dm,L-D: 06:00-22:00,Sin datos
SEVILLA,CAMPANA (LA),CAMPANA (LA),41429,"CR N-4, 487",I,"-5,441361","37,505306",03/10/2024 08:00,"1,569","1,689","1,469","1,529",REPSOL,ID-REPSOL-9452,P,OM,L-D: 24H,L-D: 24H (A)
SEVILLA,CAMPANA (LA),CAMPANA (LA),41429,"AVDA. CARMONA, S/N",N,"-5,430528","37,570889",30/09/2024 10:15,,,"1,285",,"OLIVARERA LA CAMPANA, S.C.A.","ID-OLIVARERA LA CAMPANA, S.C.A.-9453",R,dm,L-D: 24H,L-D: 24H (A)
SEVILLA,CAMPANA (LA),CAMPANA (LA),41429,"AVENIDA DE LORA DEL RIO, S/N",D,"-5,429139","37,572111",30/09/2024 17:59,"1,429",,"1,299",,MEROIL,ID-MEROIL-9454,P,dm,L-D: 24H,"L-D: 00:00-06:00 (D), 06:00-22:00 (P), 22:00-23:59 (D)"
SEVILLA,CAÑADA ROSAL,CAÑADA ROSAL,41439,"PROLONGACIO/PROLONGACIÓN BLAZCO IBAÑEZ, S",D,"-5,214806","37,600861",24/09/2024 11:01,,,"1,304",,LA CARROSALEÑA S.C.A,ID-LA CARROSALEÑA S.C.A-9455,R,dm,L-S: 09:00-19:00,L-S: 09:00-19:00 (A)
SEVILLA,CAÑADA ROSAL,CAÑADA ROSAL,41439,"CARRETERA SE-135 KM. 0,35",I,"-5,201000","37,594389",02/10/2024 16:55,"1,599",,"1,498",,GASOLINERA CAÑADA ROSAL S.L.,ID-GASOLINERA CAÑADA ROSAL S.L.-9456,P,dm,L-S: 07:00-21:00,L-S: 07:00-21:00 (A)
SEVILLA,CAÑADA ROSAL,CAÑADA ROSAL,41439,"CARRETERA SE-9104 KM. 11,250",I,"-5,200139","37,592139",30/09/2024 07:25,,,"1,292",,COENCA,ID-COENCA-9457,R,dm,L-V: 06:00-22:00; S: 06:00-14:00,L-V: 06:00-22:00 (A); S: 06:00-14:00 (A)
SEVILLA,CANTILLANA,CANTILLANA,41320,"CALLE ALFAREROS, 11",D,"-5,819389","37,615806",30/09/2024 23:09,"1,399",,"1,299",,BALLENOIL,ID-BALLENOIL-9458,P,dm,L-D: 24H,L-D: 24H (D)
SEVILLA,CANTILLANA,CANTILLANA,41320,"AVENIDA GRANADA, 3",I,"-5,819833","37,615667",03/10/2024 00:00,"1,509",,"1,409","1,459",PETRONOR,ID-PETRONOR-9459,P,OM,L-V: 06:00-21:00; S: 06:00-20:00; D: 08:00-20:00,L-V: 06:00-21:00 (A); S: 06:00-20:00 (A); D: 08:00-20:00 (A)
SEVILLA,CANTILLANA,CANTILLANA,41320,"CARRETERA ESTACIÓN S/N,",D,"-5,820083","37,605389",03/10/2024 07:05,"1,519",,"1,429","1,499",REPSOL,ID-REPSOL-9460,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00 (P)
SEVILLA,CARMONA,CARMONA,41410,"PASEO PASEO CRUZ DEL CARMEN, S/N",D,"-5,650917","37,465056",03/10/2024 00:00,"1,519",,"1,409","1,499",REPSOL,ID-REPSOL-9461,P,OM,L-S: 06:00-22:00; D: 09:00-14:00,L-S: 06:00-22:00 (A); D: 09:00-14:00 (A)
SEVILLA,CARMONA,CARMONA,41410,"CALLE SEVILLA, 82",D,"-5,650389","37,467389",03/10/2024 00:00,"1,519","1,669","1,409","1,499",REPSOL,ID-REPSOL-9462,P,OM,L-V: 06:00-21:00; S: 06:00-20:00; D: 08:00-20:00,L-V: 06:00-21:00 (A)
SEVILLA,CARMONA,CARMONA,41410,"CARRETERA N-4 KM. 519,5",D,"-5,769167","37,451111",03/10/2024 10:00,"1,549","1,679","1,449","1,529",REPSOL,ID-REPSOL-9463,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
SEVILLA,CARMONA,CARMONA,41410,CARRETERA CARRETERA N-IV KM. 507,D,"-5,633444","37,468417",20/09/2024 21:54,"1,389",,"1,195",,"SEDIGAS, S.L.","ID-SEDIGAS, S.L.-9464",P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
SEVILLA,CARMONA,CARMONA,41410,"CALLE MERCURIO, 22",N,"-5,779556","37,439222",02/10/2024 10:37,"1,399",,"1,359",,OPERADORA SEVILLANA,ID-OPERADORA SEVILLANA-9465,P,dm,L-D: 24H,"L-V: 00:00-09:00 (D), 09:00-21:00 (P), 21:00-23:59 (D); S-D: 24H (D)"
SEVILLA,CARMONA,CARMONA,41410,AUTOVIA A-92 KM. 24,D,"-5,711833","37,295528",01/10/2024 10:40,"1,529","1,661","1,409","1,475",CEPSA,ID-CEPSA-9466,P,dm,L-V: 06:00-22:00; S-D: 07:00-22:00,Sin datos
SEVILLA,CARMONA,CARMONA,41410,"AUTOVIA A-92 KM. 24,000",I,"-5,711278","37,296194",01/10/2024 10:40,"1,529","1,661","1,409","1,475",CEPSA,ID-CEPSA-9467,P,dm,L-V: 06:00-22:00,Sin datos
SEVILLA,CARMONA,CARMONA,41410,"POLIGONO IND. EL PILERO C/ALBARDONEROS, 2",N,"-5,651056","37,479694",03/10/2024 00:00,"1,509",,"1,419","1,509",BP AVICAN CARMONA,ID-BP AVICAN CARMONA-9468,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
SEVILLA,CARMONA,CARMONA,41410,"POLIGONO POLIGONO INDUSTRIAL BRENES-CALLE D-PARCELA 19, 19",N,"-5,658750","37,462056",30/09/2024 11:04,"1,449",,"1,279",,SARAS ENERGIA,ID-SARAS ENERGIA-9469,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
SEVILLA,CARMONA,CARMONA,41410,"CARRETERA S-206 KM. 6,9",I,"-5,757167","37,426944",30/09/2024 15:57,"1,399",,"1,229",,E.S.LOS MOLINILLOS,ID-E.S.LOS MOLINILLOS-9470,P,dm,L-D: 24H,"L-V: 00:00-07:00 (D), 07:00-14:30 (P), 14:30-23:59 (D); S-D: 24H (D)"
SEVILLA,CARMONA,CARMONA,41410,"CALLE ALABARDERO P.I.EL PILERO, S/N",D,"-5,647556","37,478917",27/09/2024 12:49,"1,359",,"1,189",,BURBUJAS,ID-BURBUJAS-9471,P,dm,L-D: 24H,"L: 00:00-07:30 (D), 07:30-22:00 (A), 22:00-23:59 (D); M: 00:00-07:30 (D), 07:30-21:00 (A), 21:00-23:59 (D); X: 00:00-07:30 (D), 07:30-22:00 (A), 22:00-23:59 (D); J: 00:00-07:30 (D), 07:30-21:00 (A), 21:00-23:59 (D); V: 00:00-07:30 (D), 07:30-22:00 (A), 22:00-23:59 (D); S-D: 00:00-08:00 (D), 08:00-14:00 (A), 14:00-18:00 (D), 18:00-21:00 (A), 21:00-23:59 (D)"
SEVILLA,CARMONA,CARMONA,41410,"CARRETERA SE-122 KM. 0,65",D,"-5,644111","37,482583",30/09/2024 11:04,"1,449",,"1,279",,SAN TEODOMIRO,ID-SAN TEODOMIRO-9472,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
SEVILLA,CARMONA,CARMONA,41410,"CARRETERA BRENES KM. 1,2",N,"-5,654000","37,480806",30/09/2024 11:06,"1,389",,"1,259",,AGRICOLA CARMONENSE S.C.A.,ID-AGRICOLA CARMONENSE S.C.A.-9473,R,dm,L-D: 24H,L-D: 24H (A)
SEVILLA,CARMONA,CARMONA,41410,"POLIGONO DE BRENES CALLE H, 52",N,"-5,656528","37,460611",30/09/2024 23:09,"1,357",,"1,187",,BALLENOIL,ID-BALLENOIL-9474,P,dm,L-D: 24H,L-D: 24H (D)
SEVILLA,CARMONA,CARMONA,41410,AUTOVIA A-4 KM. 497,D,"-5,541306","37,483806",30/09/2024 23:33,"1,439",,"1,399",,AGLA,ID-AGLA-9475,P,dm,L-S: 07:00-22:00; D: 10:00-22:00,Sin datos
SEVILLA,CARRIÓN DE LOS CÉSPEDES,CARRION DE LOS CESPEDES,41820,AUTOPISTA AUTOPISTA SEVILLA-HUELVA KM. 28,I,"-6,323778","37,358194",03/10/2024 00:00,"1,589","1,731","1,489","1,579",BP A-49 PILAS,ID-BP A-49 PILAS-9476,P,OM,L-D: 24H,L-D: 24H (A)
SEVILLA,CASARICHE,CASARICHE,41580,"CALLE CARRETERA DE HERRERA, 1",I,"-4,765083","37,296556",03/10/2024 00:00,"1,509",,"1,409","1,459",REPSOL,ID-REPSOL-9477,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
SEVILLA,CASARICHE,CASARICHE,41580,"CARRETERA DE ESTEPA, 19",D,"-4,764528","37,295972",23/09/2024 19:45,,,"1,320",,41037733,ID-41037733-9478,R,dm,L-D: 06:00-10:00,L-D: 06:00-10:00 (A)
SEVILLA,CASARICHE,CASARICHE,41580,"CALLE CARBONEROS, 6",D,"-4,778722","37,290583",30/09/2024 07:59,"1,339",,"1,199",,GASOLINERA SANTA BARBARA,ID-GASOLINERA SANTA BARBARA-9479,P,dm,L-D: 24H,Sin datos
SEVILLA,CASTILBLANCO DE LOS ARROYOS,CASTILBLANCO ARROYOS,41230,"CARRETERA 433 KM. 34,100",D,"-5,988222","37,669889",03/10/2024 00:00,"1,509",,"1,409","1,499",REPSOL,ID-REPSOL-9480,P,OM,L: 06:00-21:00,L: 06:00-21:00 (A)
SEVILLA,CASTILLEJA DE LA CUESTA,CASTILLEJA DE LA CUESTA,41950,CENTRO COMERCIAL AIRESUR-IKEA S/N,N,"-6,046361","37,385722",01/10/2024 17:05,"1,529","1,671","1,449","1,539",BP BENCIR(IKEA-CASTILLEJA),ID-BP BENCIR(IKEA-CASTILLEJA)-9481,P,dm,L-D: 24H,L-D: 24H (A)
SEVILLA,CASTILLEJA DE LA CUESTA,CASTILLEJA DE LA CUESTA,41950,"CALLE CAMILO JOSE CELA, 7",N,"-6,050667","37,383611",30/09/2024 06:51,"1,440",,"1,240","1,250",EUROPA 1,ID-EUROPA 1-9482,P,dm,L-D: 24H,L-D: 24H (A)
SEVILLA,CASTILLO DE LAS GUARDAS (EL),ARROYO DE LA PLATA,41890,CARRETERA NACIONAL 433 KM. 47,I,"-6,253528","37,678250",30/09/2024 20:08,"1,429",,"1,329","1,359",AGLA,ID-AGLA-9483,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
SEVILLA,CASTILLO DE LAS GUARDAS (EL),CASTILLO DE LAS GUARDAS,41890,"CARRETERA NACIONAL 433 KM. 51,8",D,"-6,299944","37,706000",30/09/2024 18:51,"1,499",,"1,439",,ESTACION EL CASTILLO,ID-ESTACION EL CASTILLO-9484,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
SEVILLA,CAZALLA DE LA SIERRA,CAZALLA DE LA SIERRA,41370,CARRETERA A-455 KM. 0,D,"-5,758944","37,936528",02/10/2024 09:41,"1,599",,"1,489","1,559",CEPSA,ID-CEPSA-9485,P,dm,L-V: 07:00-14:00,L-V: 07:00-14:00 (P)
SEVILLA,CAZALLA DE LA SIERRA,CAZALLA DE LA SIERRA,41370,"A-432 km 45,5",D,"-5,763222","37,922250",02/10/2024 09:42,"1,579",,"1,469","1,539",CEPSA,ID-CEPSA-9486,P,dm,L-D: 24H,Sin datos
SEVILLA,CONSTANTINA,CONSTANTINA,41450,"CALLE ARZOBISPO, S/N",I,"-5,622194","37,867417",02/10/2024 09:45,,,"1,349",,VIRGEN DEL ROBLEDO SCA,ID-VIRGEN DEL ROBLEDO SCA-9487,R,dm,L-S: 08:00-15:00 y 16:00-19:00,"L-S: 08:00-15:00 (A), 16:00-19:00 (A)"
SEVILLA,CONSTANTINA,CONSTANTINA,41450,"CARRETERA C-432 KM. 74,2",D,"-5,618500","37,862111",01/10/2024 07:28,"1,539","1,649","1,439","1,479",REPSOL,ID-REPSOL-9488,P,dm,L-D: 06:00-22:00,L-V: 07:00-20:00 (A); S-D: 06:00-22:00 (A)
SEVILLA,CORIA DEL RÍO,CORIA DEL RIO,41100,"ACCESO CTR. SEVILLA - CORIA, KM. 11,",D,"-6,058278","37,293750",02/10/2024 10:20,"1,309",,"1,155",,PLENOIL,ID-PLENOIL-9489,P,dm,L-D: 24H,L-D: 24H (D)
SEVILLA,CORIA DEL RÍO,CORIA DEL RIO,41100,"AVENIDA BLANCA PALOMA, S/N",N,"-6,061944","37,282389",02/10/2024 14:30,"1,369",,"1,229",,Q8 EASY,ID-Q8 EASY-9490,P,dm,L-D: 24H,Sin datos
SEVILLA,CORIA DEL RÍO,CORIA DEL RIO,41100,"AVENIDA BLAS INFANTE, 41",I,"-6,059472","37,292389",03/10/2024 00:00,"1,569","1,679","1,429","1,519",REPSOL,ID-REPSOL-9491,P,OM,L-D: 06:00-23:00,L-D: 06:00-23:00 (A)
SEVILLA,CORIA DEL RÍO,CORIA DEL RIO,41100,"AVDA. BATÁN, 85",N,"-6,046944","37,292556",01/10/2024 14:16,"1,439",,"1,349",,E.S. EL ROCIO,ID-E.S. EL ROCIO-9492,P,dm,L-D: 06:30-23:00,L-D: 06:30-23:00 (A)
SEVILLA,CORIA DEL RÍO,CORIA DEL RIO,41110,"AVENIDA PALOMARES, 104",D,"-6,053139","37,295861",30/09/2024 23:09,"1,319",,"1,155",,BALLENOIL,ID-BALLENOIL-9493,P,dm,L-D: 24H,L-D: 24H (D)
SEVILLA,CORIA DEL RÍO,CORIA DEL RIO,41110,"CARRETERA CTRA. SE-647 ALMENSILLA-CORIA KM 8.320 KM. 8,320",D,"-6,071944","37,289778",03/10/2024 08:44,"1,358",,"1,229",,E.S. IÑIGO,ID-E.S. IÑIGO-9494,P,dm,L-D: 06:30-22:30,L-D: 06:30-22:30 (A)
SEVILLA,CORIPE,CORIPE,41780,AV PABLO PICASSO 36,D,"-5,439806","36,972861",30/09/2024 09:56,"1,425",,"1,354",,COOPERATIVA,ID-COOPERATIVA-9495,R,dm,L-D: 07:00-22:30,L-D: 07:00-22:30 (A)
SEVILLA,CORONIL (EL),CORONIL (EL),41760,"CALLE COLON, 9",D,"-5,635361","37,080361",03/10/2024 00:00,"1,509",,"1,409",,REPSOL,ID-REPSOL-9496,P,OM,L-S: 06:00-21:00; D: 06:00-14:00,L-S: 06:00-21:00 (A); D: 06:00-14:00 (A)
SEVILLA,CORONIL (EL),CORONIL (EL),41760,CARRETERA A-375 KM. 24,D,"-5,608639","37,017917",30/09/2024 11:27,"1,499",,"1,399",,SOL,ID-SOL-9497,P,dm,L-V: 06:00-22:00; S-D: 07:00-22:00,Sin datos
SEVILLA,CORONIL (EL),CORONIL (EL),41760,INDUSTRIA 9 (CASCO URBANO),N,"-5,631500","37,079389",30/09/2024 13:10,,,"1,291",,SCA SAN ROQUE,ID-SCA SAN ROQUE-9498,R,dm,L-D: 06:00-23:00,L-D: 06:00-23:00 (A)
SEVILLA,CORRALES (LOS),CORRALES (LOS),41657,"POLIGONO INDUSTRIAL LOS BALDIOS, S/N",N,"-4,989111","37,103500",30/09/2024 12:00,"1,380",,"1,260",,CEPSA-LA DEHESA S.C.A.,ID-CEPSA-LA DEHESA S.C.A.-9499,P,dm,L-D: 24H,L-D: 24H (A)
SEVILLA,CORRALES (LOS),CORRALES (LOS),41657,"LOS CORRALES - M. JARA (CTRA. A-360 km 102,6)",I,"-4,974944","37,101917",30/09/2024 08:41,"1,399",,"1,249",,AGLA,ID-AGLA-9500,P,dm,L-S: 07:00-22:00; D: 08:00-21:00,L-S: 07:00-22:00 (P); D: 08:00-21:00 (P)
SEVILLA,CUERVO DE SEVILLA (EL),CUERVO DE SEVILLA (EL),41749,"CR. NACIONAL IV km 613,700",I,"-6,029806","36,867167",30/09/2024 10:12,"1,539",,"1,449",,REPSOL,ID-REPSOL-9501,P,dm,L-D: 06:00-22:30,L-D: 06:00-22:30 (A)
SEVILLA,CUERVO DE SEVILLA (EL),CUERVO DE SEVILLA (EL),41749,"CARRETERA NACIONAL IV KM. 613,8",D,"-6,031222","36,866639",26/09/2024 11:55,"1,399",,"1,216",,ECONOIL,ID-ECONOIL-9502,P,dm,L-D: 24H,L-D: 24H (A)
SEVILLA,CUERVO DE SEVILLA (EL),CUERVO DE SEVILLA (EL),41749,"CARRETERA NACIONAL IV KM. 614,500",D,"-6,033889","36,863889",01/10/2024 00:00,,,"1,152",,COTREL,ID-COTREL-9503,R,dm,L-D: 24H,L-D: 24H (A)
SEVILLA,CUERVO DE SEVILLA (EL),CUERVO DE SEVILLA (EL),41749,"CALLE TORNERO, 4",N,"-6,034944","36,858111",30/09/2024 12:04,"1,375",,"1,199",,E.S. RODALABOTA,ID-E.S. RODALABOTA-9504,P,dm,L: 06:30-22:30,L: 06:30-22:30 (A)
SEVILLA,CUERVO DE SEVILLA (EL),CUERVO DE SEVILLA (EL),41749,"CALLE MANUEL LOPEZ DE SORIA, 9",I,"-6,040611","36,853167",30/09/2024 10:12,"1,539",,"1,449",,REPSOL,ID-REPSOL-9505,P,dm,L-S: 06:00-22:00; D: 08:00-14:00,Sin datos
SEVILLA,DOS HERMANAS,DOS HERMANAS,41730,"AVENIDA 4 DE DICIEMBRE, 554",D,"-5,934167","37,278333",03/10/2024 09:52,"1,399",,"1,239",,PETROPRIX,ID-PETROPRIX-9506,P,dm,L-D: 24H,L-D: 24H (D)
SEVILLA,DOS HERMANAS,DOS HERMANAS,41700,CARRETERA ISLA MENOR S/N KM. S/N,D,"-5,990278","37,281611",30/09/2024 10:10,"1,320",,"1,150",,BDMED,ID-BDMED-9507,P,dm,L-D: 24H,L-D: 24H (D)
SEVILLA,DOS HERMANAS,DOS HERMANAS,41700,"CALLE TAJO, S/N",D,"-5,905750","37,287806",30/09/2024 12:47,"1,499",,"1,369",,AUTOFUEL EXPRESS,ID-AUTOFUEL EXPRESS-9508,P,dm,L-D: 24H,L-D: 24H (A)
SEVILLA,DOS HERMANAS,DOS HERMANAS,41700,"AVENIDA ANDALUCIA, 183",N,"-5,920167","37,264111",03/10/2024 09:52,"1,399",,"1,239",,PETROPRIX,ID-PETROPRIX-9509,P,dm,L-D: 24H,L-D: 24H (A)
SEVILLA,DOS HERMANAS,DOS HERMANAS,41700,"CALLE ANFORA, 5",D,"-5,998722","37,266778",28/09/2024 00:00,"1,549",,"1,389",,AGLA,ID-AGLA-9510,P,dm,L-V: 07:00-21:00; S: 08:00-14:00,L-V: 07:00-21:00 (A); S: 08:00-14:00 (A)
SEVILLA,DOS HERMANAS,DOS HERMANAS,41700,"C/ AVENIDA 28 DE FEBRERO, 12",N,"-5,915750","37,288194",03/10/2024 00:00,"1,559","1,749","1,459","1,539",REPSOL,ID-REPSOL-9511,P,dm,L-D: 06:00-22:30,L-D: 06:00-22:30 (A)
SEVILLA,DOS HERMANAS,DOS HERMANAS,41700,"ROTONDA ADOLFO SUAREZ, 54",N,"-5,925028","37,298500",01/10/2024 10:44,"1,519","1,709","1,389","1,399",OCTANOS,ID-OCTANOS-9512,P,dm,L-S: 06:00-23:00; D: 07:00-23:00,Sin datos
SEVILLA,DOS HERMANAS,DOS HERMANAS,41700,RD CIRCUNVALACION CON N-IV,N,"-5,936694","37,286750",03/10/2024 00:00,"1,539","1,681","1,449","1,539",BP GALISES II,ID-BP GALISES II-9513,P,OM,L-D: 24H,"L: 00:00-06:59 (A), 06:59-22:59 (P), 22:59-23:59 (A); M-D: 00:00-07:00 (A), 07:00-22:59 (P), 22:59-23:59 (A)"
SEVILLA,DOS HERMANAS,DOS HERMANAS,41700,"CARRETERA MADRID-CADIZ KM. 555,5",I,"-5,931194","37,274028",03/10/2024 00:00,"1,539","1,681","1,449","1,539",BP NUESTRA SEÑORA DE VALME,ID-BP NUESTRA SEÑORA DE VALME-9514,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
SEVILLA,DOS HERMANAS,DOS HERMANAS,41700,CARRETERA SEVILLA - CADIZ KM 555 ESQUINA CALLE DOCTOR FLEMING KM. 555,N,"-5,936778","37,283139",02/10/2024 11:02,"1,529","1,569","1,389","1,429",CARREFOUR,ID-CARREFOUR-9515,P,dm,L-D: 24H,L-D: 24H (A)
SEVILLA,DOS HERMANAS,DOS HERMANAS,41700,GL CATAELGALLO,N,"-5,909611","37,279944",02/10/2024 14:00,"1,514","1,654","1,419","1,499",SHELL,ID-SHELL-9516,P,OM,L-D: 24H,L-D: 24H (A)
SEVILLA,DOS HERMANAS,DOS HERMANAS,41700,"CALLE AS, SN",D,"-5,990528","37,279806",02/10/2024 14:00,"1,504","1,644","1,344","1,424",SHELL,ID-SHELL-9517,P,OM,L-V: 06:00-22:00; S: 08:00-15:00,Sin datos
SEVILLA,DOS HERMANAS,DOS HERMANAS,41700,"CARRETERA E-05/N-IV KM. 554,50",D,"-5,934306","37,277194",02/10/2024 14:30,"1,489","1,629","1,389","1,469",SHELL,ID-SHELL-9518,P,OM,L-D: 05:30-23:30,L-D: 05:30-23:30 (A)
SEVILLA,DOS HERMANAS,DOS HERMANAS,41700,CR N-IV KM.  560.75,N,"-5,927750","37,229889",02/10/2024 15:00,"1,516",,"1,426","1,506",SHELL,ID-SHELL-9519,P,OM,L-D: 06:00-00:00,L-D: 06:00-23:59 (A)
SEVILLA,DOS HERMANAS,DOS HERMANAS,41700,"AVENIDA DE ANDALUCIA, 230",D,"-5,920611","37,270389",30/09/2024 17:47,"1,528","1,699","1,438","1,528",CEPSA,ID-CEPSA-9520,P,dm,L-D: 24H,L-D: 24H (A)
SEVILLA,DOS HERMANAS,DOS HERMANAS,41700,"CARRERA N IV K.M.552,4, 2",D,"-5,952611","37,295583",01/10/2024 00:00,"1,535","1,667","1,404","1,514",CEPSA,ID-CEPSA-9521,P,OM,L-V: 07:00-21:00; S: 07:00-15:00,L-V: 07:00-21:00 (A); S: 07:00-15:00 (A)
SEVILLA,DOS HERMANAS,DOS HERMANAS,41700,"A-4 km 552,4",I,"-5,952556","37,296389",01/10/2024 00:00,"1,475","1,607","1,345","1,455",CEPSA,ID-CEPSA-9522,P,OM,L-V: 07:00-21:00; S: 07:00-15:00,L-V: 07:00-21:00 (A); S: 07:00-15:00 (A)
SEVILLA,DOS HERMANAS,DOS HERMANAS,41089,"CALLE VIA APIA, 62",D,"-5,938278","37,347611",30/09/2024 20:31,"1,569","1,709","1,459","1,549",BP MONTEQUINTO,ID-BP MONTEQUINTO-9523,P,dm,L-D: 24H,L-D: 24H (P)
