Provincia,same_as_wiki_data_province,Municipio,Localidad,Código postal,Dirección,Margen,Longitud,Latitud,Precio gasolina 95 E5,Precio gasolina 98 E5,Precio gasóleo A,Precio gasóleo Premium,Rótulo,same_as_wikdata_rotulo,ID,Tipo venta,Rem.,Horario,Tipo servicio
Albacete Province,https://wikidata.org/entity/Q54889,FUENTE-Ã�LAMO,FUENTE-ALAMO,02651,"LA HIGUERA, 000",D,"-1,431,579","38,695,348",,,"1,220",,SAN DIONISIO,,ID-SAN DIONISIO-83,R,dm,L-D: 24H,"L-D: 24H (A)"
Albacete Province,https://wikidata.org/entity/Q54889,FUENTEALBILLA,FUENTEALBILLA,02260,N-322 (CORDOBA-VALENCIA) km 399,I,"-1,548,639","39,269,972","1,439",,"1,339",,ES SAN ANTONIOABAD. FUENTEALBILLA,,ID-ES SAN ANTONIOABAD. FUENTEALBILLA-84,P,dm,L-D: 07:00-20:00,"L-D: 07:00-20:00 (A)"
Albacete Province,https://wikidata.org/entity/Q54889,GINETA (LA),GINETA (LA),02110,"CR A-31, 235",I,"-1,963,944","39,086,278","1,519","1,669","1,459",,Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-85,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Albacete Province,https://wikidata.org/entity/Q54889,GINETA (LA),GINETA (LA),02110,"CR N-301, 231,8",D,"-1,990,194","39,107,667","1,509","1,639","1,439","1,489",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-86,P,OM,L-D: 07:00-21:00,"L-D: 07:00-21:00 (A)"
Albacete Province,https://wikidata.org/entity/Q54889,GOLOSALVO,GOLOSALVO,02253,CARRETERA NACIONAL 322 KM. 390,D,"-1,635,111","39,238,111","1,514","1,669","1,444","1,515",Spanish Petroleum Company,https://wikidata.org/entity/Q608819,ID-CEPSA-87,P,dm,L: 06:00-22:00,"L: 06:00-22:00 (A)"
Albacete Province,https://wikidata.org/entity/Q54889,HELLÃ�N,HELLIN,02400,"CARRETERA A-30 KM. 328,2",I,"-1,571,667","38,417,306","1,558","1,619","1,457","1,527",Spanish Petroleum Company,https://wikidata.org/entity/Q608819,ID-CEPSA-88,P,dm,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Albacete Province,https://wikidata.org/entity/Q54889,HELLÃ�N,HELLIN,02400,CARRETERA TORREUCHEA KM. 1,D,"-1,636,389","38,495,972","1,499","1,609","1,439","1,539",HELLIN GAS S.L.,,ID-HELLIN GAS S.L.-89,P,dm,L-D: 24H,"L-D: 24H (A)"
Albacete Province,https://wikidata.org/entity/Q54889,HELLÃ�N,HELLIN,02400,"MELCHOR  DE MACANAZ, 66",N,"-1,696,972","38,511,222","1,499","1,599","1,459","1,539",BP,https://wikidata.org/entity/Q152057,ID-BP-90,P,dm,L: 06:00-23:00,"L: 06:00-23:00 (A)"
Albacete Province,https://wikidata.org/entity/Q54889,HELLÃ�N,HELLIN,02400,"AUTOVIA A-30 KM. 322,5",D,"-1,596,722","38,464,250","1,539","1,669","1,439","1,509",Galp Energia,https://wikidata.org/entity/Q1492739,ID-GALP-91,P,dm,L-D: 06:00-22:00,"Sin datos"
Albacete Province,https://wikidata.org/entity/Q54889,HELLÃ�N,HELLIN,02400,"POLIGONO SAN RAFAEL 3Âª FASE, SN",N,"-1,705,389","38,545,111",,,"1,469",,IDS,,ID-IDS-92,P,OM,L-D: 24H,"L-D: 24H (A)"
Albacete Province,https://wikidata.org/entity/Q54889,HELLÃ�N,HELLIN,02400,"AVENIDA LIBERTAD, 111",D,"-1,700,417","38,517,306","1,387",,"1,307",,Plenoil,https://wikidata.org/entity/Q127497985,ID-PLENOIL-93,P,dm,L-D: 24H,"L-D: 24H (A)"
Albacete Province,https://wikidata.org/entity/Q54889,HELLÃ�N,HELLIN,02400,CARRETERA CM 412 KM. 273,D,"-1,694,889","38,532,389","1,338",,"1,308",,PETROGAS,,ID-PETROGAS-94,P,dm,L-D: 06:30-22:00,"L-D: 06:30-22:00 (A)"
Albacete Province,https://wikidata.org/entity/Q54889,HELLÃ�N,HELLIN,02400,CARRETERA JAEN KM. 47,D,"-1,714,556","38,502,889","1,479","1,609","1,429",,Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-95,P,OM,L-D: 08:00-21:00,"L-D: 08:00-21:00 (A)"
Albacete Province,https://wikidata.org/entity/Q54889,HELLÃ�N,HELLIN,02400,CARRETERA N 301-A KM. S/N,D,"-1,677,694","38,502,528","1,389",,"1,309",,MULTSER-OIL,,ID-MULTSER-OIL-96,P,dm,L-D: 24H,"L-D: 24H (A)"
Albacete Province,https://wikidata.org/entity/Q54889,HELLÃ�N,HELLIN,02400,CARRETERA MURCIA KM. 33,I,"-1,687,833","38,506,806","1,479","1,609","1,429",,Petronor,https://wikidata.org/entity/Q1726547,ID-PETRONOR-97,P,OM,L-D: 06:00-23:00,"L: 06:00-23:00 (A)"
Albacete Province,https://wikidata.org/entity/Q54889,HELLÃ�N,HELLIN,02400,CARRETERA N-301 KM. 316,I,"-1,703,056","38,524,444","1,499","1,609","1,449",,Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-98,P,OM,L-D: 06:00-23:00,"L-D: 06:00-23:00 (A)"
Albacete Province,https://wikidata.org/entity/Q54889,HELLÃ�N,ISSO,02420,CARRETERA DE HELLIN KM. 104,D,"-1,741,111","38,491,861","1,469","1,599","1,429",,Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-99,P,OM,L-D: 06:00-23:00,"L-D: 06:00-23:00 (A)"
Albacete Province,https://wikidata.org/entity/Q54889,HIGUERUELA,HIGUERUELA,02694,"BALTASAR GONZALEZ SAEZ, 34 - 36",D,"-1,444,083","38,960,944","1,488",,"1,313",,NO,,ID-NO-100,R,dm,L-D: 24H,"L-D: 24H (D)"
Albacete Province,https://wikidata.org/entity/Q54889,HOYA-GONZALO,HOYA-GONZALO,02696,"AUTOVIA A-31 KM. 103,150",D,"-1,583,389","38,921,833","1,519","1,669","1,449","1,519",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-101,P,dm,L-D: 07:00-23:00,"L-D: 07:00-23:00 (A)"
Albacete Province,https://wikidata.org/entity/Q54889,LETUR,LETUR,02434,"CARRETERA A 45 KM. 39,8",D,"-2,111,056","38,356,556","1,547",,"1,447",,E.S. LETUR,,ID-E.S. LETUR-102,P,dm,L-D: 07:30-21:30,"Sin datos"
Albacete Province,https://wikidata.org/entity/Q54889,LEZUZA,LEZUZA,02160,"PASEO LIBERTAD, 62",D,"-2,354,861","38,948,472","1,549",,"1,449",,E.S. VIRGEN DE LA CRUZ,,ID-E.S. VIRGEN DE LA CRUZ-103,P,dm,L-D: 7:00-20:30,"L-D: 7:00-20:30 (A)"
Albacete Province,https://wikidata.org/entity/Q54889,MADRIGUERAS,MADRIGUERAS,02230,CARRETERA C-3222 KM. 9,D,"-1,800,611","39,226,611","1,449",,"1,389",,Q8,,ID-Q8-104,P,dm,L-S: 07:00-15:00,"L-S: 07:00-15:00 (A)"
Albacete Province,https://wikidata.org/entity/Q54889,MADRIGUERAS,MADRIGUERAS,02230,AVENIDA DE LEVANTE 27,D,"-1,794,139","39,232,528",,,"1,260",,SAT VIDEMA,,ID-SAT VIDEMA-105,R,dm,L-D: 24H,"L-D: 24H (A)"
Albacete Province,https://wikidata.org/entity/Q54889,MADRIGUERAS,MADRIGUERAS,02230,"AVENIDA LEVANTE, 15",I,"-1,799,472","39,233,056","1,469",,"1,449","1,499",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-106,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Albacete Province,https://wikidata.org/entity/Q54889,MAHORA,MAHORA,02240,"CAMINO HORTIGOSA, S/N",N,"-1,729,333","39,209,972",,,"1,290",,SECADEMA,,ID-SECADEMA-107,R,dm,L-D: 24H,"L-D: 24H (A)"
Albacete Province,https://wikidata.org/entity/Q54889,MINAYA,MINAYA,02620,CARRETERA MADRID-CARTAGENA KM. S/N,D,"-2,325,056","39,273,583",,,"1,290",,COOPERATIVA VITIVINICOLA SANTIAGO EL MAYOR,,ID-COOPERATIVA VITIVINICOLA SANTIAGO EL MAYOR-108,R,dm,L-D: 24H,"L-D: 24H (A)"
Albacete Province,https://wikidata.org/entity/Q54889,MINAYA,MINAYA,02620,"CARRERA N-301, 195,2",D,"-2,330,333","39,276,056","1,539","1,669","1,429","1,499",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-109,P,dm,L-D: 06:00-22:00,"Sin datos"
Albacete Province,https://wikidata.org/entity/Q54889,MONTEALEGRE DEL CASTILLO,MONTEALEGRE DEL CASTILLO,02650,"CALLE CAPATAZ SANTIAGO, 23",I,"-1,330,250","38,785,917","1,529",,"1,469",,LOS CORRALES,,ID-LOS CORRALES-110,P,dm,L-D: 07:00-21:00,"L-D: 07:00-21:00 (A)"
Albacete Province,https://wikidata.org/entity/Q54889,MONTEALEGRE DEL CASTILLO,MONTEALEGRE DEL CASTILLO,02650,"CALLE CAPATAZ SANTIAGO, 91",D,"-1,328,750","38,789,694",,,"1,209",,BODEGAS SANTIAGO APOSTOL,,ID-BODEGAS SANTIAGO APOSTOL-111,R,dm,L-D: 06:30-23:00,"L-D: 06:30-23:00 (A)"
Albacete Province,https://wikidata.org/entity/Q54889,MUNERA,MUNERA,02612,"CALLE COOPERATIVAS, 4",N,"-2,480,694","39,046,139","1,519",,"1,399",,OLEOVINICOLA CAMPOS DE MUNERA S. COOP. DE C-LM,,ID-OLEOVINICOLA CAMPOS DE MUNERA S. COOP. DE C-LM-112,R,dm,L-D: 24H,"L-D: 24H (D)"
Albacete Province,https://wikidata.org/entity/Q54889,MUNERA,MUNERA,02612,"CALLE POZO (EL), 106",D,"-2,485,028","39,043,806","1,449",,"1,299","1,349",INPEALSA,,ID-INPEALSA-113,P,dm,L-D: 06:30-22:30,"L-D: 06:30-22:30 (P)"
Albacete Province,https://wikidata.org/entity/Q54889,NAVAS DE JORQUERA,NAVAS DE JORQUERA,02246,CTRA DE LEDAÃ‘A S/N km S/N,N,"-1,719,778","39,281,778",,,"1,238",,COOP SAN GREGORIO,,ID-COOP SAN GREGORIO-114,R,dm,L-D: 24H,"L-D: 24H (A)"
Albacete Province,https://wikidata.org/entity/Q54889,NERPIO,NERPIO,02530,"CR AB-702, 45,6",D,"-2,293,444","38,151,167","1,469","1,579","1,429",,CAMPSA ESTACIONES DE SERVICIO,https://wikidata.org/entity/Q113464683,ID-CAMPSA-115,P,OM,L-D: 07:00-21:00,"L-D: 07:00-21:00 (A)"
Albacete Province,https://wikidata.org/entity/Q54889,ONTUR,ONTUR,02652,CAMINO DE HELLIN S/N,D,"-1,508,333","38,609,556",,,"1,349",,ONTALBA S. COOP DE C-LM,,ID-ONTALBA S. COOP DE C-LM-116,P,dm,L-D: 24H,"L-D: 24H (A)"
Albacete Province,https://wikidata.org/entity/Q54889,ONTUR,ONTUR,02652,"CRTA.CM km KM297,5",I,"-1,497,667","38,622,944","1,469",,"1,429",,Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-117,P,OM,L-D: 07:00-21:00,"L-D: 07:00-21:00 (A)"
Albacete Province,https://wikidata.org/entity/Q54889,OSSA DE MONTIEL,OSSA DE MONTIEL,02611,CARRETERA N 430 KM. 429,I,"-2,751,500","38,967,167","1,469",,"1,429","1,479",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-118,P,OM,L-D: 07:30-20:30,"Sin datos"
Albacete Province,https://wikidata.org/entity/Q54889,PEÃ‘AS DE SAN PEDRO,PEÃ‘AS DE SAN PEDRO,02120,"AVENIDA GUARDIA CIVIL, S/N",D,"-1,990,278","38,724,028","1,509",,"1,329",,VALERO 24H ENERGIA,,ID-VALERO 24H ENERGIA-119,P,dm,L-D: 24H,"L-D: 24H (A)"
Albacete Province,https://wikidata.org/entity/Q54889,PÃ‰TROLA,PETROLA,02692,CARRETERA FUENTEALAMO KM. 36,I,"-1,553,694","38,828,806","1,519",,"1,429",,GASOLEOS TURBULA,,ID-GASOLEOS TURBULA-120,P,dm,L-D: 24H,"Sin datos"
Albacete Province,https://wikidata.org/entity/Q54889,POZO CAÃ‘ADA,POZO CAÃ‘ADA,02099,"CALLE ANTONIO MACHADO, 2",D,"-1,736,389","38,805,278",,,"1,539",,E.S. LEDAÃ‘A,,ID-E.S. LEDAÃ‘A-121,P,dm,L-V: 07:00-14:00; S: 09:00-14:00,"Sin datos"
Albacete Province,https://wikidata.org/entity/Q54889,POZO CAÃ‘ADA,POZO CAÃ‘ADA,02099,"CALLE HERNAN CORTES, S/N",N,"-1,735,917","38,813,389",,,"1,180",,POZOTRANS,,ID-POZOTRANS-122,R,dm,L-D: 08:00-20:00,"L-D: 08:00-20:00 (D)"
Albacete Province,https://wikidata.org/entity/Q54889,POZOHONDO,POZOHONDO,02141,"CR CM-313 61,7",I,"-1,910,750","38,717,556","1,609",,"1,529",,Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-123,P,dm,L-D: 07:00-21:00,"L-D: 07:00-21:00 (P)"
Albacete Province,https://wikidata.org/entity/Q54889,POZOHONDO,NAVA DE ABAJO,02142,"CALLE DISEMINADOS, 1",D,"-1,844,139","38,641,750","1,419",,"1,339",,CAMPAREZ GASOLINERA,,ID-CAMPAREZ GASOLINERA-124,P,dm,L-V: 08:00-14:00 y 16:00-18:00,"L-V: 08:00-14:00 (A), 16:00-18:00 (A)"
Albacete Province,https://wikidata.org/entity/Q54889,POZO-LORENTE,POZO-LORENTE,02154,"POLIGONO PARAJE RECIAL, 2",I,"-1,512,611","39,081,278",,,"1,309",,SAT SANTA CRUZ DE POZO LORENTE,,ID-SAT SANTA CRUZ DE POZO LORENTE-125,P,dm,L-D: 24H,"L-D: 24H (A)"
Albacete Province,https://wikidata.org/entity/Q54889,POZUELO,POZUELO,02327,CARRETERA M 313 KM. 50,I,"-2,098,778","38,804,722","1,579","1,719","1,479",,INLOCOR S.L.,,ID-INLOCOR S.L.-126,P,dm,L-D: 07:00-22:00,"L-D: 07:00-22:00 (A)"
Albacete Province,https://wikidata.org/entity/Q54889,RIÃ“PAR,RIOPAR,02450,"CARRETERA CM-412 KM. 199,5",I,"-2,411,444","38,493,528","1,529",,"1,479","1,549",Spanish Petroleum Company,https://wikidata.org/entity/Q608819,ID-CEPSA-127,P,dm,L-D: 08:00-20:00,"L-D: 08:00-22:00 (A)"
Albacete Province,https://wikidata.org/entity/Q54889,ROBLEDO,ROBLEDO,02340,CARRETERA NACIONAL 320 KM. 289,D,"-2,450,028","38,771,194","1,399",,"1,299",,CANOIL,,ID-CANOIL-128,P,dm,L-V: 07:00-21:00; S: 07:00-14:30; D: 07:00-21:00,"Sin datos"
Albacete Province,https://wikidata.org/entity/Q54889,RODA (LA),RODA (LA),02630,"ALFREDO ATIENZA, 149-151",D,"-2,147,750","39,201,139",,,"1,189",,LA REMEDIADORA,,ID-LA REMEDIADORA-129,R,dm,L-D: 24H,"L-D: 24H (D)"
Albacete Province,https://wikidata.org/entity/Q54889,RODA (LA),RODA (LA),02630,"CR NACIONAL 301 km 210,300",N,"-2,176,194","39,213,667",,,"1,160",,RODATRANS,,ID-RODATRANS-130,R,dm,L-D: 24H,"L-D: 24H (A)"
Albacete Province,https://wikidata.org/entity/Q54889,RODA (LA),RODA (LA),02630,AUTOVIA A-31 KM. 40,D,"-2,144,639","39,200,944","1,519","1,669","1,459","1,509",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-131,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Albacete Province,https://wikidata.org/entity/Q54889,RODA (LA),RODA (LA),02630,"CARRETERA CM-3114 KM. 0,1",I,"-2,156,667","39,213,722","1,509","1,619","1,469","1,519",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-132,P,OM,L-V: 06:00-10:00; S: 06:00-14:00,"L-V: 06:00-10:00 (A); S: 06:00-14:00 (A)"
Albacete Province,https://wikidata.org/entity/Q54889,RODA (LA),RODA (LA),02630,"CALLE ALFREDO ATIENZA, 156",D,"-2,149,000","39,201,667","1,519","1,629","1,479","1,529",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-133,P,OM,L-D: 06:00-22:55,"Sin datos"
Albacete Province,https://wikidata.org/entity/Q54889,RODA (LA),RODA (LA),02630,CARRETERA MADRID CARTAGENA KM. 209,N,"-2,171,028","39,212,361","1,529",,"1,459","1,549",BP CASA JUANITO RESTAURANTE,,ID-BP CASA JUANITO RESTAURANTE-134,P,dm,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Albacete Province,https://wikidata.org/entity/Q54889,RODA (LA),RODA (LA),02630,"AUTOVIA A-31 KM. 34,50",I,"-2,186,083","39,225,000","1,549","1,679","1,489","1,579",Galp Energia,https://wikidata.org/entity/Q1492739,ID-GALP-135,P,dm,L-D: 07:00-23:00,"Sin datos"
Albacete Province,https://wikidata.org/entity/Q54889,RODA (LA),RODA (LA),02630,CARRETERA A-31 KM. 50,D,"-2,051,250","39,143,972","1,549","1,679","1,489","1,579",Galp Energia,https://wikidata.org/entity/Q1492739,ID-GALP-136,P,dm,L-D: 07:00-23:00,"Sin datos"
Albacete Province,https://wikidata.org/entity/Q54889,RODA (LA),RODA (LA),02630,MARTIRES 209,D,"-2,171,778","39,212,861","1,504","1,636","1,445","1,519",Spanish Petroleum Company,https://wikidata.org/entity/Q608819,ID-CEPSA-137,P,OM,L-V: 07:00-21:00; S: 09:00-13:00,"L-V: 07:00-21:00 (A); S: 09:00-13:00 (A)"
Albacete Province,https://wikidata.org/entity/Q54889,RODA (LA),RODA (LA),02630,"CARRETERA AB101 KM. 0,2",N,"-2,158,028","39,218,389","1,429",,"1,229",,GASPLAY,,ID-GASPLAY-138,P,dm,L-D: 24H,"L-D: 24H (A)"
Albacete Province,https://wikidata.org/entity/Q54889,SOCOVOS,SOCOVOS,02435,"AVENIDA DE LA PAZ, 3",D,"-1,981,861","38,331,361","1,589","1,699","1,439",,"NAVARRO Y VALERO, S.L",,"ID-NAVARRO Y VALERO, S.L-139",P,dm,L-S: 06:00-22:00; D: 06:30-22:00,"L-S: 06:00-22:00 (A); D: 06:30-22:00 (A)"
Albacete Province,https://wikidata.org/entity/Q54889,TARAZONA DE LA MANCHA,TARAZONA DE LA MANCHA,02100,"CARRETERA VILLAGARCIA KM. 0,1",I,"-1,908,778","39,270,556","1,290",,"1,217",,COOP. LA UNION AB,,ID-COOP. LA UNION AB-140,R,dm,L-D: 24H,"L-D: 24H (A)"
Albacete Province,https://wikidata.org/entity/Q54889,TARAZONA DE LA MANCHA,TARAZONA DE LA MANCHA,02100,"CL AVENIDA DE LA RODA, 1",I,"-1,911,389","39,259,750","1,469",,"1,429","1,489",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-141,P,OM,L-D: 07:00-23:00,"L-D: 07:00-23:00 (A)"
Albacete Province,https://wikidata.org/entity/Q54889,TARAZONA DE LA MANCHA,TARAZONA DE LA MANCHA,02100,"AVENIDA ALBACETE, 35",D,"-1,912,194","39,256,194","1,349",,"1,249",,LA GAVIOTA GASOLINERAS,,ID-LA GAVIOTA GASOLINERAS-142,P,dm,L-D: 24H,"L-D: 24H (A)"
Albacete Province,https://wikidata.org/entity/Q54889,TOBARRA,TOBARRA,02500,"AVENIDA GUARDIA CIVIL, 162",D,"-1,680,833","38,601,722","1,379",,"1,299",,NTRA. SRA. DE LA ENCARNACION,,ID-NTRA. SRA. DE LA ENCARNACION-143,P,dm,L-D: 06:00-23:00,"L-D: 06:00-23:00 (A)"
Albacete Province,https://wikidata.org/entity/Q54889,TOBARRA,TOBARRA,02500,"AVENIDA GUARDIA CIVIL, 233",D,"-1,680,917","38,602,278","1,529","1,659","1,459","1,539",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-144,P,dm,L-D: 24H,"L-D: 24H (A)"
Albacete Province,https://wikidata.org/entity/Q54889,TOBARRA,TOBARRA,02500,"AVENIDA GUARDIA CIVIL, 114",D,"-1,685,417","38,594,639","1,459",,"1,379","1,429",E.S. TOBARRA,,ID-E.S. TOBARRA-145,P,dm,L-D: 07:00-22:00,"L-D: 07:00-22:00 (A)"
Albacete Province,https://wikidata.org/entity/Q54889,VALDEGANGA,VALDEGANGA,02150,"CALLE SANTA CRUZ, 16",D,"-1,680,944","39,137,222","1,399",,"1,309",,NO HAY,,ID-NO HAY-146,P,dm,L-D: 24H,"L-D: 24H (A)"
Albacete Province,https://wikidata.org/entity/Q54889,VILLALGORDO DEL JÃšCAR,VILLALGORDO DEL JUCAR,02636,"CARRETERA CM-3114 KM. 12,7",I,"-2,067,639","39,302,389","1,429",,"1,269",,E.S EL GORRION,,ID-E.S EL GORRION-147,P,dm,L-D: 07:30-21:30,"Sin datos"
Albacete Province,https://wikidata.org/entity/Q54889,VILLAMALEA,VILLAMALEA,02270,"CALLE VALENCIA, 41",I,"-1,593,250","39,367,333",,,"1,249",,BODEGAS SAAC,,ID-BODEGAS SAAC-148,P,dm,L-D: 24H,"L-D: 24H (A)"
Albacete Province,https://wikidata.org/entity/Q54889,VILLAMALEA,VILLAMALEA,02270,"CARRETERA CENIZATE KM. 1,5",D,"-1,613,194","39,350,250","1,388",,"1,249",,CHAMPINTER,,ID-CHAMPINTER-149,P,dm,L-D: 00:00-23:59,"Sin datos"
Albacete Province,https://wikidata.org/entity/Q54889,VILLAMALEA,VILLAMALEA,02270,"CARRETERA CM-3201 KM. 22,70",D,"-1,592,778","39,366,861","1,479","1,599","1,469","1,519",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-150,P,OM,L-S: 07:00-21:00; D: 07:00-14:00,"L-S: 07:00-21:00 (P); D: 07:00-14:00 (P)"
Albacete Province,https://wikidata.org/entity/Q54889,VILLAPALACIOS,VILLAPALACIOS,02350,"CR N-322, 258,8",D,"-2,626,222","38,581,722","1,559","1,769","1,469","1,539",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-151,P,dm,L-D: 07:00-21:00,"Sin datos"
Albacete Province,https://wikidata.org/entity/Q54889,VILLARROBLEDO,VILLARROBLEDO,02600,AUTOVIA A-43 KM. 129,D,"-2,586,778","39,258,778","1,519","1,609","1,449","1,529",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-152,P,dm,L-D: 24H,"L-D: 24H (A)"
Albacete Province,https://wikidata.org/entity/Q54889,VILLARROBLEDO,VILLARROBLEDO,02600,"CALLE DOS DE MAYO, 167",I,"-2,602,028","39,278,222","1,509",,"1,449","1,529",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-153,P,dm,L-D: 06:00-00:00,"L-D: 06:00-00:00 (A)"
Albacete Province,https://wikidata.org/entity/Q54889,VILLARROBLEDO,VILLARROBLEDO,02600,"CALLE NOBEL, 64",N,"-2,583,361","39,283,917","1,429",,"1,287","1,317",COMBUSTIBLES DISPROSIO S.L.,,ID-COMBUSTIBLES DISPROSIO S.L.-154,P,dm,L-S: 08:00-20:00,"Sin datos"
Albacete Province,https://wikidata.org/entity/Q54889,VILLARROBLEDO,VILLARROBLEDO,02600,"AVENIDA REYES CATOLICOS, 26",D,"-2,599,417","39,261,472","1,534",,"1,494","1,565",Spanish Petroleum Company,https://wikidata.org/entity/Q608819,ID-CEPSA-155,P,OM,L-V: 07:00-21:00; S: 08:00-13:00,"L-V: 07:00-21:00 (A); S: 08:00-13:00 (A)"
Albacete Province,https://wikidata.org/entity/Q54889,VILLARROBLEDO,VILLARROBLEDO,02600,"AVENIDA REYES CATÃ“LICOS (APARCAMIENTO DEL CARREFOUR), S/N",N,"-2,579,639","39,285,722","1,469","1,539","1,379","1,419",Carrefour,https://wikidata.org/entity/Q62073427,ID-CARREFOUR-156,P,dm,L-S: 08:00-22:00,"L-S: 08:00-22:00 (A)"
Albacete Province,https://wikidata.org/entity/Q54889,VILLARROBLEDO,VILLARROBLEDO,02600,"AVENIDA REYES CATOLICOS, 133",D,"-2,591,722","39,277,056","1,499","1,641","1,429","1,519",BP VILLARROBLEDO,,ID-BP VILLARROBLEDO-157,P,OM,L-D: 06:00-23:00,"L-D: 06:00-22:00 (P), 22:00-23:00 (A)"
Albacete Province,https://wikidata.org/entity/Q54889,VILLARROBLEDO,VILLARROBLEDO,02600,AUTOVIA A-43 KM. 390,I,"-2,708,528","39,205,194","1,535",,"1,484","1,545",Spanish Petroleum Company,https://wikidata.org/entity/Q608819,ID-CEPSA-158,P,OM,L-D: 06:00-23:59,"L-D: 06:00-23:59 (A)"
Albacete Province,https://wikidata.org/entity/Q54889,VILLARROBLEDO,VILLARROBLEDO,02600,CARRETERA DE LAS MESAS KM. 005,N,"-2,617,083","39,272,250","1,499","1,589","1,439","1,529",ESTACIÃ“N DE SERVICIO LOS VIÃ‘EDOS,,ID-ESTACIÃ“N DE SERVICIO LOS VIÃ‘EDOS-159,P,dm,L-D: 06:00-22:30,"Sin datos"
Albacete Province,https://wikidata.org/entity/Q54889,VILLARROBLEDO,VILLARROBLEDO,02600,"AVENIDA REYES CATOLICOS, S/N",N,"-2,590,028","39,276,944","1,489","1,589","1,429","1,499",AVIA International,https://wikidata.org/entity/Q300147,ID-AVIA-160,P,dm,L-D: 06:00-22:00,"L-D: 06:00-00:00 (A)"
Albacete Province,https://wikidata.org/entity/Q54889,VILLARROBLEDO,VILLARROBLEDO,02600,CARRETERA OSSA DE MONTIEL KM. 21,I,"-2,613,778","39,257,528","1,469","1,579","1,429","1,479",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-161,P,OM,L-S: 06:00-22:00; D: 06:00-15:00,"L-S: 06:00-22:00 (P); D: 06:00-15:00 (P)"
Albacete Province,https://wikidata.org/entity/Q54889,VILLARROBLEDO,VILLARROBLEDO,02600,"CARRETERA NACIONAL 310 KM. 137,7",I,"-2,567,139","39,293,722","1,469","1,579","1,429","1,489",Repsol,https://wikidata.org/entity/Q174747,ID-REPSOL-162,P,OM,L-S: 07:00-22:00,"L-S: 07:00-22:00 (A)"
Albacete Province,https://wikidata.org/entity/Q54889,VILLARROBLEDO,VILLARROBLEDO,02600,"AVENIDA REYES CATÃ“LICOS, 108",N,"-2,594,111","39,272,056","1,504",,"1,444","1,534",Galp Energia,https://wikidata.org/entity/Q1492739,ID-GALP-163,P,OM,L-D: 06:00-22:00,"L-D: 06:00-22:00 (A)"
Albacete Province,https://wikidata.org/entity/Q54889,VILLARROBLEDO,VILLARROBLEDO,02600,"CARRETERA MUNERA KM. 0,500",I,"-2,601,028","39,250,806","1,317",,"1,224",,VINICOLA DE VILLARROBLEDO,,ID-VINICOLA DE VILLARROBLEDO-164,R,dm,L-D: 24H,"L-D: 24H (A)"
Albacete Province,https://wikidata.org/entity/Q54889,VILLARROBLEDO,VILLARROBLEDO,02600,"CALLE GENERAL MARTI, 2",D,"-2,596,944","39,266,417","1,349",,"1,269",,Plenoil,https://wikidata.org/entity/Q127497985,ID-PLENOIL-165,P,dm,L-D: 24H,"L-D: 24H (D)"
Albacete Province,https://wikidata.org/entity/Q54889,VILLARROBLEDO,VILLARROBLEDO,02600,"CALLE ARQUIMEDES, 62",N,"-2,583,778","39,282,167","1,359",,"1,289",,"COMBUSTIBLES FIEL, S.L.",,"ID-COMBUSTIBLES FIEL, S.L.-166",P,dm,L-S: 07:00-22:00,"L-S: 07:00-22:00 (P)"
Albacete Province,https://wikidata.org/entity/Q54889,VILLARROBLEDO,VILLARROBLEDO,02600,"AVENIDA REYES CATOLICOS, 150",D,"-2,590,194","39,278,333",,,"1,459",,PAÃ‘ALON,,ID-PAÃ‘ALON-167,P,dm,L-D: 24H,"L-D: 24H (P)"
