datetime_america_los_angeles,temperature_celsius,pressure_mbar,humidity_pct,wind_speed_mph,wind_direction_degrees,far_bound_local_roadway_vehicles_per_mile,far_bound_highway_vehicles_per_mile,near_bound_local_roadway_vehicles_per_mile,near_bound_highway_vehicles_per_mile,background_observed,background_element_measured,background_units,observed,street,element_measured,units,latitude,longitude
2021-05-22 23:45:00-07:00,13.52,1020,70,0.89,13,9.416999721,43.90467568,10.29466565,47.25554529,8.2,NO2,ppb,14.75744168,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 00:00:00-07:00,12.57,1020,73,0.45,322,8.578362195,31.58289389,12.27168627,32.36533107,10.8,NO2,ppb,14.73144723,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 00:15:00-07:00,12.57,1020,73,0.45,322,9.133012169,31.82472062,6.908527162,32.26207907,10.8,NO2,ppb,14.70541876,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 00:30:00-07:00,12.57,1020,73,0.45,322,6.257558791,32.01952376,6.872144314,32.36533107,10.8,NO2,ppb,14.67935637,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 00:45:00-07:00,12.57,1020,73,0.45,322,7.039034137,31.94953588,6.450511959,31.89147052,10.8,NO2,ppb,14.65326018,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 01:00:00-07:00,11.99,1020,76,0.45,333,7.028490034,22.58439894,7.417552593,21.41556911,9.7,NO2,ppb,14.6271303,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 01:15:00-07:00,11.99,1020,76,0.45,333,5.930418997,22.42985099,4.725477113,21.11831676,9.7,NO2,ppb,14.60096685,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 01:30:00-07:00,11.99,1020,76,0.45,333,5.204286495,22.27360445,5.658610893,21.0152781,9.7,NO2,ppb,14.57476995,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 01:45:00-07:00,11.99,1020,76,0.45,333,5.277278225,22.11396162,5.529954101,21.06075213,9.7,NO2,ppb,14.54853969,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 02:00:00-07:00,10.83,1020,79,0.89,318,7.200698052,17.2817968,6.661772549,16.79355938,18.5,NO2,ppb,14.5222762,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 02:15:00-07:00,10.83,1020,79,0.89,318,6.211371886,17.40555447,7.32498517,16.96450329,18.5,NO2,ppb,14.4959796,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 02:30:00-07:00,10.83,1020,79,0.89,318,4.793790638,17.60633758,6.85656122,17.11041899,18.5,NO2,ppb,14.46964999,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 02:45:00-07:00,10.83,1020,79,0.89,318,6.718420686,17.7712912,4.314466137,17.1806117,18.5,NO2,ppb,14.44328749,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 03:00:00-07:00,10.2,1019,79,0.0,0,5.110172811,15.25735503,4.139259259,12.93535974,14.9,NO2,ppb,14.41689221,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 03:15:00-07:00,10.2,1019,79,0.0,0,3.798875756,15.23834935,4.846365048,13.05146846,14.9,NO2,ppb,14.39046427,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 03:30:00-07:00,10.2,1019,79,0.0,0,2.162612318,15.18800341,5.592382745,12.99469626,14.9,NO2,ppb,14.36400377,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 03:45:00-07:00,10.2,1019,79,0.0,0,4.162264854,15.16600562,4.462743442,12.63389789,14.9,NO2,ppb,14.33751084,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 04:00:00-07:00,10.67,1018,80,0.0,0,1.555879418,15.60771399,2.228382397,12.22756391,18.9,NO2,ppb,14.31098559,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 04:15:00-07:00,10.67,1018,80,0.0,0,2.863458903,15.53644589,3.389322876,12.34457409,18.9,NO2,ppb,14.28442813,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 04:30:00-07:00,10.67,1018,80,0.0,0,2.322805823,15.10883728,3.640600261,12.22756391,18.9,NO2,ppb,14.25783858,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 04:45:00-07:00,10.67,1018,80,0.0,0,3.876682822,15.10883728,2.399796427,12.22756391,18.9,NO2,ppb,14.23121704,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 05:00:00-07:00,9.31,1019,84,0.0,0,7.448997984,19.18522431,1.262230588,15.61609527,20.1,NO2,ppb,14.20456363,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 05:15:00-07:00,9.31,1019,84,0.0,0,5.242332452,19.27614954,1.975157124,15.54173291,20.1,NO2,ppb,14.17787847,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 05:30:00-07:00,9.31,1019,84,0.0,0,3.336029742,19.73077571,3.116618736,16.06226942,20.1,NO2,ppb,14.15116167,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 05:45:00-07:00,9.31,1019,84,0.0,0,2.785364569,19.36707478,2.395900654,15.9135447,20.1,NO2,ppb,14.12441335,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 06:00:00-07:00,10.48,1019,80,1.79,169,2.102539754,28.92818729,4.363266231,24.9278524,18.0,NO2,ppb,14.09763361,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 06:15:00-07:00,10.48,1019,80,1.79,169,4.669640672,28.7923742,3.628912941,24.81244567,18.0,NO2,ppb,14.07082257,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 06:30:00-07:00,10.48,1019,80,1.79,169,3.676440941,29.06400038,4.417807059,24.58163223,18.0,NO2,ppb,14.04398034,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 06:45:00-07:00,10.48,1019,80,1.79,169,5.556712206,29.47143963,4.745052026,24.4662255,18.0,NO2,ppb,14.01710705,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 07:00:00-07:00,11.98,1019,78,0.45,86,7.082555342,38.7172085,5.615757386,32.4377939,14.7,NO2,ppb,13.99020279,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 07:15:00-07:00,11.98,1019,78,0.45,86,7.635222934,38.5404176,6.735792244,31.98726898,14.7,NO2,ppb,13.96326769,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 07:30:00-07:00,11.98,1019,78,0.45,86,8.169868757,38.5404176,7.957117211,31.83709401,14.7,NO2,ppb,13.93630186,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 07:45:00-07:00,11.98,1019,78,0.45,86,6.109379798,37.47967216,7.781807407,32.4377939,14.7,NO2,ppb,13.90930541,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 08:00:00-07:00,15.03,1020,68,0.45,135,12.49509339,49.16749104,9.014819695,41.27055033,8.1,NO2,ppb,13.88227846,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 08:15:00-07:00,15.03,1020,68,0.45,135,8.830666965,49.39832433,11.47305272,44.38530885,8.1,NO2,ppb,13.85522111,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 08:30:00-07:00,15.03,1020,68,0.45,135,10.09819807,49.16749104,13.41509577,44.57998126,8.1,NO2,ppb,13.8281335,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 08:45:00-07:00,15.03,1020,68,0.45,135,11.88235324,51.47582395,15.54218806,42.24391237,8.1,NO2,ppb,13.80101571,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 09:00:00-07:00,17.84,1020,59,0.89,286,16.90441962,63.0577855,16.61157786,54.38750007,5.1,NO2,ppb,13.77386788,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 09:15:00-07:00,17.84,1020,59,0.89,286,20.88122338,63.34837437,13.17160993,57.11929231,5.1,NO2,ppb,13.74669012,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 09:30:00-07:00,17.84,1020,59,0.89,286,17.48712349,68.28838522,15.84995416,54.88418957,5.1,NO2,ppb,13.71948253,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 09:45:00-07:00,17.84,1020,59,0.89,286,18.22601604,65.96367423,16.11291887,55.62922381,5.1,NO2,ppb,13.69224524,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 10:00:00-07:00,20.34,1020,49,2.24,273,21.51398773,74.83321883,25.72768767,67.34894977,3.3,NO2,ppb,13.66497835,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 10:15:00-07:00,20.34,1020,49,2.24,273,14.3693574,75.48112548,24.77711895,71.25759418,3.3,NO2,ppb,13.63768198,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 10:30:00-07:00,20.34,1020,49,2.24,273,16.6360955,76.12903214,29.83772863,75.76756849,3.3,NO2,ppb,13.61035624,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 10:45:00-07:00,20.34,1020,49,2.24,273,21.48795628,78.72065876,33.98283155,67.34894977,3.3,NO2,ppb,13.58300125,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 11:00:00-07:00,22.04,1020,42,1.79,248,28.4824052,79.30944625,27.38923503,79.39399071,2.3,NO2,ppb,13.55561712,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 11:15:00-07:00,22.04,1020,42,1.79,248,28.43434714,79.97591219,34.18151599,82.34665979,2.3,NO2,ppb,13.52820397,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 11:30:00-07:00,22.04,1020,42,1.79,248,26.9605669,80.30914515,35.09702275,84.31510584,2.3,NO2,ppb,13.5007619,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 11:45:00-07:00,22.04,1020,42,1.79,248,23.52441622,79.30944625,35.34245647,88.58007228,2.3,NO2,ppb,13.47329104,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 12:00:00-07:00,23.97,1020,34,1.79,239,25.51081568,80.76249759,37.86691765,81.15795168,2.6,NO2,ppb,13.44579149,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 12:15:00-07:00,23.97,1020,34,1.79,239,22.49517295,82.10295398,33.83089638,83.18690047,2.6,NO2,ppb,13.41826336,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 12:30:00-07:00,23.97,1020,34,1.79,239,21.44590549,81.76783989,31.59082667,87.92111432,2.6,NO2,ppb,13.39070679,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 12:45:00-07:00,23.97,1020,34,1.79,239,27.15880636,82.43806808,35.13987625,83.86321674,2.6,NO2,ppb,13.36312187,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 13:00:00-07:00,25.39,1019,28,2.24,171,25.885268,82.94394622,38.40453438,95.68443471,3.4,NO2,ppb,13.33550871,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 13:15:00-07:00,25.39,1019,28,2.24,171,25.25050123,81.94059203,35.89176052,85.24000698,3.4,NO2,ppb,13.30786745,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 13:30:00-07:00,25.39,1019,28,2.24,171,24.26531118,81.27168924,32.18688,87.26150912,3.4,NO2,ppb,13.28019818,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 13:45:00-07:00,25.39,1019,28,2.24,171,26.23168645,81.60614063,41.49193481,84.90308996,3.4,NO2,ppb,13.25250102,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 14:00:00-07:00,25.37,1019,29,2.24,156,28.44235682,78.52444553,36.63974902,81.60501148,4.3,NO2,ppb,13.22477608,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 14:15:00-07:00,25.37,1019,29,2.24,156,27.23289586,78.19589136,35.3969973,81.94083457,4.3,NO2,ppb,13.19702349,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 14:30:00-07:00,25.37,1019,29,2.24,156,26.52804443,80.16721635,35.40868462,82.94830385,4.3,NO2,ppb,13.16924334,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 14:45:00-07:00,25.37,1019,29,2.24,156,26.15959937,79.83866219,34.19709908,85.63488859,4.3,NO2,ppb,13.14143576,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 15:00:00-07:00,26.21,1018,30,1.79,233,22.47314634,80.70117455,27.81387434,82.8641357,3.5,NO2,ppb,13.11360087,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 15:15:00-07:00,26.21,1018,30,1.79,233,22.95973411,81.03465048,33.81531329,82.8641357,3.5,NO2,ppb,13.08573876,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 15:30:00-07:00,26.21,1018,30,1.79,233,22.73145837,81.36812641,26.75617185,79.14370512,3.5,NO2,ppb,13.05784956,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 15:45:00-07:00,26.21,1018,30,1.79,233,28.30619234,79.36727084,34.49707364,78.80548415,3.5,NO2,ppb,13.02993338,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 16:00:00-07:00,25.94,1017,35,2.68,297,25.3105738,78.79403645,25.77248906,74.19261748,3.2,NO2,ppb,13.00199034,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 16:15:00-07:00,25.94,1017,35,2.68,297,22.88764703,80.43557888,32.28817011,76.470461,3.2,NO2,ppb,12.97402055,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 16:30:00-07:00,25.94,1017,35,2.68,297,24.0230185,80.43557888,26.1328481,77.12127343,3.2,NO2,ppb,12.94602411,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 16:45:00-07:00,25.94,1017,35,2.68,297,32.23894289,80.10727039,27.55090963,79.72452317,3.2,NO2,ppb,12.91800115,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 17:00:00-07:00,24.83,1017,37,2.68,269,25.96936959,78.31595825,26.42503111,71.75246591,3.7,NO2,ppb,12.88995178,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 17:15:00-07:00,24.83,1017,37,2.68,269,27.53325868,77.32461701,29.98187224,73.3329167,3.7,NO2,ppb,12.86187612,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 17:30:00-07:00,24.83,1017,37,2.68,269,26.99861286,78.31595825,28.71964166,72.38464622,3.7,NO2,ppb,12.83377427,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 17:45:00-07:00,24.83,1017,37,2.68,269,26.67221859,78.97685241,28.22487843,75.22945765,3.7,NO2,ppb,12.80564635,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 18:00:00-07:00,23.74,1016,41,2.68,228,29.60375973,76.11601744,28.76249516,65.94631831,4.6,NO2,ppb,12.77749247,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 18:15:00-07:00,23.74,1016,41,2.68,228,25.25050123,73.58934466,30.36171015,78.77750241,4.6,NO2,ppb,12.74931275,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 18:30:00-07:00,23.74,1016,41,2.68,228,27.80558764,74.85268105,28.54043608,68.93031461,4.6,NO2,ppb,12.72110731,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 18:45:00-07:00,23.74,1016,41,2.68,228,32.51928152,75.16851514,32.55697847,68.03511572,4.6,NO2,ppb,12.69287624,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 19:00:00-07:00,21.63,1017,44,1.79,195,32.80963225,71.92149179,29.62735686,75.6879155,4.7,NO2,ppb,12.66461968,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 19:15:00-07:00,21.63,1017,44,1.79,195,26.03144457,71.31710951,29.5338583,81.34960997,4.7,NO2,ppb,12.63633773,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 19:30:00-07:00,21.63,1017,44,1.79,195,29.46559283,70.71272722,25.39654693,67.34436576,4.7,NO2,ppb,12.6080305,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 19:45:00-07:00,21.63,1017,44,1.79,195,32.38111462,70.71272722,29.24167529,70.32420495,4.7,NO2,ppb,12.57969812,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 20:00:00-07:00,19.69,1017,47,1.34,251,32.95781124,65.54164556,40.2043817,73.43058986,5.3,NO2,ppb,12.55134068,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 20:15:00-07:00,19.69,1017,47,1.34,251,15.32412915,65.14757973,22.73515513,73.38115452,5.3,NO2,ppb,12.52295832,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 20:30:00-07:00,19.69,1017,47,1.34,251,15.51674338,64.15891042,25.19007094,68.40492211,5.3,NO2,ppb,12.49455113,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 20:45:00-07:00,19.69,1017,47,1.34,251,15.49064862,63.74634836,15.18707839,64.51404676,5.3,NO2,ppb,12.46611924,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 21:00:00-07:00,18.14,1018,50,0.89,212,21.18959588,61.6156293,18.45817447,59.30227108,6.6,NO2,ppb,12.43766276,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 21:15:00-07:00,18.14,1018,50,0.89,212,21.46702557,61.93830214,19.32074379,64.91848834,6.6,NO2,ppb,12.4091818,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 21:30:00-07:00,18.14,1018,50,0.89,212,15.61886674,61.88236363,18.00431686,70.80486677,6.6,NO2,ppb,12.38067647,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 21:45:00-07:00,18.14,1018,50,0.89,212,14.28669311,61.02491648,18.05631843,68.89871301,6.6,NO2,ppb,12.35214689,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 22:00:00-07:00,17.04,1018,52,1.34,133,15.75703364,43.87683204,19.06981089,50.11707602,7.9,NO2,ppb,12.32359318,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 22:15:00-07:00,17.04,1018,52,1.34,133,12.02555699,43.01113896,14.25459079,46.74458373,7.9,NO2,ppb,12.29501544,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 22:30:00-07:00,17.04,1018,52,1.34,133,11.45383561,42.50568104,13.37808593,45.24740062,7.9,NO2,ppb,12.2664138,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 22:45:00-07:00,17.04,1018,52,1.34,133,10.41291174,42.48043178,11.44617236,45.48089186,7.9,NO2,ppb,12.23778835,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 23:00:00-07:00,15.6,1019,57,0.89,347,9.187097514,27.03696219,7.520790588,29.49956454,14.5,NO2,ppb,12.20913923,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 23:15:00-07:00,15.6,1019,57,0.89,347,7.448691145,26.85886545,8.399946142,29.26298883,14.5,NO2,ppb,12.18046653,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 23:30:00-07:00,15.6,1019,57,0.89,347,6.05531449,26.7877736,9.258305534,28.84979439,14.5,NO2,ppb,12.15177038,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-23 23:45:00-07:00,15.6,1019,57,0.89,347,8.740012264,27.09326412,8.820450947,28.98679081,14.5,NO2,ppb,12.12305089,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 00:00:00-07:00,15.54,1018,57,0.89,281,5.941176618,18.20714889,5.551477124,19.9904729,22.3,NO2,ppb,12.09430817,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 00:15:00-07:00,15.54,1018,57,0.89,281,5.838235328,18.16508466,6.302181879,22.28257036,22.3,NO2,ppb,12.06554234,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 00:30:00-07:00,15.54,1018,57,0.89,281,4.755744681,18.04162935,4.785957647,23.30804074,22.3,NO2,ppb,12.03675351,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 00:45:00-07:00,15.54,1018,57,0.89,281,5.057296768,18.04701471,3.239201086,20.65906386,22.3,NO2,ppb,12.00794179,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 01:00:00-07:00,14.86,1017,58,0.0,0,4.323222217,14.7315632,2.929621612,13.74624331,24.9,NO2,ppb,11.97910729,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 01:15:00-07:00,14.86,1017,58,0.0,0,3.715469779,14.7568848,4.365339965,13.70766458,24.9,NO2,ppb,11.95025014,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 01:30:00-07:00,14.86,1017,58,0.0,0,2.883483091,14.66429579,4.028229717,14.38560347,24.9,NO2,ppb,11.92137045,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 01:45:00-07:00,14.86,1017,58,0.0,0,3.347806654,14.43612617,3.661338422,14.56568798,24.9,NO2,ppb,11.89246832,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 02:00:00-07:00,14.5,1017,59,0.45,124,1.453756058,15.65812375,2.582897778,13.45949478,24.5,NO2,ppb,11.86354387,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 02:15:00-07:00,14.5,1017,59,0.45,124,2.714085254,15.69946933,2.480451621,13.22001543,24.5,NO2,ppb,11.83459722,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 02:30:00-07:00,14.5,1017,59,0.45,124,1.513828623,15.87970097,3.311407407,13.0989726,24.5,NO2,ppb,11.80562847,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 02:45:00-07:00,14.5,1017,59,0.45,124,1.551353548,16.0573962,2.14352036,13.12199387,24.5,NO2,ppb,11.77663775,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 03:00:00-07:00,14.54,1016,60,0.45,62,3.123773348,26.43461878,3.412697516,18.46128625,28.5,NO2,ppb,11.74762517,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 03:15:00-07:00,14.54,1016,60,0.45,62,1.765251898,26.63360329,2.688576868,18.36128958,28.5,NO2,ppb,11.71859083,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 03:30:00-07:00,14.54,1016,60,0.45,62,2.811396013,27.641679,2.384213333,18.20839192,28.5,NO2,ppb,11.68953487,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 03:45:00-07:00,14.54,1016,60,0.45,62,2.562931869,29.93853856,1.696456788,18.13093002,28.5,NO2,ppb,11.66045737,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 04:00:00-07:00,14.12,1015,62,0.45,81,1.457760896,57.72016079,2.314089412,33.7487529,28.9,NO2,ppb,11.63135847,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 04:15:00-07:00,14.12,1015,62,0.45,81,1.513828623,52.22300262,3.471134118,33.7487529,28.9,NO2,ppb,11.60223828,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 04:30:00-07:00,14.12,1015,62,0.45,81,2.525050123,51.76490611,5.126837821,33.7487529,28.9,NO2,ppb,11.5730969,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 04:45:00-07:00,14.12,1015,62,0.45,81,3.804595745,54.05538868,3.182846885,34.21966573,28.9,NO2,ppb,11.54393445,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 05:00:00-07:00,11.89,1015,71,0.0,0,3.842641702,71.03686186,3.436072157,56.64785532,32.6,NO2,ppb,11.51475106,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 05:15:00-07:00,11.89,1015,71,0.0,0,8.782608914,69.82772379,6.381276863,56.64785532,32.6,NO2,ppb,11.48554682,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 05:30:00-07:00,11.89,1015,71,0.0,0,11.56797348,72.24599994,5.981960087,56.64785532,32.6,NO2,ppb,11.45632185,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 05:45:00-07:00,11.89,1015,71,0.0,0,20.1483381,74.36199157,6.305309281,56.38559673,32.6,NO2,ppb,11.42707627,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 06:00:00-07:00,13.0,1016,63,0.45,133,17.10265908,74.85291766,8.882363399,63.84377058,36.8,NO2,ppb,11.39781019,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 06:15:00-07:00,13.0,1016,63,0.45,133,17.80550809,76.08506445,12.15481307,65.83888841,36.8,NO2,ppb,11.36852373,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 06:30:00-07:00,13.0,1016,63,0.45,133,16.74022128,77.93328464,13.86895338,63.55875375,36.8,NO2,ppb,11.339217,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 06:45:00-07:00,13.0,1016,63,0.45,133,14.86595727,77.62524794,14.43384052,66.69393891,36.8,NO2,ppb,11.3098901,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 07:00:00-07:00,15.55,1015,58,2.06,30,16.30369398,77.03591924,16.36224837,79.062286,31.0,NO2,ppb,11.28054316,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 07:15:00-07:00,15.55,1015,58,2.06,30,16.43585362,76.73616858,20.06323312,69.91702157,31.0,NO2,ppb,11.25117629,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 07:30:00-07:00,15.55,1015,58,2.06,30,21.69821026,81.53217912,18.0569098,71.09705569,31.0,NO2,ppb,11.22178961,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 07:45:00-07:00,15.55,1015,58,2.06,30,23.15196632,82.73118175,16.48496523,72.86710687,31.0,NO2,ppb,11.19238322,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 08:00:00-07:00,20.0,1017,48,0.89,96,19.27328108,72.37840795,17.33619172,77.06221923,28.6,NO2,ppb,11.16295724,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 08:15:00-07:00,20.0,1017,48,0.89,96,22.12472546,72.10833926,20.59500619,76.78797645,28.6,NO2,ppb,11.13351179,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 08:30:00-07:00,20.0,1017,48,0.89,96,22.05864564,71.56820189,18.32571817,68.28645049,28.6,NO2,ppb,11.10404697,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 08:45:00-07:00,20.0,1017,48,0.89,96,17.15672439,69.67772109,17.35567059,67.1894794,28.6,NO2,ppb,11.0745629,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 09:00:00-07:00,23.52,1017,35,0.45,56,16.61206647,71.76245241,19.08928976,62.5171583,17.8,NO2,ppb,11.0450597,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 09:15:00-07:00,23.52,1017,35,0.45,56,23.0438357,72.03846184,20.94367791,62.25667014,17.8,NO2,ppb,11.01553748,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 09:30:00-07:00,23.52,1017,35,0.45,56,22.97375104,70.93442411,31.75055338,67.98740965,17.8,NO2,ppb,10.98599635,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 09:45:00-07:00,23.52,1017,35,0.45,56,21.77229975,70.10639581,30.53896784,61.47520566,17.8,NO2,ppb,10.95643642,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 10:00:00-07:00,27.66,1017,27,2.24,334,26.13156551,71.13615654,24.30962614,69.78408785,5.2,NO2,ppb,10.92685782,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 10:15:00-07:00,27.66,1017,27,2.24,334,27.48920546,74.77698345,29.75591739,68.68078211,5.2,NO2,ppb,10.89726065,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 10:30:00-07:00,27.66,1017,27,2.24,334,29.02706311,69.7358385,30.81556776,78.88636018,5.2,NO2,ppb,10.86764503,Iowa,NO2,ppb,33.975674,-117.339872
2021-05-24 10:45:00-07:00,27.66,1017,27,2.24,334,26.99861286,71.97634737,34.74055948,67.30164994,5.2,NO2,ppb,10.83801106,Iowa,NO2,ppb,33.975674,-117.339872
